Anime,URL,Tags,Alts
Redline Pilot,https://www.anime-planet.com/anime/redline-pilot,"['Action', 'Sci Fi', 'Sports', 'Cars', 'Racing', 'Shorts', 'Original Work']",
Robot Town Sagami 2028,https://www.anime-planet.com/anime/robot-town-sagami-2028,"['Drama', 'Sci Fi', 'Promotional']",
2wink: TRICK with TREAT!! (with UNDEAD),https://www.anime-planet.com/anime/2wink-trick-with-treat-with-undead,['Idols'],
Captain Tsubasa: Europe Daikessen,https://www.anime-planet.com/anime/captain-tsubasa-europe-daikessen,"['Sports', 'Soccer']",
Madoromi no Vevara,https://www.anime-planet.com/anime/madoromi-no-vevara,"['Fantasy', 'Magic', 'Original Work']","
Alt title: Vevara in Your Dream
"
Konpeitou,https://www.anime-planet.com/anime/konpeitou,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Konpeitou
"
Michi,https://www.anime-planet.com/anime/michi,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Michi
"
Kanamemo,https://www.anime-planet.com/anime/kanamemo,"['Comedy', 'GL', 'Seinen', 'Shoujo-ai', 'Slice of Life', 'Coming of Age', 'Lifestyle Change', 'Based on a 4-Koma Manga', 'Based on a Manga']",
Bus to Hero,https://www.anime-planet.com/anime/bus-to-hero,"['Romance', 'Black and White', 'No Dialogue', 'Shorts']","
Alt title: Bus and My Hero
"
Tenku Senki Shurato OVA,https://www.anime-planet.com/anime/tenku-senki-shurato-ova,"['Fantasy', 'Contemporary Fantasy', 'Based on a Manga']",
syudou: Toriatsukai Chuui,https://www.anime-planet.com/anime/syudou-toriatsukai-chuui,"['Drama', 'Mature Themes', 'Suicide', 'Violence']",
Minami: GOOD LUCKER,https://www.anime-planet.com/anime/minami-good-lucker,"['Action', 'Fantasy']",
Pleasant Goat and Big Big Wolf Movie 1: The Super Snail Adventure,https://www.anime-planet.com/anime/pleasant-goat-and-big-big-wolf-movie-1-the-super-snail-adventure,"['Adventure', 'Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists', 'Original Work']","
Alt title: Xi Yangyang Yu Hui Tailang Zhi Niu Qi Chong Tian
"
Rainych: Diamond City,https://www.anime-planet.com/anime/rainych-diamond-city,[],
Paboo & Mojies,https://www.anime-planet.com/anime/paboo-and-mojies,['Family Friendly'],
Yorushika: Nautilus,https://www.anime-planet.com/anime/yorushika-nautilus,"['Drama', 'Death of a Loved One', 'Music', 'Mature Themes', 'Suicide', 'CG Animation']",
Superbook 2,https://www.anime-planet.com/anime/superbook-2,"['Adventure', 'Christianity', 'Family Friendly', 'Religion', 'Based on a Religious Text']","
Alt title: Personal Computer Travel Tanteidan
"
Moshidora,https://www.anime-planet.com/anime/moshidora,"['Drama', 'Sports', 'Baseball', 'School Club', 'School Life', 'Based on a Light Novel']",
Doraemon Movie 10: Nobita at the Birth of Japan,https://www.anime-planet.com/anime/doraemon-movie-10-nobita-at-the-birth-of-japan,"['Adventure', 'Shounen', 'Cats', 'Family Friendly', 'Historical', 'Non-Human Protagonists', 'Prehistoric', 'Robots', 'Time Travel', 'Based on a Manga']","
Alt title: Doraemon Movie 10: Nobita no Nippon Tanjou
"
Astro Boy: The Glorious Earth,https://www.anime-planet.com/anime/astro-boy-the-glorious-earth,"['Shounen', 'Androids', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']","
Alt title: Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...
"
Kurozuka,https://www.anime-planet.com/anime/kurozuka,"['Action', 'Horror', 'Romance', 'Sci Fi', 'Dystopia', 'Feudal Japan', 'Post-apocalyptic', 'Samurai', 'Swordplay', 'Explicit Violence', 'Based on a Novel']",
Shiawase Daifuku,https://www.anime-planet.com/anime/shiawase-daifuku,['Minna no Uta'],
Mobile Suit Gundam SEED MSV Astray,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-msv-astray,"['Mecha', 'Sci Fi', 'Real Robot']","
Alt title: Gundam SEED Astray
"
Ramen Fighter Miki,https://www.anime-planet.com/anime/ramen-fighter-miki,"['Action', 'Comedy', 'Shounen', 'Food and Beverage', 'Overpowered Main Characters', 'Restaurants', 'Based on a Manga']","
Alt title: Muteki Kanban Musume
"
Uchuu Kuubo Blue Noah,https://www.anime-planet.com/anime/uchuu-kuubo-blue-noah,"['Sci Fi', 'Aliens', 'Military']",
Phantom in the Twilight,https://www.anime-planet.com/anime/phantom-in-the-twilight,"['Action', 'Reverse Harem', 'Cafe', 'England', 'Europe', 'Ghosts', 'Supernatural', 'Vampires', 'Werewolves', 'Original Work']",
Tomica Kizuna Gattai: Earth Granner,https://www.anime-planet.com/anime/tomica-kizuna-gattai-earth-granner,"['Action', 'Mecha', 'Sci Fi', 'Shounen', 'Aliens', 'Cars', 'Family Friendly']",
Yoshiko Hanzaki: Haha e,https://www.anime-planet.com/anime/yoshiko-hanzaki-haha-e,"['Family Life', 'Historical', 'Single Parent']",
Manga Naruhodo Monogatari,https://www.anime-planet.com/anime/manga-naruhodo-monogatari,"['Adventure', 'Family Friendly']",
Inamori Asuto no Soccer Kyoushitsu,https://www.anime-planet.com/anime/inamori-asuto-no-soccer-kyoushitsu,"['Sports', 'Educational', 'Family Friendly', 'Soccer']",
Wacky TV Na Na Na: Exciting Caveland,https://www.anime-planet.com/anime/wacky-tv-na-na-na-exciting-caveland,"['Adventure', 'Comedy', 'Anthropomorphic', 'Food Protagonists', 'Non-Human Protagonists', 'Short Episodes', 'Work Life', 'Original Work']","
Alt title: TV Yarou Nanana: Wakuwaku Doukutsu Land
"
Godannar 2nd Season,https://www.anime-planet.com/anime/godannar-2nd-season,"['Action', 'Ecchi', 'Mecha', 'Romance', 'Sci Fi', 'Aliens', 'Post-apocalyptic', 'Original Work']","
Alt title: Shinkon Gattai Godannar 2nd Season
"
Frame Arms Girl: Kyakkyau Fufu na Wonderland,https://www.anime-planet.com/anime/frame-arms-girl-kyakkyau-fufu-na-wonderland,"['Action', 'Sci Fi', 'Androids', 'Non-Human Protagonists', 'Proxy Battles', 'Recap', 'Robots']",
Devilman: The Birth,https://www.anime-planet.com/anime/devilman-the-birth,"['Action', 'Horror', 'Seinen', 'Demons', 'Supernatural', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Based on a Manga']","
Alt title: Devilman: Tanjou Hen
"
Phantom: The Animation,https://www.anime-planet.com/anime/phantom-the-animation,"['Action', 'Amnesia', 'Assassins', 'Gangs', 'Kidnapping', 'Based on a Visual Novel']",
Turning Mecard R,https://www.anime-planet.com/anime/turning-mecard-r,"['Action', 'Mecha', 'Sci Fi', 'Cars', 'Family Friendly', 'Korean Animation', 'CG Animation']",
Magical Angel Creamy Mami: Long Goodbye,https://www.anime-planet.com/anime/magical-angel-creamy-mami-long-goodbye,"['Magical Girl', 'Sci Fi', 'Aliens', 'Magic', 'Non-Human Protagonists', 'Original Work']","
Alt title: Mahou no Tenshi Creamy Mami: Long Goodbye
"
Umayon Shinsaku Short Anime,https://www.anime-planet.com/anime/umayon-shinsaku-short-anime,"['Comedy', 'Animal Characteristics', 'Anthropomorphic', 'Chibi', 'Non-Human Protagonists', 'Based on a 4-Koma Manga', 'Based on a Manga']",
The Legend of Black Heaven,https://www.anime-planet.com/anime/the-legend-of-black-heaven,"['Sci Fi', 'Aliens', 'Music', 'Rock Music', 'Original Work']","
Alt title: Kacho-Ouji
"
Blood: The Last Vampire,https://www.anime-planet.com/anime/blood-the-last-vampire,"['Action', 'Horror', 'Supernatural', 'Swordplay', 'Vampires', 'Nudity', 'Violence', 'Original Work']",
LonePi: Hydrangea,https://www.anime-planet.com/anime/lonepi-hydrangea,['Vocaloid'],
"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",https://www.anime-planet.com/anime/bungaku-shoujo-kyou-no-oyatsu-hatsukoi,"['Romance', 'Library', 'School Life', 'Based on a Light Novel']",
Bubuki Buranki: The Gentle Giants of the Galaxy,https://www.anime-planet.com/anime/bubuki-buranki-the-gentle-giants-of-the-galaxy,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'CG Animation', 'Original Work']","
Alt title: BBK/BRNK: Hoshi no Kyojin
"
The Empress,https://www.anime-planet.com/anime/the-empress,"['Drama', 'Historical', 'Royalty', 'Shorts']","
Alt title: Hua Yu
"
Synduality: Kagaku Kouza,https://www.anime-planet.com/anime/synduality-kagaku-kouza,"['Chibi', 'Short Episodes', 'Based on a Video Game']",
"Otsukare Oyasumi, Yumeko.",https://www.anime-planet.com/anime/otsukare-oyasumi-yumeko,"['Abstract', 'Shorts']",
Fight Da!! Pyuta,https://www.anime-planet.com/anime/fight-da-pyuta,['Comedy'],
Pingu in the City,https://www.anime-planet.com/anime/pingu-in-the-city,"['Comedy', 'Slice of Life', 'Animal Protagonists', 'Anthropomorphic', 'Birds', 'Family Friendly', 'Non-Human Protagonists', 'Penguins', 'Short Episodes', 'CG Animation']",
Shenmue the Animation,https://www.anime-planet.com/anime/shenmue-the-animation,"['Action', 'Based on a Video Game']",
Kotowaza House,https://www.anime-planet.com/anime/kotowaza-house,"['Slice of Life', 'Short Episodes']",
DECO*27: Mozaik Role,https://www.anime-planet.com/anime/deco-27-mozaik-role,['Vocaloid'],
Digimon X-Evolution,https://www.anime-planet.com/anime/digimon-x-evolution,"['Action', 'Sci Fi', 'Monsters', 'CG Animation']",
Stratos 4: Logbook,https://www.anime-planet.com/anime/stratos-4-logbook,['Recap'],
The Warrior From Qin,https://www.anime-planet.com/anime/the-warrior-from-qin,"['Action', 'Adventure', 'Fantasy', 'Chinese Animation']","
Alt title: Qin Xia
"
Devilman: The Demon Bird,https://www.anime-planet.com/anime/devilman-the-demon-bird,"['Action', 'Horror', 'Seinen', 'Demons', 'Supernatural', 'Explicit Violence', 'Nudity', 'Based on a Manga']","
Alt title: Devilman: Youchou Sirene Hen
"
Ba Luobo,https://www.anime-planet.com/anime/ba-luobo,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Non-Human Protagonists', 'Shorts']",
Fushigi na Taiko,https://www.anime-planet.com/anime/fushigi-na-taiko,"['Black and White', 'Family Friendly', 'Shorts', 'Stop Motion Animation']",
Himeyuri,https://www.anime-planet.com/anime/himeyuri,"['Drama', 'All-Girls School', 'Historical', 'Medical', 'Nurses', 'Okinawa', 'School Life', 'War', 'World War 2', 'Original Work']",
Crayon Shin-chan Gaiden: Kazokuzure Ookami,https://www.anime-planet.com/anime/crayon-shin-chan-gaiden-kazokuzure-ookami,"['Action', 'Comedy', 'Shounen', 'Feudal Japan', 'Samurai', 'Short Episodes', 'Swordplay', 'Based on a Manga']","
Alt title: Crayon Shin-chan: Lone Wolf and Family
"
Seibu Tetsudou Ekiin Tako-chan,https://www.anime-planet.com/anime/seibu-tetsudou-ekiin-tako-chan,"['Comedy', 'Short Episodes', 'Trains', 'Work Life']",
Touma Kijin Den ONI,https://www.anime-planet.com/anime/touma-kijin-den-oni,"['Action', 'Supernatural', 'Superpowers']","
Alt title: The Legend of the Fierce Fighting God Oni
"
Fuusen Inu Tinny 2nd Season,https://www.anime-planet.com/anime/fuusen-inu-tinny-2nd-season,"['Animal Protagonists', 'Dogs', 'Family Friendly', 'Non-Human Protagonists', 'Short Episodes', 'Based on a Novel']","
Alt title: Tinny and the Balloon 2nd Season
"
Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,https://www.anime-planet.com/anime/gakkou-no-kowai-uwasa-hanako-san-ga-kita,"['Horror', 'Short Episodes']",
Wang Gu Shenhua Zhi Tian Xuan Zhe,https://www.anime-planet.com/anime/wang-gu-shenhua-zhi-tian-xuan-zhe,"['Action', 'Sci Fi', 'Chinese Animation']","
Alt title: METAMAN
"
Bai Gui Youeryuan,https://www.anime-planet.com/anime/bai-gui-youeryuan,"['Comedy', 'Fantasy', 'Chinese Animation', 'Short Episodes', 'Based on a Doujinshi']",
mothy: Nemurase Hime Kara no Okurimono,https://www.anime-planet.com/anime/mothy-nemurase-hime-kara-no-okurimono,['Vocaloid'],"
Alt title: mothy: Gift from the Princess who Brought Sleep
"
halyosy: Colorful Tag Team,https://www.anime-planet.com/anime/halyosy-colorful-tag-team,['Vocaloid'],
Puka Puka Juju,https://www.anime-planet.com/anime/puka-puka-juju,"['Fantasy', 'Anime Tamago', 'Family Friendly', 'Shorts', 'Original Work']",
I had a Night Mare: Not There,https://www.anime-planet.com/anime/i-had-a-night-mare-not-there,[],"
Alt title: Yofukashi-san wa Hakuchuumu wo Miru: Inainaiwa
"
Tweeny Witches: The Adventures,https://www.anime-planet.com/anime/tweeny-witches-the-adventures,"['Adventure', 'Fantasy', 'Episodic', 'Isekai', 'Magic', 'Person in a Strange World', 'Witches', 'Original Work']","
Alt title: Mahou Shoujo Tai: The Adventure
"
Pokemon: Black & White: Adventures in Unova and Beyond,https://www.anime-planet.com/anime/pokemon-black-and-white-adventures-in-unova-and-beyond,"['Adventure', 'Fantasy', 'Shounen', 'Child Protagonists', 'Elemental Powers', 'Family Friendly', 'Island', 'Monsters', 'Proxy Battles', 'Based on a Video Game']","
Alt title: Pokemon Best Wishes! Season 2: Dekorora Adventure
"
The Seven Deadly Sins: Grudge of Edinburgh - Part II,https://www.anime-planet.com/anime/the-seven-deadly-sins-grudge-of-edinburgh-part-ii,"['Action', 'Shounen', 'Based on a Manga', 'CG Animation']","
Alt title: Nanatsu no Taizai: Ensa no Edinburgh - Part II
"
The Executioner and Her Way of Life,https://www.anime-planet.com/anime/the-executioner-and-her-way-of-life,"['Action', 'Adventure', 'Fantasy', 'Conspiracy', 'Dark Fantasy', 'Isekai', 'Person in a Strange World', 'Summoned Into Another World', 'Violence', 'Based on a Light Novel']","
Alt title: Shokei Shoujo no Virgin Road
"
Sokkuri Oyako,https://www.anime-planet.com/anime/sokkuri-oyako,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Sokkuri Oyako
"
Hoshizora no Violin,https://www.anime-planet.com/anime/hoshizora-no-violin,"['Drama', 'Historical', 'Music']",
Long Riders! Recap,https://www.anime-planet.com/anime/long-riders-recap,"['Shounen', 'Sports', 'Cycling', 'Iyashikei', 'Recap', 'Based on a Manga']",
Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,https://www.anime-planet.com/anime/dr-slump-hoyoyo-arale-no-himitsu-dai-koukai-dayo,"['Action', 'Adventure', 'Comedy']",
Angelique: Twin Collection,https://www.anime-planet.com/anime/angelique-twin-collection,[],
Iii Icecrin 2,https://www.anime-planet.com/anime/iii-icecrin-2,"['Fantasy', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Food Protagonists', 'Non-Human Protagonists', 'Short Episodes', 'Original Work']",
GA: Geijutsuka Art Design Class,https://www.anime-planet.com/anime/ga-geijutsuka-art-design-class,"['Comedy', 'Seinen', 'Slice of Life', 'Art', 'Art School', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",
Macross Dynamite 7,https://www.anime-planet.com/anime/macross-dynamite-7,"['Adventure', 'Mecha', 'Sci Fi', 'Aliens', 'Idols', 'Music', 'Outer Space', 'Rock Music', 'Transforming Mecha', 'Mature Themes', 'Nudity', 'Original Work']",
A Town Where You Live,https://www.anime-planet.com/anime/a-town-where-you-live,"['Drama', 'Romance', 'Shounen', 'Lifestyle Change', 'Love Triangle', 'Nudity', 'Based on a Manga']","
Alt title: Kimi no Iru Machi
"
Harumaki Gohan: Steel Wonder,https://www.anime-planet.com/anime/harumaki-gohan-steel-wonder,['Vocaloid'],
Stand My Heroes OVA,https://www.anime-planet.com/anime/stand-my-heroes-ova,"['Based on an Otome Game', 'Based on a Visual Novel']",
Meychan: Number Nine,https://www.anime-planet.com/anime/meychan-number-nine,['Historical'],
DearS: Is It a Golden Ball?,https://www.anime-planet.com/anime/dears-is-it-a-golden-ball,"['Comedy', 'Ecchi', 'Sci Fi', 'Shounen', 'Aliens', 'Non-Human Protagonists', 'Based on a Manga']","
Alt titles: DearS: Furthermore, It Was Hot, DearS: Kin no Tama desu no?
"
For Whom The Alchemist Exists,https://www.anime-planet.com/anime/for-whom-the-alchemist-exists,"['Action', 'Fantasy', 'Sci Fi', 'Apocalypse', 'Magic', 'Person in a Strange World', 'Violence', 'Based on a Video Game']","
Alt title: Dare ga Tame no Alchemist
"
Gaiking: Legend of Daiku-Maryu,https://www.anime-planet.com/anime/gaiking-legend-of-daiku-maryu,"['Action', 'Mecha', 'Sci Fi', 'Real Robot']",
One Nyan Monogatari,https://www.anime-planet.com/anime/one-nyan-monogatari,"['Animal Protagonists', 'Cats', 'Dogs', 'Minna no Uta', 'Non-Human Protagonists']","
Alt title: Minna no Uta: One Nyan Monogatari
"
Seishun Anime Zenshuu,https://www.anime-planet.com/anime/seishun-anime-zenshuu,"['Drama', 'Episodic', 'Historical', 'Based on a Novel']","
Alt title: Animated Classics of Japanese Literature
"
Thermae Romae,https://www.anime-planet.com/anime/thermae-romae,"['Comedy', 'Seinen', '2nd Century', 'Bathhouse', 'Gag', 'Historical', 'Italy', 'noitaminA', 'Time Travel', 'Based on a Manga']",
"Chiisana Obake Acchi, Kocchi, Socchi",https://www.anime-planet.com/anime/chiisana-obake-acchi-kocchi-socchi,"['Comedy', 'Ghosts', 'Supernatural', 'Based on a Picture Book']","
Alt title: Three Little Ghosts
"
"Oishinbo: Kyuukyoku Tai Shikou, Chouju Ryouri Taiketsu!!",https://www.anime-planet.com/anime/oishinbo-kyuukyoku-tai-shikou-chouju-ryouri-taiketsu,"['Drama', 'Seinen', 'Food and Beverage', 'Okinawa', 'Based on a Manga']",
One Piece: Long Ring Long Land-hen,https://www.anime-planet.com/anime/one-piece-long-ring-long-land-hen,"['Action', 'Adventure', 'Shounen', 'Pirates', 'Recap', 'Superpowers', 'Based on a Manga']","
Alt title: One Piece: Long Ring Long Land Arc
"
Yasashi-sa,https://www.anime-planet.com/anime/yasashi-sa,['Minna no Uta'],"
Alt title: Minna no Uta: Yasashi-sa
"
Learn & Play with Pokemon,https://www.anime-planet.com/anime/learn-and-play-with-pokemon,"['Fantasy', 'Educational', 'Family Friendly', 'Monsters', 'No Dialogue', 'Non-Human Protagonists', 'Short Episodes', 'Based on a Video Game']","
Alt title: Pokemon de Manabi, Asobu
"
Tokyo 7th Sisters: Winning Day / Lucky☆Lucky,https://www.anime-planet.com/anime/tokyo-7th-sisters-winning-day-lucky-lucky,['Idols'],
rerulili: Disturb Maniac Girl,https://www.anime-planet.com/anime/rerulili-disturb-maniac-girl,['Vocaloid'],"
Alt title: rerulili: Ransou Metsuretsu Gaaru
"
Moom: Hajimari no Monogatari,https://www.anime-planet.com/anime/moom-hajimari-no-monogatari,"['Fantasy', 'Family Friendly', 'Based on a Picture Book', 'CG Animation']",
Stray Sheep Poe no Chicchana Daibouken,https://www.anime-planet.com/anime/stray-sheep-poe-no-chicchana-daibouken,"['Comedy', 'Animal Protagonists', 'Non-Human Protagonists', 'Sheep', 'Short Episodes']",
Pan no March,https://www.anime-planet.com/anime/pan-no-march,"['Baking', 'Family Friendly', 'Food and Beverage', 'Minna no Uta']","
Alt title: Minna no Uta: Pan no March
"
Rokudenashi Blues 1993,https://www.anime-planet.com/anime/rokudenashi-blues-1993,"['Shounen', 'Sports', 'Boxing', 'Hand to Hand Combat', 'Based on a Manga']",
Ghibli ga Ippai Special Short Short,https://www.anime-planet.com/anime/ghibli-ga-ippai-special-short-short,"['Commercials', 'Promotional', 'Short Episodes']",
Funassyi to Yukaina Kyoudai,https://www.anime-planet.com/anime/funassyi-to-yukaina-kyoudai,"['Comedy', 'Family Friendly', 'Short Episodes']",
Yonimo Osoroshii Nihon Mukashibanashi,https://www.anime-planet.com/anime/yonimo-osoroshii-nihon-mukashibanashi,"['Horror', 'Psychological']",
Kantai Collection: Kan Colle,https://www.anime-planet.com/anime/kantai-collection-kan-colle,"['Action', 'Comedy', 'Slice of Life', 'Anthropomorphic', 'Boarding School', 'Military', 'Military School', 'Non-Human Protagonists', 'Ocean', 'School Life', 'War', 'Based on a Video Game']",
Baka and Test - Summon the Beasts Mini Anime,https://www.anime-planet.com/anime/baka-and-test-summon-the-beasts-mini-anime,"['Comedy', 'Based on a Light Novel']","
Alt title: Baka to Test to Shoukanjuu Mini Anime
"
Gero: Air Folktale,https://www.anime-planet.com/anime/gero-air-folktale,[],
Sumikko Gurashi Movie 2,https://www.anime-planet.com/anime/sumikko-gurashi-movie-2,"['Comedy', 'Animal Protagonists', 'Family Friendly', 'Non-Human Protagonists', 'San-X Characters']",
GENERATIONS from EXILE TRIBE: Brand New Story,https://www.anime-planet.com/anime/generations-from-exile-tribe-brand-new-story,"['Romance', 'Ocean']",
My Last Day,https://www.anime-planet.com/anime/my-last-day,"['1st Century', 'Christianity', 'Historical', 'Religion', 'Shorts', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Religious Text']",
Beet the Vandel Buster,https://www.anime-planet.com/anime/beet-the-vandel-buster,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Magic', 'Monsters', 'Superpowers', 'Based on a Manga']","
Alt title: Bouken Ou Beet
"
Magical Witch Punie-chan,https://www.anime-planet.com/anime/magical-witch-punie-chan,"['Comedy', 'Fantasy', 'Magical Girl', 'Shounen', 'Contemporary Fantasy', 'Dark Comedy', 'Gag', 'Magic', 'Parody', 'Royalty', 'School Life', 'Slapstick', 'Transfer Students', 'Urban Fantasy', 'Violence', 'Based on a Manga']","
Alt title: Dai Mahou Touge
"
21 Seiki Manga Hajimete Monogatari,https://www.anime-planet.com/anime/21-seiki-manga-hajimete-monogatari,"['Sci Fi', 'Family Friendly']",
Mars,https://www.anime-planet.com/anime/mars,"['Action', 'Mecha', 'Sci Fi', 'Based on a Manga']",
"Natsuiro Egao de 1, 2, Jump!",https://www.anime-planet.com/anime/natsuiro-egao-de-1-2-jump,['Idols'],
The Littl' Bits,https://www.anime-planet.com/anime/the-littl-bits,"['Adventure', 'Comedy', 'Fantasy', 'Episodic', 'Family Friendly', 'Forest']","
Alt titles: Belfi & Lilibit, Mori no Youki na Kobito-tachi: Belfy to Lillibit
"
Qing Chi Hong Xiaodou Ba! Di Er Ji,https://www.anime-planet.com/anime/qing-chi-hong-xiaodou-ba-di-er-ji,"['Comedy', 'Chinese Animation', 'Food Protagonists', 'Non-Human Protagonists']","
Alt title: Little Bean! 2
"
Battle Spirits: Heroes,https://www.anime-planet.com/anime/battle-spirits-heroes,['Based on a Card Game'],
Gundam Build Divers,https://www.anime-planet.com/anime/gundam-build-divers,"['Action', 'Mecha', 'Sci Fi', 'Original Work']",
Patta Potta Monta,https://www.anime-planet.com/anime/patta-potta-monta,"['Comedy', 'Fantasy', 'Slice of Life', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists']","
Alt title: Going Wild
"
Tanoshii Willow Town,https://www.anime-planet.com/anime/tanoshii-willow-town,"['Fantasy', 'Animal Protagonists', 'Anthropomorphic', 'Non-Human Protagonists']",
EGOIST: PLANETES,https://www.anime-planet.com/anime/egoist-planetes,"['Action', 'Sci Fi']",
Tempalay: A Viva Non Non,https://www.anime-planet.com/anime/tempalay-a-viva-non-non,"['Monsters', 'Non-Human Protagonists', 'Supernatural']",
Irodorimidori: Everything For A Reason,https://www.anime-planet.com/anime/irodorimidori-everything-for-a-reason,[],
Trickstar: ONLY YOUR STARS,https://www.anime-planet.com/anime/trickstar-only-your-stars,['Idols'],
Kitakaze no Kureta Table-kake,https://www.anime-planet.com/anime/kitakaze-no-kureta-table-kake,"['Family Friendly', 'Shorts', 'Stop Motion Animation']",
Watame Tsunomaki: Ai-mai Chocolate,https://www.anime-planet.com/anime/watame-tsunomaki-ai-mai-chocolate,[],
Kyokou Uranai,https://www.anime-planet.com/anime/kyokou-uranai,"['Short Episodes', 'Supernatural', 'Based on a Manga', 'Flash Animation']","
Alt title: Invented Divination
"
Kinnikuman II Sei Movie 2: Muscle Ninjin Soudatsu! Choujin Daisensou,https://www.anime-planet.com/anime/kinnikuman-ii-sei-movie-2-muscle-ninjin-soudatsu-choujin-daisensou,"['Action', 'Comedy', 'Sports', 'Crude', 'Hand to Hand Combat', 'Superheroes', 'Weak to Strong', 'Wrestling']",
Tokyo Fantasia,https://www.anime-planet.com/anime/tokyo-fantasia,"['Abstract', 'No Dialogue', 'Shorts']",
Spookiz Season 2,https://www.anime-planet.com/anime/spookiz-season-2,"['Comedy', 'Crude', 'Demons', 'Episodic', 'Family Friendly', 'Korean Animation', 'Monsters', 'School Life', 'Short Episodes', 'Supernatural', 'Vampires', 'Zombies', 'CG Animation']",
Chirorin Mura Monogatari,https://www.anime-planet.com/anime/chirorin-mura-monogatari,"['Family Friendly', 'Short Episodes']","
Alt title: Nutsberry Town
"
t+pazolite x Watashi Kobayashi: YAKENI in the Rain,https://www.anime-planet.com/anime/tpazolite-x-watashi-kobayashi-yakeni-in-the-rain,['Abstract'],
Strada with Blu-ray,https://www.anime-planet.com/anime/strada-with-blu-ray,"['Drama', 'Romance', 'Commercials', 'Promotional', 'Short Episodes']","
Alt title: Ao no Strada
"
Magical Fairy Persia Pilot,https://www.anime-planet.com/anime/magical-fairy-persia-pilot,"['Fantasy', 'Magical Girl', 'Magic', 'School Life']","
Alt title: Mahou no Yousei Persia Pilot
"
Mermaid Forest,https://www.anime-planet.com/anime/mermaid-forest,"['Horror', 'Curse', 'Mermaids', 'Nudity', 'Based on a Manga']","
Alt title: Ningyo no Mori
"
Tamagotchi! Miracle Friends,https://www.anime-planet.com/anime/tamagotchi-miracle-friends,"['Fantasy', 'Family Friendly', 'Time Travel']",
Metal Armor Dragonar,https://www.anime-planet.com/anime/metal-armor-dragonar,"['Action', 'Mecha', 'Sci Fi', 'Original Work']","
Alt titles: Dragonar, Kikou Senki Dragonar
"
Kushimitama Samurai,https://www.anime-planet.com/anime/kushimitama-samurai,"['Action', 'Historical', 'Samurai', 'Shorts', 'Swordplay']",
Daikuu Maryuu Gaiking,https://www.anime-planet.com/anime/daikuu-maryuu-gaiking,"['Action', 'Adventure', 'Mecha', 'Sci Fi', 'Super Robot', 'Original Work']","
Alt title: Dino Mech Gaiking
"
Pokemon: Raikou - The Legend of Thunder,https://www.anime-planet.com/anime/pokemon-raikou-the-legend-of-thunder,"['Action', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']","
Alt title: Pokemon: Raikou Ikazuchi no Densetsu
"
Kaijuu Sakaba Kanpai! Special,https://www.anime-planet.com/anime/kaijuu-sakaba-kanpai-special,"['Comedy', 'Kaijuu', 'Monsters', 'Parody', 'Tokusatsu']",
Ahiru no Pekkle no Aladdin to Mahou no Lamp,https://www.anime-planet.com/anime/ahiru-no-pekkle-no-aladdin-to-mahou-no-lamp,"['Fantasy', 'Animal Protagonists', 'Anthropomorphic', 'Birds', 'Family Friendly', 'Genies', 'Middle Eastern', 'Non-Human Protagonists', 'Sanrio Characters']",
Sasurai no Taiyou,https://www.anime-planet.com/anime/sasurai-no-taiyou,"['Drama', 'Romance', 'Shoujo', 'Music', 'Based on a Manga']",
Magic of Stella,https://www.anime-planet.com/anime/magic-of-stella,"['Comedy', 'Seinen', 'Doujinshi Industry', 'Otaku Culture', 'School Club', 'School Life', 'Video Game Industry', 'Based on a Manga']","
Alt title: Stella no Mahou
"
Manga Sarutobi Sasuke,https://www.anime-planet.com/anime/manga-sarutobi-sasuke,"['Comedy', 'Ninja', 'Original Work']","
Alt title: Ninja the Wonder Boy
"
Kimi no Kokoro wa Kagayaiteru Kai?,https://www.anime-planet.com/anime/kimi-no-kokoro-wa-kagayaiteru-kai,"['Idols', 'Music']","
Alt title: Love Live! Sunshine!! Kimi no Kokoro wa Kagayaiteru Kai?
"
