Anime,URL,Tags,Alts
Lupin III Special 23: Blood Seal of the Eternal Mermaid,https://www.anime-planet.com/anime/lupin-the-3rd-special-23-blood-seal-of-the-eternal-mermaid,"['Action', 'Comedy', 'Seinen', 'Criminals', 'Thieves', 'Violence', 'Based on a Manga']","
Alt title: Lupin III Special 23: Chi no Kokuin - Eien no Mermaid
"
Super Lovers,https://www.anime-planet.com/anime/super-lovers,"['BL', 'Comedy', 'Drama', 'Romance', 'Shounen-ai', 'Slice of Life', 'Age Gap', 'Brother Complex', 'LGBT Themes', 'Lifestyle Change', 'Opposites Attract', 'Siblings', 'Based on a Manga']",
Gunbuster 2,https://www.anime-planet.com/anime/gunbuster-2,"['Mecha', 'Sci Fi', 'Aliens', 'Androids', 'Outer Space', 'Robots', 'Supernatural', 'Nudity', 'Original Work']","
Alt titles: Aim for the Top 2!, Diebuster, Top wo Nerae! 2
"
Ganba Fly High,https://www.anime-planet.com/anime/ganba-fly-high,"['Comedy', 'Shounen', 'Sports', 'Gymnastics', 'School Club', 'School Life', 'Tournaments', 'Based on a Manga']","
Alt title: Ganbarist! Shun
"
Slayers Excellent,https://www.anime-planet.com/anime/slayers-excellent,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Based on a Light Novel']",
Do It Yourself!!,https://www.anime-planet.com/anime/do-it-yourself,"['Slice of Life', 'School Club', 'School Life', 'Original Work']",
Wo Shi Jiang Xiaobai OVA,https://www.anime-planet.com/anime/wo-shi-jiang-xiaobai-ova,"['Romance', 'Chinese Animation', 'CG Animation']","
Alt title: I'm Joybo OVA
"
"Science Fell in Love, So I Tried to Prove It",https://www.anime-planet.com/anime/science-fell-in-love-so-i-tried-to-prove-it,"['Comedy', 'Romance', 'Seinen', 'Adult Couples', 'College', 'Educational', 'School Life', 'Based on a Manga']","
Alt title: Rikei ga Koi ni Ochita no de Shoumei Shitemita.
"
Akiba Maid War,https://www.anime-planet.com/anime/akiba-maid-war,"['Action', 'Comedy', 'Cafe', 'Gangs', 'Guns', 'Maids', 'Parody', 'Violence', 'Original Work']","
Alt title: Akiba Maid Sensou
"
Ah! My Goddess TV Specials,https://www.anime-planet.com/anime/ah-my-goddess-tv-specials,"['Comedy', 'Fantasy', 'Romance', 'Seinen', 'Magic', 'Non-Human Protagonists', 'Based on a Manga']","
Alt title: Ah! Megami-sama! TV Specials
"
Zoku Touken Ranbu: Hanamaru,https://www.anime-planet.com/anime/zoku-touken-ranbu-hanamaru,"['Fantasy', 'Anthropomorphic', 'Historical', 'Swordplay', 'Based on a Video Game']","
Alt title: Touken Ranbu: Hanamaru 2
"
Honey and Clover Specials,https://www.anime-planet.com/anime/honey-and-clover-specials,"['Comedy', 'Josei', 'Based on a Manga']","
Alt title: Hachimitsu to Clover Specials
"
Oasis: Falling Down,https://www.anime-planet.com/anime/oasis-falling-down,['Abstract'],
The Duke of Death and His Maid,https://www.anime-planet.com/anime/the-duke-of-death-and-his-maid,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Curse', 'Maids', 'Mansion', 'Master-Servant Relationship', 'Nobility', 'Supernatural', 'Based on a Manga', 'CG Animation']","
Alt title: Shinigami Bocchan to Kuro Maid
"
When They Cry: Higurashi - Nekogoroshi-hen,https://www.anime-planet.com/anime/when-they-cry-higurashi-nekogoroshi-hen,"['Horror', 'Mystery', 'Violence', 'Based on a Visual Novel']","
Alt titles: Higurashi no Naku Koro ni Special: Nekogoroshi-hen, When They Cry: Higurashi - Cat Killing Chapter
"
Kyo Kara Maoh!,https://www.anime-planet.com/anime/kyo-kara-maoh,"['Comedy', 'Fantasy', 'Harem', 'Shoujo', 'Contemporary Fantasy', 'Demon King', 'Isekai', 'Lifestyle Change', 'Medieval', 'Non-Human Protagonists', 'Person in a Strange World', 'Royalty', 'Summoned Into Another World', 'Based on a Light Novel']",
Corpse Princess: Kuro,https://www.anime-planet.com/anime/corpse-princess-kuro,"['Action', 'Shounen', 'Monsters', 'Supernatural', 'Superpowers', 'Based on a Manga']","
Alt title: Shikabane Hime: Kuro
"
Legend of the Condor Hero II,https://www.anime-planet.com/anime/the-legend-of-the-condor-hero-ii,['Martial Arts'],"
Alt titles: Shen Diao Xia Lu II: Xiang Yang Feng Yun, Shin Chou Kyou Ryo: Condor Hero II
"
BanG Dream! Girls Band Party! Pico,https://www.anime-planet.com/anime/bang-dream-girls-band-party-pico,"['Chibi', 'Music', 'Short Episodes', 'Showbiz']","
Alt title: BanG Dream! Garupa Pico
"
Ah! My Goddess: Flights of Fancy Specials,https://www.anime-planet.com/anime/ah-my-goddess-flights-of-fancy-specials,"['Comedy', 'Fantasy', 'Romance', 'Seinen', 'God-Human Relationship', 'Gods', 'Interspecies Relationship', 'Magic', 'Non-Human Protagonists', 'Based on a Manga']","
Alt title: Ah! Megami-sama!: Sorezore no Tsubasa Specials
"
Vampire in the Garden,https://www.anime-planet.com/anime/vampire-in-the-garden,"['Action', 'Adventure', 'Music', 'Supernatural', 'Vampires', 'Violence', 'Original Work']",
Pokemon Movie 20: I Choose You!,https://www.anime-planet.com/anime/pokemon-movie-20-i-choose-you,"['Adventure', 'Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']","
Alt title: Pokemon Movie 20: Kimi ni Kimeta!
"
Overtake!,https://www.anime-planet.com/anime/overtake,"['Action', 'Drama', 'Cars', 'Racing', 'Original Work']",
Mobile Suit Gundam III: Encounters in Space,https://www.anime-planet.com/anime/mobile-suit-gundam-iii-encounters-in-space,"['Mecha', 'Sci Fi', 'Military', 'Outer Space', 'Political', 'Real Robot', 'Rivalries', 'War']","
Alt titles: Gundam III, Kidou Senshi Gundam III: Meguriai Sora Hen
"
Aikatsu! 2,https://www.anime-planet.com/anime/aikatsu-2,"['Idols', 'Music', 'Music School', 'School Life', 'Showbiz', 'Based on a Card Game']",
True Tears,https://www.anime-planet.com/anime/true-tears,"['Drama', 'Romance', 'Countryside', 'Love Triangle', 'School Life', 'Based on a Visual Novel']",
Makafushigi,https://www.anime-planet.com/anime/makafushigi,"['Sci Fi', 'Promotional', 'Based on a Video Game']","
Alt title: RADWIMPS: MAKAFUKA
"
PriPara 2,https://www.anime-planet.com/anime/pripara-2,"['Idols', 'Music', 'Showbiz', 'Based on a Video Game']",
Tiger & Bunny the Movie: The Beginning,https://www.anime-planet.com/anime/tiger-and-bunny-the-movie-the-beginning,"['Action', 'Comedy', 'Sci Fi', 'Death of a Loved One', 'Superheroes', 'Superpowers', 'Original Work']",
STARMYU 2,https://www.anime-planet.com/anime/starmyu-2,"['Music', 'Music School', 'School Life', 'Original Work']","
Alt titles: High School Star Musical 2, Koukou Hoshi Kageki 2
"
I Can’t Understand What My Husband Is Saying: 2nd Thread,https://www.anime-planet.com/anime/i-cant-understand-what-my-husband-is-saying-2nd-thread,"['Comedy', 'Romance', 'Seinen', 'Slice of Life', 'Adult Couples', 'Married Life', 'Mature Romance', 'Otaku Culture', 'Romantic Comedy', 'Short Episodes', 'Based on a 4-Koma Manga', 'Based on a Manga']","
Alt title: Danna ga Nani wo Itteiru ka Wakaranai Ken 2-sure-me
"
You're Under Arrest! The Movie,https://www.anime-planet.com/anime/youre-under-arrest-the-movie,"['Action', 'Drama', 'Seinen', 'Police', 'Based on a Manga']","
Alt title: Taiho Shichauzo! The Movie
"
Kyojin no Hoshi Movie 1: Chizome no Kesshousen,https://www.anime-planet.com/anime/kyojin-no-hoshi-movie-1-chizome-no-kesshousen,"['Drama', 'Sports', 'Baseball', 'Based on a Manga']","
Alt title: Star of the Giants Movie 1: Chizome no Kesshousen
"
Kyuu ni Subete ga Iya ni Natta Uupaaruupaa,https://www.anime-planet.com/anime/kyuu-ni-subete-ga-iya-ni-natta-uupaaruupaa,"['Comedy', 'Animal Protagonists', 'Anthropomorphic', 'No Dialogue', 'Non-Human Protagonists', 'Short Episodes', 'Slapstick', 'Original Work']",
Raon & DAZBEE: ‘ECLIPSE (DAZBEE Ver.),https://www.anime-planet.com/anime/raon-and-dazbee-eclipse-dazbee-ver,[],
Marine Houshou: Mayonaka no Door (Stay with Me),https://www.anime-planet.com/anime/marine-houshou-mayonaka-no-door-stay-with-me,['VTubers'],"
Alt title: Houshou Marine: Mayonaka no Door ~ Stay with Me
"
Blue Exorcist: Kuro's Trip Away From Home,https://www.anime-planet.com/anime/blue-exorcist-kuros-trip-away-from-home,"['Shounen', 'Cats', 'Japanese Mythology', 'Youkai', 'Based on a Manga']","
Alt title: Ao no Exorcist: Tokubetsu Bangai Hen Kuro no Iede
"
Revue Starlight,https://www.anime-planet.com/anime/revue-starlight,"['Drama', 'Abstract', 'All-Girls School', 'Childhood Friends', 'Childhood Promise', 'Showbiz', 'Original Work']","
Alt title: Shoujo Kageki Revue Starlight
"
Monster Musume OVA,https://www.anime-planet.com/anime/monster-musume-ova,"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Seinen', 'Slice of Life', 'Contemporary Fantasy', 'Monster Girls', 'Monsters', 'Urban Fantasy', 'Nudity', 'Based on a Manga']",
Robotics;Notes,https://www.anime-planet.com/anime/robotics-notes,"['Action', 'Mystery', 'Conspiracy', 'noitaminA', 'Robots', 'School Club', 'School Life', 'Based on a Visual Novel']",
Hayate the Combat Butler!,https://www.anime-planet.com/anime/hayate-the-combat-butler,"['Comedy', 'Romance', 'Shounen', 'Breaking the Fourth Wall', 'Butlers', 'Debt', 'Maids', 'Master-Servant Relationship', 'Parody', 'Tsundere', 'Based on a Manga']","
Alt title: Hayate no Gotoku!
"
Talentless Nana,https://www.anime-planet.com/anime/talentless-nana,"['Drama', 'Horror', 'Shounen', 'Island', 'Psychological', 'School Life', 'Supernatural', 'Superpowers', 'Thriller', 'Violence', 'Based on a Manga']","
Alt title: Munou na Nana
"
Nobunaga Concerto,https://www.anime-planet.com/anime/nobunaga-concerto,"['Shounen', '16th Century', 'Feudal Japan', 'Historical', 'Person in a Strange World', 'Rebellions', 'Time Travel', 'Based on a Manga', 'CG Animation']",
Tiger & Bunny 2,https://www.anime-planet.com/anime/tiger-and-bunny-2,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",
Shijian Qiutu 2,https://www.anime-planet.com/anime/shijian-qiutu-2,"['Sci Fi', 'Chinese Animation', 'CG Animation']","
Alt title: Time Prisoner 2
"
Saint Young Men OVA,https://www.anime-planet.com/anime/saint-young-men-ova,"['Comedy', 'Fantasy', 'Seinen', 'Slice of Life', 'Apartment Life', 'Buddhism', 'Christianity', 'Contemporary Fantasy', 'Gag', 'Non-Human Protagonists', 'Parody', 'Religion', 'Roommates', 'Satire', 'Based on a Manga']","
Alt title: Saint Oniisan OVA
"
Space Runaway Ideon: Be Invoked,https://www.anime-planet.com/anime/space-runaway-ideon-be-invoked,"['Mecha', 'Sci Fi', 'Outer Space', 'Original Work']","
Alt title: Densetsu Kyojin Ideon Hatsudou-hen
"
Ranma 1/2: The Movie 2 - Nihao My Concubine,https://www.anime-planet.com/anime/ranma-the-movie-2-nihao-my-concubine,"['Comedy', 'Ecchi', 'Harem', 'Shounen', 'Gender Bender', 'Island', 'Martial Arts', 'Based on a Manga']","
Alt title: Ranma 1/2: Kessen Tougenkyou! Hanayome o Torimodose!
"
Youkai Watch Movie 4: Shadowside - Oni-ou no Fukkatsu,https://www.anime-planet.com/anime/youkai-watch-movie-4-shadowside-oni-ou-no-fukkatsu,"['Comedy', 'Horror', 'Family Friendly', 'Japanese Mythology', 'Supernatural', 'Youkai', 'Based on a Video Game']",
Wolf Girl and Black Prince OVA,https://www.anime-planet.com/anime/wolf-girl-and-black-prince-ova,"['Comedy', 'Romance', 'Shoujo', 'School Life', 'Based on a Manga']","
Alt title: Ookami Shoujo to Kuro Ouji: Gishin`anki - Happiness Kiss
"
Healin' Good Pretty Cure,https://www.anime-planet.com/anime/healin-good-pretty-cure,"['Action', 'Fantasy', 'Magical Girl', 'Family Friendly', 'Magic', 'Monster-of-the-week', 'Sentai', 'Superheroes', 'Tokusatsu']",
Jintian Kaishi Zuo Mingxing,https://www.anime-planet.com/anime/jintian-kaishi-zuo-mingxing,"['Comedy', 'Drama', 'Chinese Animation', 'Crossdressing', 'Idols', 'Music', 'Showbiz', 'Based on a Manga']",
FLIP FLAPPERS,https://www.anime-planet.com/anime/flip-flappers,"['Adventure', 'Magical Girl', 'Sci Fi', 'Magic', 'Original Work']",
Fairy Tail x Rave,https://www.anime-planet.com/anime/fairy-tail-x-rave,"['Action', 'Comedy', 'Fantasy', 'Shounen', 'Crossover', 'Magic', 'Based on a Manga']",
Strike the Blood: Kingdom of the Valkyria,https://www.anime-planet.com/anime/strike-the-blood-kingdom-of-the-valkyria,"['Action', 'Fantasy', 'Harem', 'Demons', 'Island', 'Magic', 'Urban Fantasy', 'Vampires', 'Nudity', 'Based on a Light Novel']","
Alt title: Strike the Blood: Valkyria no Oukoku-hen
"
"You're Being Summoned, Azazel Z",https://www.anime-planet.com/anime/youre-being-summoned-azazel-z,"['Comedy', 'Fantasy', 'Seinen', 'Crude', 'Demons', 'Short Episodes', 'Based on a Manga']","
Alt title: Yondemasuyo, Azazel-san. Z
"
Himouto! Umaru-chan,https://www.anime-planet.com/anime/himouto-umaru-chan,"['Comedy', 'Seinen', 'Slice of Life', 'Chibi', 'Gag', 'Otaku Culture', 'School Life', 'Siblings', 'Based on a Manga']",
Full Metal Panic! Movie 3: Into the Blue,https://www.anime-planet.com/anime/full-metal-panic-movie-3-into-the-blue,"['Action', 'Comedy', 'Mecha', 'Sci Fi', 'Military', 'Recap', 'Submarine', 'Based on a Light Novel']",
Tiger & Bunny 2: Part II,https://www.anime-planet.com/anime/tiger-and-bunny-2-part-ii,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",
One Piece: Straw Hat Theater,https://www.anime-planet.com/anime/one-piece-straw-hat-theater,"['Comedy', 'Shounen', 'Chibi', 'Parody', 'Pirates', 'Based on a Manga']","
Alt title: One Piece: Mugiwara Theater
"
Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,https://www.anime-planet.com/anime/sayonara-zetsubou-sensei-jo-zetsubou-shoujo-senshuu,"['Comedy', 'Shounen', 'Breaking the Fourth Wall', 'Gag', 'Parody', 'Recap', 'Satire', 'Based on a Manga']",
Pokemon Movie 21: The Power of Us,https://www.anime-planet.com/anime/pokemon-movie-21-the-power-of-us,"['Action', 'Adventure', 'Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']","
Alt title: Pokemon Movie 21: Minna no Monogatari
"
Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,https://www.anime-planet.com/anime/ba-la-la-xiao-mo-xian-zhi-meng-huan-xuan-lu,"['Fantasy', 'Magical Girl', 'Chinese Animation']","
Alt title: Balala the Fairies: Finding Melody
"
Wan Yu Zhi Wang,https://www.anime-planet.com/anime/wan-yu-zhi-wang,"['Action', 'Fantasy', 'Chinese Animation', 'Based on a Web Novel', 'CG Animation']","
Alt title: Lord of All Realms
"
Strike Witches 2,https://www.anime-planet.com/anime/strike-witches-2,"['Action', 'Ecchi', 'Sci Fi', 'Aliens', 'Animal Characteristics', 'Guns', 'Historical', 'Magic', 'Military', 'Nudity', 'Original Work']",
Jin-Roh: The Wolf Brigade,https://www.anime-planet.com/anime/jin-roh-the-wolf-brigade,"['Action', 'Seinen', 'Guns', 'Military', 'Noir', 'Police', 'Terrorism', 'Thriller', 'Mature Themes', 'Violence', 'Based on a Manga']",
Shion no Ou,https://www.anime-planet.com/anime/shion-no-ou,"['Drama', 'Mystery', 'Seinen', 'Board Games', 'Psychological', 'Shogi', 'Tournaments', 'Based on a Manga']",
Elfen Lied: In the Passing Rain,https://www.anime-planet.com/anime/elfen-lied-in-the-passing-rain,"['Ecchi', 'Seinen', 'Psychological', 'Split Personality', 'Superpowers', 'Explicit Violence', 'Nudity', 'Based on a Manga']","
Alt title: Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer
"
Li Linke de Xiao Guaner,https://www.anime-planet.com/anime/li-linke-de-xiao-guaner,"['Slice of Life', 'Chinese Animation', 'Food and Beverage', 'Original Work']","
Alt title: The Bistro of Li Linke
"
Fist of the North Star: Legend of Kenshiro,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-kenshiro,"['Action', 'Shounen', 'Desert', 'Dystopia', 'Hand to Hand Combat', 'Martial Arts', 'Overpowered Main Characters', 'Post-apocalyptic', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']","
Alt title: Shin Kyuuseishu Densetsu Hokuto no Ken Zero Kenshirou-den
"
PriPara Movie: Minna no Akogare♪ Let's Go☆Prix Paris,https://www.anime-planet.com/anime/pripara-movie-minna-no-akogare-lets-go-prix-paris,"['Idols', 'Music']",
Strike the Blood II,https://www.anime-planet.com/anime/strike-the-blood-ii,"['Action', 'Fantasy', 'Harem', 'Demons', 'Island', 'Magic', 'Overpowered Main Characters', 'Vampires', 'Nudity', 'Based on a Light Novel']",
Naruto Shippuden OVA: Sage Naruto vs Sasuke,https://www.anime-planet.com/anime/naruto-shippuden-ova-sage-naruto-vs-sasuke,"['Action', 'Shounen', 'Ninja', 'Rivalries', 'Shorts', 'Based on a Manga']","
Alt title: Naruto x UT
"
Qin Shi Mingyue: Junlin Tianxia,https://www.anime-planet.com/anime/qin-shi-mingyue-junlin-tianxia,"['Action', 'Ancient China', 'Chinese Animation', 'Historical', 'Wuxia', 'CG Animation']",
Nogizaka Haruka no Himitsu,https://www.anime-planet.com/anime/nogizaka-haruka-no-himitsu,"['Comedy', 'Ecchi', 'Romance', 'Otaku Culture', 'School Life', 'Based on a Light Novel']","
Alt title: Haruka Nogizaka's Secret
"
Inazuma Eleven GO: Chrono Stone,https://www.anime-planet.com/anime/inazuma-eleven-go-chrono-stone,"['Sports', 'Family Friendly', 'Soccer', 'Superpowers', 'Time Travel', 'Based on a Video Game']",
Jing: Shuang Cheng,https://www.anime-planet.com/anime/jing-shuang-cheng,"['Fantasy', 'Chinese Animation', 'Based on a Novel', 'CG Animation']","
Alt titles: Jing: Shuang Cheng - Feng Qi Pian, The Mirror: Twin Cities
"
Student Council's Discretion Lv. 2,https://www.anime-planet.com/anime/student-councils-discretion-lv-2,"['Comedy', 'Ecchi', 'Harem', 'Shounen', 'Breaking the Fourth Wall', 'Parody', 'School Life', 'Student Council', 'Based on a Light Novel']","
Alt title: Seitokai no Ichizon Lv. 2
"
Diary of Our Days at the Breakwater,https://www.anime-planet.com/anime/diary-of-our-days-at-the-breakwater,"['Comedy', 'Seinen', 'Slice of Life', 'Fishing', 'School Club', 'Based on a Manga']","
Alt title: Houkago Teibou Nisshi
"
The Seven Deadly Sins Movie 2: Cursed by Light,https://www.anime-planet.com/anime/the-seven-deadly-sins-movie-2-cursed-by-light,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Demons', 'Magic', 'Medieval', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Superpowers', 'Violence', 'Based on a Manga']","
Alt title: Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi
"
Mahoutsukai Haley no Speed Story,https://www.anime-planet.com/anime/mahoutsukai-haley-no-speed-story,"['Fantasy', 'Family Friendly', 'Magic', 'Original Work']",
"One Piece Special 2: Open Upon the Great Sea! A Father's Huge, HUGE Dream!",https://www.anime-planet.com/anime/one-piece-open-upon-the-great-sea-a-fathers-huge-huge-dream,"['Action', 'Comedy', 'Shounen', 'Pirates', 'Superpowers', 'Based on a Manga']","
Alt title: One Piece Special 2: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!
"
Danganronpa: The Animation,https://www.anime-planet.com/anime/danganronpa-the-animation,"['Mystery', 'Animeism', 'Battle Royale', 'High Stakes Games', 'Play or Die', 'Psychological', 'PVP', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Video Game']","
Alt title: Danganronpa Kibou no Gakuen to Zetsubou no Koukousei The Animation
"
Kantai Collection: Kan Colle Movie,https://www.anime-planet.com/anime/kantai-collection-kan-colle-movie,"['Action', 'Anthropomorphic', 'Military', 'Military School', 'Non-Human Protagonists', 'Ocean', 'School Life', 'War', 'Based on a Video Game']",
Lie Yang Tiandiao I,https://www.anime-planet.com/anime/lie-yang-tiandiao-i,"['Action', 'Adventure', 'Fantasy', 'Sci Fi', 'Chinese Animation', 'CG Animation']",
Black Bullet,https://www.anime-planet.com/anime/black-bullet,"['Action', 'Mystery', 'Sci Fi', 'Insects', 'Pandemic', 'Post-apocalyptic', 'Based on a Light Novel']",
"""Bungaku Shoujo"" Movie",https://www.anime-planet.com/anime/bungaku-shoujo-movie,"['Drama', 'Mystery', 'Romance', 'School Club', 'School Life', 'Based on a Light Novel']",
Doraemon Movie 34: New Nobita's Great Demon - Peko and the Exploration Party of Five,https://www.anime-planet.com/anime/doraemon-movie-34-new-nobitas-great-demon-peko-and-the-exploration-party-of-five,"['Adventure', 'Comedy', 'Shounen', 'Africa', 'Cats', 'Dogs', 'Family Friendly', 'Forest', 'Jungle', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']","
Alt title: Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai
"
Saint Seiya: Knights of the Zodiac,https://www.anime-planet.com/anime/saint-seiya-knights-of-the-zodiac,"['Action', 'Fantasy', 'Sci Fi', 'Shounen', 'Gods', 'Greek Mythology', 'Hand to Hand Combat', 'Non-Human Protagonists', 'Norse Mythology', 'Power Suits', 'Superpowers', 'Zodiac', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Manga']","
Alt title: Saint Seiya
"
"Kiss Him, Not Me",https://www.anime-planet.com/anime/kiss-him-not-me,"['Comedy', 'Reverse Harem', 'Romance', 'Shoujo', 'Fujoshi', 'Lifestyle Change', 'Otaku Culture', 'School Life', 'Based on a Manga']","
Alt title: Watashi ga Motete Dousunda
"
Love After World Domination,https://www.anime-planet.com/anime/love-after-world-domination,"['Action', 'Comedy', 'Romance', 'Shounen', 'Romantic Comedy', 'Superheroes', 'Based on a Manga']","
Alt title: Koi wa Sekai Seifuku no Ato de
"
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,https://www.anime-planet.com/anime/the-idolmaster-movie-kagayaki-no-mukougawa-e,"['Idols', 'Music', 'Showbiz']",
Slam Dunk Movie 3,https://www.anime-planet.com/anime/slam-dunk-movie-3,"['Action', 'Comedy', 'Drama', 'Shounen', 'Sports', 'Basketball', 'Delinquents', 'School Club', 'School Life', 'Based on a Manga']","
Alt title: Slam Dunk. Movie 3: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi
"
Lupin III Special 10: Crisis in Tokyo,https://www.anime-planet.com/anime/lupin-the-3rd-speical-10-crisis-in-tokyo,"['Action', 'Comedy', 'Criminals', 'Thieves', 'Based on a Manga']","
Alt title: Lupin Sansei: Honoo no Kioku - Tokyo Crisis
"
B: The Beginning,https://www.anime-planet.com/anime/b-the-beginning,"['Action', 'Mystery', 'Sci Fi', 'Conspiracy', 'Police', 'Superpowers', 'Terrorism', 'Explicit Violence', 'Original Work']",
Fox Spirit Matchmaker Season 7,https://www.anime-planet.com/anime/fox-spirit-matchmaker-season-7,"['Action', 'Fantasy', 'Romance', 'Chinese Animation', 'Non-Human Protagonists', 'Based on a Manga']","
Alt title: Huyao Xiao Hongniang: Zhu Ye
"
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiketsu,https://www.anime-planet.com/anime/kochira-katsushikaku-kameari-kouenmae-hashutsujo-ryou-san-no-sushi-kuinee-choujyou-maguro-taiketsu,"['Comedy', 'Police']",
Feng Qi Luoyang Zhi Shen Ji Shaonian,https://www.anime-planet.com/anime/feng-qi-luoyang-zhi-shen-ji-shaonian,"['Action', 'Fantasy', 'Chinese Animation', 'Original Work']",
Ben-To,https://www.anime-planet.com/anime/ben-to,"['Action', 'Comedy', 'Convenience Store', 'Food and Beverage', 'Hand to Hand Combat', 'Based on a Light Novel']",
Fei Ren Zai 2nd Season,https://www.anime-planet.com/anime/fei-ren-zai-2nd-season,"['Comedy', 'Fantasy', 'Animal Characteristics', 'Animal Transformation', 'Chinese Animation', 'Gods', 'Short Episodes', 'Supernatural', 'Based on a 4-Koma Manga', 'Based on a Manga']",
Bidoof's Big Stand,https://www.anime-planet.com/anime/bidoofs-big-stand,"['Animal Protagonists', 'Chinese Animation', 'Non-Human Protagonists', 'Shorts', 'CG Animation']",
Detective Conan OVA 2: 16 Suspects,https://www.anime-planet.com/anime/detective-conan-16-suspects,"['Mystery', 'Shounen', 'Age Transformation', 'Detectives', 'Food and Beverage', 'Based on a Manga']","
Alt title: Meitantei Conan: 16 Nin no Yougisha
"
Collar x Malice: Deep Cover,https://www.anime-planet.com/anime/collar-x-malice-deep-cover,"['Mystery', 'Based on an Otome Game', 'Based on a Visual Novel']",
Digimon Adventure Tri. Movie 6: Future,https://www.anime-planet.com/anime/digimon-adventure-tri-movie-6-future,"['Action', 'Drama', 'Sci Fi', 'Monsters']","
Alt title: Digimon Adventure Tri. Movie 6: Bokura no Mirai
"
Hiyokoi,https://www.anime-planet.com/anime/hiyokoi,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'School Life', 'Shorts', 'Based on a Manga']",
Kakegurui Twin,https://www.anime-planet.com/anime/kakegurui-twin,"['Drama', 'Shounen', 'Gambling', 'Psychological', 'School Life', 'Based on a Manga']",
Beelzebub Jump Super Anime Tour Special,https://www.anime-planet.com/anime/beelzebub-jump-super-anime-tour-special,"['Action', 'Comedy', 'Shounen', 'Delinquents', 'Demons', 'Superpowers', 'Based on a Manga']",
Tsurune: Dangerous Shoot,https://www.anime-planet.com/anime/tsurune-dangerous-shoot,"['Comedy', 'Sports', 'Archery', 'School Club', 'Based on a Light Novel']","
Alt title: Tsurune: Kazemai Koukou Kyuudoubu - Yabai
"
Antidote,https://www.anime-planet.com/anime/antidote,"['Drama', 'Slice of Life', 'Chinese Animation', 'Gangs', 'Mental Illness', 'Psychological', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Web Novel']","
Alt title: Jieyao
"
Wojia Da Shixiong You Dian Kaopu,https://www.anime-planet.com/anime/wojia-da-shixiong-you-dian-kaopu,"['Comedy', 'Fantasy', 'Chinese Animation', 'Cultivation', 'Xianxia', 'Based on a Manga']",
Ji Jia Shou Shen Zhi Baolie Feiche,https://www.anime-planet.com/anime/ji-jia-shou-shen-zhi-baolie-feiche,"['Action', 'Adventure', 'Cars', 'Chinese Animation', 'Family Friendly']","
Alt title: Screechers Wild!
"
Sugar Bunnies Fleur Specials,https://www.anime-planet.com/anime/sugar-bunnies-fleur-specials,"['Fantasy', 'Family Friendly', 'Sanrio Characters']",
"If My Favorite Pop Idol Made it to the Budokan, I Would Die",https://www.anime-planet.com/anime/if-my-favorite-pop-idol-made-it-to-the-budokan-i-would-die,"['Comedy', 'GL', 'Seinen', 'Shoujo-ai', 'Idols', 'Showbiz', 'Based on a Manga']","
Alt title: Oshi ga Budoukan Ittekuretara Shinu
"
Mao Yao de Youhuo,https://www.anime-planet.com/anime/mao-yao-de-youhuo,"['Fantasy', 'Romance', 'Animal Characteristics', 'Cats', 'Chinese Animation', 'Non-Human Protagonists', 'Reincarnation', 'Split Personality', 'Based on a Manga', 'CG Animation']","
Alt title: Love Story of Cat Spirit
"
