Anime,URL,MAL_ID
One Piece Movie 8: The Desert Princess and the Pirates - Adventures in Alabasta,https://www.anime-planet.com/anime/one-piece-the-desert-princess-and-the-pirates-adventures-in-alabasta,2107
Naruto Movie 3: Guardians of the Crescent Moon Kingdom,https://www.anime-planet.com/anime/naruto-movie-3-guardians-of-the-crescent-moon-kingdom,2144
The Wonderful Adventures of Nils Holgersson,https://www.anime-planet.com/anime/the-wonderful-adventures-of-nils-holgersson,2151
Tales of the Rays: Mirrage Prison OP,https://www.anime-planet.com/anime/tales-of-the-rays-mirrage-prison-op,34939
Fist of the North Star: Legend of Raoh - Fierce Fight,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-raoh-fierce-fight,2174
Bungo Stray Dogs Movie: Dead Apple,https://www.anime-planet.com/anime/bungo-stray-dogs-movie-dead-apple,34944
Kenshi Yonezu: Koi to Byonetsu,https://www.anime-planet.com/anime/kenshi-yonezu-koi-to-byonetsu,34952
Digimon Adventure Tri. Movie 5: Coexistence,https://www.anime-planet.com/anime/digimon-adventure-tri-movie-5-coexistence,34962
Pokemon Movie 9: Pokemon Ranger and the Temple of the Sea,https://www.anime-planet.com/anime/pokemon-ranger-and-the-temple-of-the-sea,2201
Hello Kitty no Alps no Shoujo Heidi,https://www.anime-planet.com/anime/hello-kitty-no-alps-no-shoujo-heidi,2225
Dancouga: Super Beast Machine God,https://www.anime-planet.com/anime/dancouga-super-beast-machine-god,2255
Jungle Emperor Leo Movie,https://www.anime-planet.com/anime/jungle-emperor-leo-movie,2264
Dead Girls,https://www.anime-planet.com/anime/dead-girls-red-garden,2267
Mobile Suit Gundam SEED Freedom,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-freedom,2269
Mobile Suit Gundam SEED Destiny Recap,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-destiny-recap,2294
Mobile Suit Gundam SEED: After Phase: In the Valley of Stars,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-after-phase-in-the-valley-of-stars,2298
Mr. Osomatsu,https://www.anime-planet.com/anime/mr-osomatsu,35067
Hozuki's Coolheadedness,https://www.anime-planet.com/anime/hozukis-coolheadedness,35075
Majestic Prince: Wings to the Future,https://www.anime-planet.com/anime/majestic-prince-wings-to-the-future,33024
Laughing Under the Clouds Gaiden: Movie 2,https://www.anime-planet.com/anime/laughing-under-the-clouds-gaiden-movie-2,35086
Majestic Prince Movie: Kakusei no Idenshiko,https://www.anime-planet.com/anime/majestic-prince-movie-kakusei-no-idenshiko,33025
Persona 5 The Animation: The Day Breakers,https://www.anime-planet.com/anime/persona-5-the-animation-the-day-breakers,2321
The Three Musketeers: Adventure of Aramis,https://www.anime-planet.com/anime/the-three-musketeers-adventure-of-aramis,2334
Makyou Densetsu Acrobunch,https://www.anime-planet.com/anime/makyou-densetsu-acrobunch,2335
Haikyuu!! Movie 3: Talent and Sense,https://www.anime-planet.com/anime/haikyuu-movie-3-talent-and-sense,35110
Haikyuu!! Movie 4: Battle of Concepts,https://www.anime-planet.com/anime/haikyuu-movie-4-battle-of-concepts,35111
Africa Salaryman (2019),https://www.anime-planet.com/anime/africa-salaryman-2019,35113
Bleach: Jump Festa 2008 Special,https://www.anime-planet.com/anime/bleach-jump-festa-2008-special,35118
Pokemon Chronicles,https://www.anime-planet.com/anime/pokemon-chronicles,2363
Miss Kobayashi's Dragon Maid Specials,https://www.anime-planet.com/anime/miss-kobayashis-dragon-maid-specials,35145
Doraemon Movie 26: Nobita's Dinosaur (2006),https://www.anime-planet.com/anime/doraemon-movie-26-nobitas-dinosaur-2006,2392
Doraemon Movie 24: Nobita and the Strange Wind Rider,https://www.anime-planet.com/anime/doraemon-movie-24-nobita-and-the-strange-wind-rider,2393
Digimon Adventure Movie 2: Bokura no War Game,https://www.anime-planet.com/anime/digimon-adventure-movie-2-bokura-no-war-game,2397
Digimon Adventure 02 Movie: Diaboromon Strikes Back,https://www.anime-planet.com/anime/digimon-adventure-02-movie-diaboromon-strikes-back,2398
Free! Timeless Medley: The Promise,https://www.anime-planet.com/anime/free-timeless-medley-the-promise,35191
Ghost in the Shell: Stand Alone Complex - Individual Eleven,https://www.anime-planet.com/anime/ghost-in-the-shell-individual-eleven,2448
Elegant Youkai Apartment Life,https://www.anime-planet.com/anime/elegant-youkai-apartment-life,35220
My First Girlfriend is a Gal: My First Cultural Fair,https://www.anime-planet.com/anime/my-first-girlfriend-is-a-gal-my-first-cultural-fair,35237
Captain Harlock: Mystery of the Arcadia,https://www.anime-planet.com/anime/captain-harlock-mystery-of-the-arcadia,2470
Naruto Shippuden Movie 1,https://www.anime-planet.com/anime/naruto-shippuden-movie-1,2472
Monogatari Series: Second Season,https://www.anime-planet.com/anime/monogatari-series-second-season,35247
Yes! Pretty Cure 5,https://www.anime-planet.com/anime/yes-pretty-cure-5,1932
Code Geass: Lelouch of the Rebellion Picture Drama,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-picture-drama,1953
Mobile Suit Zeta Gundam: A New Translation -Heirs to the Stars-,https://www.anime-planet.com/anime/mobile-suit-zeta-gundam-heir-to-the-stars,1967
Minami Kamakura High School Girls Cycling Club: We're In Taiwan!!,https://www.anime-planet.com/anime/minami-kamakura-high-school-girls-cycling-club-were-in-taiwan,34734
Aos,https://www.anime-planet.com/anime/aos,34753
Kabukibu! Special,https://www.anime-planet.com/anime/kabukibu-special,1994
One Piece Special 4: The Detective Memoirs of Chief Straw Hat Luffy,https://www.anime-planet.com/anime/one-piece-the-detective-memoirs-of-chief-straw-hat-luffy,2020
Sea Prince and the Fire Child,https://www.anime-planet.com/anime/sea-prince-and-the-fire-child,2029
Emma: A Victorian Romance - Second Act,https://www.anime-planet.com/anime/emma-a-victorian-romance-second-act,2035
Planetarian Movie: Hoshi no Hito,https://www.anime-planet.com/anime/planetarian-movie-hoshi-no-hito,33091
Code Geass: Lelouch of the Rebellion Picture Drama,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-picture-drama,33155
Monster Strike 2nd Season,https://www.anime-planet.com/anime/monster-strike-2nd-season,35265
Panda no Daibouken,https://www.anime-planet.com/anime/panda-no-daibouken,2543
Ai no Wakakusa Yama Monogatari,https://www.anime-planet.com/anime/ai-no-wakakusa-yama-monogatari,2548
Jungle Book,https://www.anime-planet.com/anime/jungle-book,2569
Marginal Prince,https://www.anime-planet.com/anime/marginal-prince,518
80 Days Around the World With Willy Fog,https://www.anime-planet.com/anime/80-days-around-the-world-with-willy-fog,2579
Armored Trooper Votoms: Finder,https://www.anime-planet.com/anime/armored-trooper-votoms-finder,2586
Kakyuusei 2,https://www.anime-planet.com/anime/kakyuusei-2,510
The Garden of Sinners Movie 1: Thanatos. (Overlooking View),https://www.anime-planet.com/anime/the-garden-of-sinners-movie-1-thanatos-overlooking-view,2593
Miss Kobayashi's Dragon Maid: Valentines and Hot Springs! (Please Don't Get Your Hopes Up),https://www.anime-planet.com/anime/miss-kobayashis-dragon-maid-valentines-and-hot-springs-please-dont-get-your-hopes-up,35363
Valkyria Chronicles Special,https://www.anime-planet.com/anime/valkyria-chronicles-special,35382
Otome wa Boku ni Koishiteru: Tsunderella,https://www.anime-planet.com/anime/otome-wa-boku-ni-koishiteru-tsunderella,2615
Manga Kamishibai Itazura Tanuki no Maki,https://www.anime-planet.com/anime/manga-kamishibai-itazura-tanuki-no-maki,35399
Doraemon Movie 22: Nobita's Winged Heroes,https://www.anime-planet.com/anime/doraemon-movie-22-nobitas-winged-heroes,2654
Doraemon Movie 23: Nobita & Robot Kingdom,https://www.anime-planet.com/anime/doraemon-movie-23-nobita-and-robot-kingdom,2655
Laughing Under the Clouds Gaiden: Movie 2,https://www.anime-planet.com/anime/laughing-under-the-clouds-gaiden-movie-2,35424
Laughing Under the Clouds Gaiden: Movie 2,https://www.anime-planet.com/anime/laughing-under-the-clouds-gaiden-movie-2,35425
Doraemon Movie 8: Nobita and the Dragon Rider,https://www.anime-planet.com/anime/doraemon-movie-8-nobita-and-the-dragon-rider,2657
Doraemon Movie 9: Nobita's Version of Saiyuki,https://www.anime-planet.com/anime/doraemon-movie-9-nobitas-version-of-saiyuki,2658
Doraemon Movie 25: Nobita's Wannyan Space-Time Legend,https://www.anime-planet.com/anime/doraemon-movie-25-nobitas-wannyan-space-time-legend,2656
Doraemon Movie 14: Nobita's Tin-Plate Labyrinth,https://www.anime-planet.com/anime/doraemon-movie-14-nobitas-tin-plate-labyrinth,2659
Doraemon Movie 19: Nobita's South Sea Adventure,https://www.anime-planet.com/anime/doraemon-movie-19-nobitas-south-sea-adventure,2664
Doraemon Movie 7: Nobita and the Platoon of Iron Men,https://www.anime-planet.com/anime/doraemon-movie-7-nobita-and-the-platoon-of-iron-men,2665
Doraemon Movie 10: Nobita at the Birth of Japan,https://www.anime-planet.com/anime/doraemon-movie-10-nobita-at-the-birth-of-japan,2666
Doraemon Movie 20: Nobita Gets Lost in Space,https://www.anime-planet.com/anime/doraemon-movie-20-nobita-gets-lost-in-space,2668
Doraemon Movie 6: Nobita's Little Star Wars,https://www.anime-planet.com/anime/doraemon-movie-6-nobitas-little-star-wars,2669
Doraemon Movie 12: Nobita in Dorabian Nights,https://www.anime-planet.com/anime/doraemon-movie-12-nobita-in-dorabian-nights,2670
Doraemon Movie 4: Nobita's Monstrous Underwater Castle,https://www.anime-planet.com/anime/doraemon-movie-4-nobitas-monstrous-underwater-castle,2667
Doraemon Movie 5: Nobita's Great Adventure into the Underworld,https://www.anime-planet.com/anime/doraemon-movie-5-nobitas-great-adventure-into-the-underworld,2672
Doraemon Movie 3: Nobita's Great Demon,https://www.anime-planet.com/anime/doraemon-movie-3-nobitas-great-demon,2671
Doraemon Movie 27: Nobita no Shin Makai Daibouken - Shichinin no Mahou Tsukai,https://www.anime-planet.com/anime/doraemon-movie-27-nobita-no-shin-makai-daibouken-shichinin-no-mahou-tsukai,2673
Doraemon Movie 16: Nobita's Genesis Diary,https://www.anime-planet.com/anime/doraemon-movie-16-nobitas-genesis-diary,2674
Doraemon Movie 15: Nobita's Fantastical Three Musketeers,https://www.anime-planet.com/anime/doraemon-movie-15-nobitas-fantastical-three-musketeers,2676
Doraemon Movie 18: Nobita's Adventure in Clockwork City,https://www.anime-planet.com/anime/doraemon-movie-18-nobitas-adventure-in-clockwork-city,2678
Doraemon Movie 17: Nobita's Galactic Express,https://www.anime-planet.com/anime/doraemon-movie-17-nobitas-galactic-express,2675
Monster Strike: A Rhapsody Called Lucy -The Very First Song-,https://www.anime-planet.com/anime/monster-strike-a-rhapsody-called-lucy-the-very-first-song,35465
Catnapped! The Movie,https://www.anime-planet.com/anime/catnapped-the-movie,2715
Mobile Police Patlabor Minimum: Minipato,https://www.anime-planet.com/anime/mobile-police-patlabor-minimum-minipato,2733
Vexille: 2077 Isolation of Japan,https://www.anime-planet.com/anime/vexille,2746
Astro Boy (1963),https://www.anime-planet.com/anime/astro-boy-1963,2747
The Prince of Tennis: The National Tournament - Semifinal,https://www.anime-planet.com/anime/the-prince-of-tennis-the-national-tournament-semifinal,2752
Ushiro no Shoumen Dare,https://www.anime-planet.com/anime/ushiro-no-shoumen-dare,2753
Space Runaway Ideon: Contact,https://www.anime-planet.com/anime/space-runaway-ideon-contact,2760
Space Runaway Ideon: Be Invoked,https://www.anime-planet.com/anime/space-runaway-ideon-be-invoked,2761
Shakugan no Shana II,https://www.anime-planet.com/anime/shakugan-no-shana-ii,2787
Shootfighter Tekken - The Tough,https://www.anime-planet.com/anime/shootfighter-tekken-the-tough,2797
Arabian Nights: Sinbad no Boken,https://www.anime-planet.com/anime/arabian-nights-sinbad-no-boken,2825
Ie Naki Ko Remi,https://www.anime-planet.com/anime/ie-naki-ko-remi,2829
"Love, Chunibyo & Other Delusions! Movie: Take On Me",https://www.anime-planet.com/anime/love-chunibyo-and-other-delusions-movie-take-on-me,35608
Pokemon Mystery Dungeon: Team Go-Getters Out of the Gate!,https://www.anime-planet.com/anime/pokemon-mystery-dungeon-team-go-getters-out-of-the-gate,2842
Pokemon Movie 10: The Rise of Darkrai,https://www.anime-planet.com/anime/pokemon-movie-10-the-rise-of-darkrai,2847
Rakudai Majo,https://www.anime-planet.com/anime/rakudai-majo,35625
Insomniac,https://www.anime-planet.com/anime/insomniac,35635
Bleach Movie 2: The DiamondDust Rebellion,https://www.anime-planet.com/anime/bleach-movie-2-the-diamonddust-rebellion,2889
Genie Family,https://www.anime-planet.com/anime/genie-family,2892
Higurashi no Naku Koro ni Kaku Outbreak,https://www.anime-planet.com/anime/higurashi-no-naku-koro-ni-kaku-outbreak,2899
Encouragement of Climb 3,https://www.anime-planet.com/anime/encouragement-of-climb-3,35672
Berserk (2017): Recollections of the Witch,https://www.anime-planet.com/anime/berserk-2017-recollections-of-the-witch,35676
Sound! Euphonium Movie 3: Our Promise - A Brand New Day,https://www.anime-planet.com/anime/sound-euphonium-movie-3-our-promise-a-brand-new-day,35678
Yamishibai: Japanese Ghost Stories 5th Season,https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-5th-season,35714
Gintama: Jump Festa 2005,https://www.anime-planet.com/anime/gintama-jump-festa-2005,2951
Okaasan ni Naisho,https://www.anime-planet.com/anime/okaasan-ni-naisho,2954
Digimon Adventure Movie 1,https://www.anime-planet.com/anime/digimon-adventure-movie-1,2961
Digimon Adventure Movie 1,https://www.anime-planet.com/anime/digimon-adventure-movie-1,2962
Pikotarou no Lullaby Lu-llaby (Web),https://www.anime-planet.com/anime/pikotarou-no-lullaby-lu-llaby-web,35739
Doraemon Movie 38: Nobita's Treasure Island,https://www.anime-planet.com/anime/doraemon-movie-38-nobitas-treasure-island,35740
Attack on Titan 3rd Season,https://www.anime-planet.com/anime/attack-on-titan-3rd-season,35760
Cat's Tea Specials,https://www.anime-planet.com/anime/cats-tea-specials,2994
Lupin III Special 19: The Elusiveness of the Fog,https://www.anime-planet.com/anime/lupin-iii-special-19-the-elusiveness-of-the-fog,3019
Fist of the North Star: Legend of Yuria,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-yuria,3027
Digimon Frontier Movie: Revival of Ancient Digimon,https://www.anime-planet.com/anime/digimon-frontier-movie-revival-of-ancient-digimon,3031
Digimon Tamers Movie: The Adventurers' Battle,https://www.anime-planet.com/anime/digimon-tamers-movie-the-adventurers-battle,3032
Digimon Tamers Movie: Runaway Locomon,https://www.anime-planet.com/anime/digimon-tamers-movie-runaway-locomon,3033
ERASED Recaps,https://www.anime-planet.com/anime/erased-recaps,35815
Flying House,https://www.anime-planet.com/anime/the-flying-house,3075
Peace Maker Kurogane: Friend,https://www.anime-planet.com/anime/peace-maker-kurogane-friend,33185
Planetarian Movie: Hoshi no Hito,https://www.anime-planet.com/anime/planetarian-movie-hoshi-no-hito,33190
The Seven Deadly Sins Movie: Prisoners of the Sky,https://www.anime-planet.com/anime/the-seven-deadly-sins-movie-prisoners-of-the-sky,35946
Fairy Tail 2,https://www.anime-planet.com/anime/fairy-tail-2,35972
Kindaichi Shounen no Jikenbo Returns,https://www.anime-planet.com/anime/kindaichi-shounen-no-jikenbo-returns,3245
Ghost Slayers Ayashi: Ayashi Divine Comedy,https://www.anime-planet.com/anime/ghost-slayers-ayashi-ayashi-divine-comedy,3248
Hakyuu Hoshin Engi,https://www.anime-planet.com/anime/hakyuu-hoshin-engi,36029
SmileR: Memories,https://www.anime-planet.com/anime/smiler-memories,36032
Bakuto Sengen Daigander,https://www.anime-planet.com/anime/bakuto-sengen-daigander,3271
Nadia: Secret of the Blue Water Specials,https://www.anime-planet.com/anime/nadia-secret-of-the-blue-water-specials,3381
Kenshi Yonezu: Sajou no Yumekui Shoujo,https://www.anime-planet.com/anime/kenshi-yonezu-sajou-no-yumekui-shoujo,36172
RAG FAIR: Magical Music Train,https://www.anime-planet.com/anime/rag-fair-magical-music-train,36173
Infini-T Force Movie,https://www.anime-planet.com/anime/infini-t-force-movie,36197
Ghost in the Shell: Stand Alone Complex - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-tachikoma-days,3447
One Piece: Episode of Luffy - Hand Island no Bouken,https://www.anime-planet.com/anime/one-piece-episode-of-luffy-hand-island-no-bouken,36215
Kase-san & Morning Glories,https://www.anime-planet.com/anime/kase-san-and-morning-glories,36214
Minky Momo: The Bridge Over Dreams,https://www.anime-planet.com/anime/minky-momo-the-bridge-over-dreams,3462
Ghost in the Shell: Stand Alone Complex 2nd Gig - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-2nd-gig-tachikoma-days,3485
The Brave Command Dagwon,https://www.anime-planet.com/anime/the-brave-command-dagwon,3505
rerulili: Tengoku to Jigoku,https://www.anime-planet.com/anime/rerulili-tengoku-to-jigoku,3509
I've Always Liked You Special,https://www.anime-planet.com/anime/ive-always-liked-you-special,36305
Full-Time Magister V,https://www.anime-planet.com/anime/full-time-magister-v,36318
Midori no Makibaoh,https://www.anime-planet.com/anime/midori-no-makibaoh,3550
Sengoku Youko,https://www.anime-planet.com/anime/sengoku-youko,3600
Legend of the Galactic Heroes: Die Neue These Fourth 1,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-die-neue-these-fourth-1,36369
Legend of the Galactic Heroes: Die Neue These Fourth 2,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-die-neue-these-fourth-2,36370
Legend of the Galactic Heroes: Die Neue These Third 3,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-die-neue-these-third-3,36371
Higurashi no Naku Koro ni Kaku Outbreak,https://www.anime-planet.com/anime/higurashi-no-naku-koro-ni-kaku-outbreak,3652
Legend of the Galactic Heroes Gaiden Season 2,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-gaiden-season-2,3665
Mobile Suit Gundam: Twilight Axis - Akaki Zanei,https://www.anime-planet.com/anime/mobile-suit-gundam-twilight-axis-akaki-zanei,36436
Daughter of Twenty Faces,https://www.anime-planet.com/anime/daughter-of-twenty-faces,3673
My Hero Academia 3,https://www.anime-planet.com/anime/my-hero-academia-3,36456
Digimon Adventure Tri. Movie 6: Future,https://www.anime-planet.com/anime/digimon-adventure-tri-movie-6-future,36466
Doraemon Movie 40: Nobita no Shinkyouryuu,https://www.anime-planet.com/anime/doraemon-movie-40-nobita-no-shinkyouryuu,3727
Jin: Ayano no Koufuku Riron,https://www.anime-planet.com/anime/jin-ayano-no-koufuku-riron,36494
The iDOLM@STER: Cinderella Girls Theater 2nd Season (Web),https://www.anime-planet.com/anime/the-idolmaster-cinderella-girls-theater-2nd-season-web,36500
Yuusei Kamen,https://www.anime-planet.com/anime/yuusei-kamen,3735
Usavich Zero,https://www.anime-planet.com/anime/usavich-zero,3738
Glass no Kamen desu ga,https://www.anime-planet.com/anime/glass-no-kamen-desu-ga,3734
STARMYU,https://www.anime-planet.com/anime/starmyu,36536
Cubix - Robots For Everyone,https://www.anime-planet.com/anime/cubix-robots-for-everyone,3772
Fox Spirit Matchmaker Season 5,https://www.anime-planet.com/anime/fox-spirit-matchmaker-season-5,36545
Koukou,https://www.anime-planet.com/anime/koukou,36548
The Garden of Sinners Movie 2: ...And Nothing Heart. (Murder Speculation Part A),https://www.anime-planet.com/anime/the-garden-of-sinners-movie-2-and-nothing-heart-murder-speculation-part-a,3782
"The Garden of Sinners Movie 3: Ever Cry, Never Life. (Remaining Sense of Pain)",https://www.anime-planet.com/anime/the-garden-of-sinners-movie-3-ever-cry-never-life-remaining-sense-of-pain,3783
Honoo no Alpenrose: Jeudi & Lundi,https://www.anime-planet.com/anime/honoo-no-alpenrose-jeudi-and-lundi,3807
One Piece Movie 9: Episode of Chopper - The Miracle Winter Cherry Blossom,https://www.anime-planet.com/anime/one-piece-movie-9-episode-of-chopper-the-miracle-winter-cherry-blossom,3848
Kamen Rider Fourze x Crayon Shin-chan,https://www.anime-planet.com/anime/kamen-rider-fourze-x-crayon-shin-chan,3853
Akashic Re:cords OP,https://www.anime-planet.com/anime/akashic-records-op,36637
Yusei High School Astronomy Club,https://www.anime-planet.com/anime/yusei-high-school-astronomy-club,36653
Gurren Lagann Movie 1: Childhood's End,https://www.anime-planet.com/anime/gurren-lagann-movie-1-childhoods-end,4107
Dragon Pilot: Hisone & Masotan,https://www.anime-planet.com/anime/dragon-pilot-hisone-and-masotan,36884
Saekano: How to Raise a Boring Girlfriend Fine,https://www.anime-planet.com/anime/saekano-how-to-raise-a-boring-girlfriend-fine,36885
My Hero Academia Movie: Two Heroes,https://www.anime-planet.com/anime/my-hero-academia-movie-two-heroes,36896
Naruto Shippuden: Konoha Gakuen Picture Drama Special,https://www.anime-planet.com/anime/naruto-shippuden-konoha-gakuen-picture-drama-special,4134
Aggretsuko 2,https://www.anime-planet.com/anime/aggretsuko-2,36904
Fate/Grand Order x Himuro no Tenchi: 7-nin no Saikyou Ijin-hen,https://www.anime-planet.com/anime/fate-grand-order-x-himuro-no-tenchi-7-nin-no-saikyou-ijin-hen,36914
Time Bokan Series: Itadakiman,https://www.anime-planet.com/anime/time-bokan-series-itadakiman,4154
One Piece Movie 1,https://www.anime-planet.com/anime/one-piece-movie-1,4155
Pokemon Movie 21: The Power of Us,https://www.anime-planet.com/anime/pokemon-movie-21-the-power-of-us,36927
To Heart 2 AD OVA,https://www.anime-planet.com/anime/to-heart-2-ad-ova,4166
Dragon Ball Super Movie: Broly,https://www.anime-planet.com/anime/dragon-ball-super-movie-broly,36946
Darker than Black: Beneath Cherry Blossoms in Full Bloom...,https://www.anime-planet.com/anime/darker-than-black-beneath-cherry-blossoms-in-full-bloom,4182
Food Wars! The Third Plate: Erina no Shin Seikatsu,https://www.anime-planet.com/anime/food-wars-the-third-plate-erina-no-shin-seikatsu,36962
Lupin III: Part V - Is Lupin Still Burning?,https://www.anime-planet.com/anime/lupin-the-3rd-part-v-is-lupin-still-burning,36967
Mobile Suit Gundam MS IGLOO 2: Juuryoku Sensen,https://www.anime-planet.com/anime/mobile-suit-gundam-ms-igloo-2-juuryoku-sensen,4232
Galaxy Cyclone Braiger,https://www.anime-planet.com/anime/galaxy-cyclone-braiger,4240
Hozuki's Coolheadedness OVA 2,https://www.anime-planet.com/anime/hozukis-coolheadedness-ova-2,37029
Today's Menu for Emiya Family,https://www.anime-planet.com/anime/todays-menu-for-emiya-family,37033
The Garden of Sinners Movie 4: Garan-no-Dou. (The Hollow Shrine),https://www.anime-planet.com/anime/the-garden-of-sinners-movie-4-garan-no-dou-the-hollow-shrine,4280
The Garden of Sinners Movie 5: Paradox Paradigm,https://www.anime-planet.com/anime/the-garden-of-sinners-movie-5-paradox-paradigm,4282
Saga of Tanya the Evil Movie,https://www.anime-planet.com/anime/saga-of-tanya-the-evil-movie,37055
Momonga-mon,https://www.anime-planet.com/anime/momonga-mon,4306
Fist of the North Star: Legend of Toki,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-toki,4312
Ninja Girl & Samurai Master 3rd Season,https://www.anime-planet.com/anime/ninja-girl-samurai-master-3rd-season,37126
Endless Night,https://www.anime-planet.com/anime/endless-night,4382
GaoGaiGar FINAL Grand Glorious Gathering,https://www.anime-planet.com/anime/gaogaigar-final-grand-glorious-gathering,4416
Naruto Shippuden Movie 1,https://www.anime-planet.com/anime/naruto-shippuden-movie-1,4437
Chrono Crusade: Azmaria's Extra Lessons,https://www.anime-planet.com/anime/chrono-crusade-azmarias-extra-lessons,4450
Tairiki Taro no Mucha Shugyo,https://www.anime-planet.com/anime/tairiki-taro-no-mucha-shugyo,4462
.hack//G.U. Trilogy Parody,https://www.anime-planet.com/anime/hack-g-u-trilogy-parody,4469
Eve: The Secret About That Girl,https://www.anime-planet.com/anime/eve-the-secret-about-that-girl,37266
Da Capo Second Season,https://www.anime-planet.com/anime/da-capo-second-season,4508
Sword Art Online: Fatal Bullet: The Third Episode - Kansei-ban,https://www.anime-planet.com/anime/sword-art-online-fatal-bullet-the-third-episode-kansei-ban,37278
Brave Fighter of Sun Fighbird,https://www.anime-planet.com/anime/brave-fighter-of-sun-fighbird,4532
K: Seven Stories Movie 2 - SIDE:BLUE ~Sirius~,https://www.anime-planet.com/anime/k-seven-stories-movie-2-side-blue-sirius,37303
K: Seven Stories Movie 3 - SIDE:GREEN ~Overwrite World~,https://www.anime-planet.com/anime/k-seven-stories-movie-3-side-green-overwrite-world,37304
K: Seven Stories Movie 4 - Lost Small World ~Outside the Cage~,https://www.anime-planet.com/anime/k-seven-stories-movie-4-lost-small-world-outside-the-cage,37305
Tengen Toppa Gurren Lagann: Lagann-hen,https://www.anime-planet.com/anime/tengen-toppa-gurren-lagann-lagann-hen,4565
GReeeeN: Hello Kagerou,https://www.anime-planet.com/anime/greeeen-hello-kagerou,37344
Is It Wrong to Try to Pick Up Girls in a Dungeon? Movie: Arrow of the Orion,https://www.anime-planet.com/anime/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon-movie-arrow-of-the-orion,37348
Sword Art Online: Fatal Bullet: The Third Episode - Kansei-ban,https://www.anime-planet.com/anime/sword-art-online-fatal-bullet-the-third-episode-kansei-ban,37362
Perfect World,https://www.anime-planet.com/anime/perfect-world,37370
PSYCHO-PASS SS: Case. 1 - Crime and Punishment,https://www.anime-planet.com/anime/psycho-pass-ss-case-1-crime-and-punishment,37440
Code Geass Gaiden: Boukoku no Akito Picture Drama,https://www.anime-planet.com/anime/code-geass-gaiden-boukoku-no-akito-picture-drama,33360
Shigofumi Special,https://www.anime-planet.com/anime/shigofumi-special,4715
Hua Jianghu Zhi Buliang Ren,https://www.anime-planet.com/anime/hua-jianghu-zhi-buliang-ren,33396
Gintama: Shirogane no Tamashii-hen 2,https://www.anime-planet.com/anime/gintama-shirogane-no-tamashii-hen-2,37491
Made in Abyss: Tabidachi no Yoake,https://www.anime-planet.com/anime/made-in-abyss-tabidachi-no-yoake,37514
Made in Abyss: Hourou Suru Tasogare,https://www.anime-planet.com/anime/made-in-abyss-hourou-suru-tasogare,37515
Attack on Titan Movie 3: The Roar of Awakening,https://www.anime-planet.com/anime/attack-on-titan-movie-3-the-roar-of-awakening,36702
Clockwork Fighters: Hiwou's War,https://www.anime-planet.com/anime/clockwork-fighters-hiwous-war,3935
Turn A Gundam I: Earth Light,https://www.anime-planet.com/anime/turn-a-gundam-i-earth-light,3963
Turn A Gundam II: Moonlight Butterfly,https://www.anime-planet.com/anime/turn-a-gundam-ii-moonlight-butterfly,3964
Kakuriyo: Bed & Breakfast for Spirits,https://www.anime-planet.com/anime/kakuriyo-bed-and-breakfast-for-spirits,36754
Pokemon Movie 11: Giratina and the Sky Warrior,https://www.anime-planet.com/anime/pokemon-giratina-and-the-sky-warrior,4026
Owarimonogatari II Recaps,https://www.anime-planet.com/anime/owarimonogatari-ii-recaps,36796
Yuuki Yuuna is a Hero: A Sunny Place,https://www.anime-planet.com/anime/yuuki-yuuna-is-a-hero-a-sunny-place,36798
Godzilla Movie 2: City on the Edge of Battle,https://www.anime-planet.com/anime/godzilla-movie-2-city-on-the-edge-of-battle,36816
The Prince of Tennis: The National Tournament - Final,https://www.anime-planet.com/anime/the-prince-of-tennis-the-national-tournament-final,4053
Huyao Xiao Hongniang: Yue Hong 2,https://www.anime-planet.com/anime/huyao-xiao-hongniang-yue-hong-2,36823
Fox Spirit Matchmaker Season 5,https://www.anime-planet.com/anime/fox-spirit-matchmaker-season-5,36824
Fate/Kaleid Liner Prisma Illya Movie: Vow in the Snow Special,https://www.anime-planet.com/anime/fate-kaleid-liner-prisma-illya-movie-vow-in-the-snow-special,36833
Black Jack: Dr Pinoko's Adventure,https://www.anime-planet.com/anime/black-jack-dr-pinokos-adventure,4070
Super Robot Wars: Original Generation,https://www.anime-planet.com/anime/super-robot-wars-original-generation,4075
Princess Resurrection OVA Specials,https://www.anime-planet.com/anime/princess-resurrection-ova-specials,4082
