Anime,URL,MAL_ID
Full Metal Panic! Movie 1: Boy Meets Girl,https://www.anime-planet.com/anime/full-metal-panic-movie-1-boy-meets-girl,36342
Dinosaur King,https://www.anime-planet.com/anime/dinosaur-king,3576
The Diary of a Crazed Family,https://www.anime-planet.com/anime/the-diary-of-a-crazed-family,3577
Getter Robo,https://www.anime-planet.com/anime/getter-robo,3579
Soul Eater,https://www.anime-planet.com/anime/soul-eater,3588
Utawarerumono OVA,https://www.anime-planet.com/anime/utawarerumono-ova,3593
Tears to Tiara,https://www.anime-planet.com/anime/tears-to-tiara,3594
Spirit Warrior,https://www.anime-planet.com/anime/spirit-warrior,3595
Lightning Trap: Leina & Laika,https://www.anime-planet.com/anime/lightning-trap-leina-and-laika,3596
Girl from Phantasia,https://www.anime-planet.com/anime/girl-from-phantasia,3597
Spirit Warrior,https://www.anime-planet.com/anime/spirit-warrior,3599
Hidamari Sketch x 365,https://www.anime-planet.com/anime/hidamari-sketch-x-365,3604
JoJo's Bizarre Adventure: Phantom Blood,https://www.anime-planet.com/anime/jojos-bizarre-adventure-phantom-blood,3603
Galaxy Express 999: Eternal Fantasy,https://www.anime-planet.com/anime/galaxy-express-999-eternal-fantasy,3602
Kikou Kantai Dairugger XV,https://www.anime-planet.com/anime/kikou-kantai-dairugger-xv,3609
Library War,https://www.anime-planet.com/anime/library-war,3613
Ryoko's Case File,https://www.anime-planet.com/anime/ryokos-case-file,3614
Neo Angelique Abyss,https://www.anime-planet.com/anime/neo-angelique-abyss,3615
Kamen no Maid Guy,https://www.anime-planet.com/anime/kamen-no-maid-guy,3616
Moyashimon: Microbe Theatre Deluxe,https://www.anime-planet.com/anime/moyashimon-microbe-theatre-deluxe,3618
Nanako SOS,https://www.anime-planet.com/anime/nanako-sos,3619
∞,https://www.anime-planet.com/anime/infinity,3620
Battle Royal High School,https://www.anime-planet.com/anime/battle-royal-high-school,3625
Mobile Suit Gundam Wing: Operation Meteor,https://www.anime-planet.com/anime/mobile-suit-gundam-wing-operation-meteor,3626
∞,https://www.anime-planet.com/anime/infinity,3627
Frankenstein Family,https://www.anime-planet.com/anime/frankenstein-family,36397
Kaiketsu Zorori,https://www.anime-planet.com/anime/kaiketsu-zorori,3638
Wise Man’s Grandchild,https://www.anime-planet.com/anime/wise-mans-grandchild,36407
Naisho no Tsubomi,https://www.anime-planet.com/anime/naisho-no-tsubomi,3641
∞,https://www.anime-planet.com/anime/infinity,3642
∞,https://www.anime-planet.com/anime/infinity,36418
Linebarrels of Iron,https://www.anime-planet.com/anime/linebarrels-of-iron,3653
Magician's Academy,https://www.anime-planet.com/anime/magicians-academy,3654
Nabari no Ou,https://www.anime-planet.com/anime/nabari-no-ou,3655
Monochrome Factor,https://www.anime-planet.com/anime/monochrome-factor,3656
Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,https://www.anime-planet.com/anime/majime-ni-fumajime-kaiketsu-zorori-nazo-no-otakara-daisakusen,3659
One Room 2nd Season,https://www.anime-planet.com/anime/one-room-2nd-season,36431
A Certain Magical Index III,https://www.anime-planet.com/anime/a-certain-magical-index-iii,36432
Strike Witches,https://www.anime-planet.com/anime/strike-witches,3667
Telepathy Shoujo Ran,https://www.anime-planet.com/anime/telepathy-shoujo-ran,3668
∞,https://www.anime-planet.com/anime/infinity,3669
Genesis Climber Mospeada,https://www.anime-planet.com/anime/genesis-climber-mospeada,3670
Sword Art Online Movie: Ordinal Scale - Sword Art Offline,https://www.anime-planet.com/anime/sword-art-online-movie-ordinal-scale-sword-art-offline,36439
Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,https://www.anime-planet.com/anime/sayonara-zetsubou-sensei-jo-zetsubou-shoujo-senshuu,3674
Andromeda Stories,https://www.anime-planet.com/anime/andromeda-stories,3675
Tottemo! Luckyman,https://www.anime-planet.com/anime/tottemo-luckyman,3672
Tokimeki Memorial: Only Love Specials,https://www.anime-planet.com/anime/tokimeki-memorial-only-love-specials,3686
Wo de Tian Jie Nuyou,https://www.anime-planet.com/anime/wo-de-tian-jie-nuyou,36455
∞,https://www.anime-planet.com/anime/infinity,3692
Girls' Last Class,https://www.anime-planet.com/anime/girls-last-class,36468
Kaiba,https://www.anime-planet.com/anime/kaiba,3701
Detroit Metal City,https://www.anime-planet.com/anime/detroit-metal-city,3702
Tada Never Falls in Love,https://www.anime-planet.com/anime/tada-never-falls-in-love,36470
Sword Art Online: Alicization,https://www.anime-planet.com/anime/sword-art-online-alicization,36474
Sword Art Online Alternative: Gun Gale Online,https://www.anime-planet.com/anime/sword-art-online-alternative-gun-gale-online,36475
Hakaba Kitarou,https://www.anime-planet.com/anime/hakaba-kitarou,3710
"The Familiar of Zero: ""Rondo"" of Princesses",https://www.anime-planet.com/anime/the-familiar-of-zero-rondo-of-princesses,3712
Hell Girl: Three Vessels,https://www.anime-planet.com/anime/hell-girl-three-vessels,3713
Drifters OVA,https://www.anime-planet.com/anime/drifters-ova,36480
B-PROJECT: Zecchou Emotion,https://www.anime-planet.com/anime/b-project-zecchou-emotion,36483
Dou Po Cangqiong,https://www.anime-planet.com/anime/dou-po-cangqiong,36491
Road to You: Kimi e to Tsuzuku Michi,https://www.anime-planet.com/anime/road-to-you-kimi-e-to-tsuzuku-michi,36492
Raven Tengu Kabuto: The Golden-Eyed Beast,https://www.anime-planet.com/anime/raven-tengu-kabuto-the-golden-eyed-beast,3726
Overlord: Ple Ple Pleiades Theatrical Version,https://www.anime-planet.com/anime/overlord-ple-ple-pleiades-theatrical-version,36497
∞,https://www.anime-planet.com/anime/infinity,36498
ItaKiss,https://www.anime-planet.com/anime/itakiss,3731
The Ancient Magus' Bride,https://www.anime-planet.com/anime/the-ancient-magus-bride,36501
Maho-Yome,https://www.anime-planet.com/anime/maho-yome,36502
Parappa the Rapper,https://www.anime-planet.com/anime/parappa-the-rapper,3736
Usavich,https://www.anime-planet.com/anime/usavich,3737
Tokyo Ghoul:re,https://www.anime-planet.com/anime/tokyo-ghoul-re,36511
Murder,https://www.anime-planet.com/anime/murder,3743
Yotsuiro Biyori,https://www.anime-planet.com/anime/yotsuiro-biyori,36513
∞,https://www.anime-planet.com/anime/infinity,3745
Dies irae: To the Ring Reincarnation,https://www.anime-planet.com/anime/dies-irae-to-the-ring-reincarnation,36515
Beatless,https://www.anime-planet.com/anime/beatless,36516
Batman Ninja,https://www.anime-planet.com/anime/batman-ninja,36517
Maria Watches Over Us Season 4,https://www.anime-planet.com/anime/maria-watches-over-us-season-4,3750
Sekai Meisaku Douwa: Mori wa Ikiteiru,https://www.anime-planet.com/anime/sekai-meisaku-douwa-mori-wa-ikiteiru,3751
Pikotarou no Lullaby Lu-llaby,https://www.anime-planet.com/anime/pikotarou-no-lullaby-lu-llaby,36520
Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,https://www.anime-planet.com/anime/crayon-shin-chan-movie-10-arashi-wo-yobu-appare-sengoku-daikassen,3744
Spiritpact: Bond of The Underworld,https://www.anime-planet.com/anime/spiritpact-bond-of-the-underworld,36522
Dies irae: The Dawning Days,https://www.anime-planet.com/anime/dies-irae-the-dawning-days,36524
Dorei-ku: The Animation,https://www.anime-planet.com/anime/dorei-ku-the-animation,36525
School Days: Valentine Days,https://www.anime-planet.com/anime/school-days-valentine-days,3759
Grimm Douwa: Kin no Tori,https://www.anime-planet.com/anime/grimm-douwa-kin-no-tori,3760
Dogtanian and the Three Muskehounds,https://www.anime-planet.com/anime/dogtanian-and-the-three-muskehounds,3761
Shinkansen Henkei Robo Shinkalion The Animation,https://www.anime-planet.com/anime/shinkansen-henkei-robo-shinkalion-the-animation,36531
Pygmalio,https://www.anime-planet.com/anime/pygmalio,3765
STARMYU in Halloween,https://www.anime-planet.com/anime/starmyu-in-halloween,36537
Natsume's Book of Friends Movie: Ephemeral Bond,https://www.anime-planet.com/anime/natsumes-book-of-friends-movie-ephemeral-bond,36538
Tsukigakirei Special,https://www.anime-planet.com/anime/tsukigakirei-special,36539
Go! Go! Itsutsugo Land,https://www.anime-planet.com/anime/go-go-itsutsugo-land,3776
Evangelion: 2.0 You Can (Not) Advance,https://www.anime-planet.com/anime/evangelion-2-0-you-can-not-advance,3784
Evangelion: 3.0 You Can (Not) Redo,https://www.anime-planet.com/anime/evangelion-3-0-you-can-not-redo,3785
Evangelion: 3.0+1.0 Thrice Upon a Time,https://www.anime-planet.com/anime/evangelion-3-0-plus-1-0-thrice-upon-a-time,3786
Nissin Cup Noodles China x Gintama,https://www.anime-planet.com/anime/nissin-cup-noodles-china-x-gintama,36553
Air Gear: Special Trick,https://www.anime-planet.com/anime/air-gear-special-trick,3791
Dou Po Cangqiong Specials,https://www.anime-planet.com/anime/dou-po-cangqiong-specials,36561
Megalo Box,https://www.anime-planet.com/anime/megalo-box,36563
Kamiusagi Rope x Boruto: Naruto Next Generations,https://www.anime-planet.com/anime/kamiusagi-rope-x-boruto-naruto-next-generations,36564
Major 2nd,https://www.anime-planet.com/anime/major-2nd,36565
Crayon Shin-chan Movie 26: Bakumori! Kung-Fu Boys - Ramen Tairan,https://www.anime-planet.com/anime/crayon-shin-chan-movie-26-bakumori-kung-fu-boys-ramen-tairan,36566
Speed,https://www.anime-planet.com/anime/speed,3799
Arrow Emblem: Grand Prix no Taka,https://www.anime-planet.com/anime/arrow-emblem-grand-prix-no-taka,3800
Dracula: Sovereign of the Damned,https://www.anime-planet.com/anime/dracula-sovereign-of-the-damned,3801
Kaitou Tenshi Twin Angel,https://www.anime-planet.com/anime/kaitou-tenshi-twin-angel,3805
Delicious in Dungeon,https://www.anime-planet.com/anime/delicious-in-dungeon,36577
The Littl' Bits,https://www.anime-planet.com/anime/the-littl-bits,3810
The Legend of Snow White,https://www.anime-planet.com/anime/the-legend-of-snow-white,3809
Space Travelers,https://www.anime-planet.com/anime/space-travelers,3817
Granblue Fantasy The Animation Season 2,https://www.anime-planet.com/anime/granblue-fantasy-the-animation-season-2,36587
Space Station No. 9,https://www.anime-planet.com/anime/space-station-no-9,3820
∞,https://www.anime-planet.com/anime/infinity,36593
Ore wa Teppei,https://www.anime-planet.com/anime/ore-wa-teppei,3827
Anne no Nikki,https://www.anime-planet.com/anime/anne-no-nikki,3829
Hoshi no Ko Chobin,https://www.anime-planet.com/anime/hoshi-no-ko-chobin,3834
Ai no Gakkou Cuore Monogatari,https://www.anime-planet.com/anime/ai-no-gakkou-cuore-monogatari,3835
Irodorimidori,https://www.anime-planet.com/anime/irodorimidori,36604
Mashin Eiyuuden Wataru,https://www.anime-planet.com/anime/mashin-eiyuuden-wataru,3837
Belle and Sebastian,https://www.anime-planet.com/anime/belle-and-sebastian,3836
Glass Maiden,https://www.anime-planet.com/anime/glass-maiden,3840
Chi's Sweet Home,https://www.anime-planet.com/anime/chis-sweet-home,3841
The Wild Swans,https://www.anime-planet.com/anime/the-wild-swans,3847
Mob Psycho 100 Reigen: The Miraculous Unknown Psychic,https://www.anime-planet.com/anime/mob-psycho-100-reigen-the-miraculous-unknown-psychic,36616
Toilet no Kuni,https://www.anime-planet.com/anime/toilet-no-kuni,36621
SNS Police,https://www.anime-planet.com/anime/sns-police,36623
∞,https://www.anime-planet.com/anime/infinity,36625
Konchuu Monogatari Minashigo Hutch,https://www.anime-planet.com/anime/konchuu-monogatari-minashigo-hutch,3858
∞,https://www.anime-planet.com/anime/infinity,3859
Shaman King Specials,https://www.anime-planet.com/anime/shaman-king-specials,3861
The Highschool Life of a Fudanshi Special,https://www.anime-planet.com/anime/the-highschool-life-of-a-fudanshi-special,36629
"My Sister, My Writer",https://www.anime-planet.com/anime/my-sister-my-writer,36632
Date a Live III,https://www.anime-planet.com/anime/date-a-live-iii,36633
Kuro ga Ita Natsu,https://www.anime-planet.com/anime/kuro-ga-ita-natsu,3866
The Rose of Versailles: I'll Love You As Long As I Live,https://www.anime-planet.com/anime/the-rose-of-versailles-ill-love-you-as-long-as-i-live,3868
Sasurai no Shoujo Nell,https://www.anime-planet.com/anime/sasurai-no-shoujo-nell,3877
Banana Fish,https://www.anime-planet.com/anime/banana-fish,36649
Cybernetics Guardian,https://www.anime-planet.com/anime/cybernetics-guardian,3882
Forest of Piano,https://www.anime-planet.com/anime/forest-of-piano,36652
Super Mario Brothers: Peach-hime Kyuushutsu Dai Sakusen,https://www.anime-planet.com/anime/super-mario-brothers-peach-hime-kyuushutsu-dai-sakusen,3886
My Sweet Tyrant,https://www.anime-planet.com/anime/my-sweet-tyrant,36864
Appaga Piryohae,https://www.anime-planet.com/anime/appaga-piryohae,4099
Ultraman,https://www.anime-planet.com/anime/ultraman,36871
Oval x Over,https://www.anime-planet.com/anime/oval-x-over,4103
Back Street Girls -GOKUDOLS-,https://www.anime-planet.com/anime/back-street-girls-gokudols,36873
Trigun: Badlands Rumble,https://www.anime-planet.com/anime/trigun-badlands-rumble,4106
Akuma no Memumemu-chan,https://www.anime-planet.com/anime/akuma-no-memumemu-chan,36875
Arifureta: From Commonplace to World's Strongest,https://www.anime-planet.com/anime/arifureta-from-commonplace-to-worlds-strongest,36882
Onegai My Melody: Kuru Kuru Shuffle!,https://www.anime-planet.com/anime/onegai-my-melody-kuru-kuru-shuffle,4114
∞,https://www.anime-planet.com/anime/infinity,4124
Petit Eva: Evangelion@School,https://www.anime-planet.com/anime/petit-eva-evangelion-at-school,4130
Kengan Ashura,https://www.anime-planet.com/anime/kengan-ashura,36903
Magical Girl Ore,https://www.anime-planet.com/anime/magical-girl-ore,36902
Chiisana Penguin Lolo no Bouken,https://www.anime-planet.com/anime/chiisana-penguin-lolo-no-bouken,4138
Penguin Musume Heart,https://www.anime-planet.com/anime/penguin-musume-heart,4136
Dropkick on My Devil!,https://www.anime-planet.com/anime/dropkick-on-my-devil,36906
Wu Geng Ji 2nd Season,https://www.anime-planet.com/anime/wu-geng-ji-2nd-season,36910
∞,https://www.anime-planet.com/anime/infinity,36913
Fate/Grand Order: Moonlight/Lostroom,https://www.anime-planet.com/anime/fate-grand-order-moonlight-lostroom,36915
Doggy Poo,https://www.anime-planet.com/anime/doggy-poo,4147
Cosmos Pink Shock,https://www.anime-planet.com/anime/cosmos-pink-shock,4150
Blade of the Immortal,https://www.anime-planet.com/anime/blade-of-the-immortal,4151
The Seven Deadly Sins: Revival of the Commandments Prologue,https://www.anime-planet.com/anime/the-seven-deadly-sins-revival-of-the-commandments-prologue,36923
∞,https://www.anime-planet.com/anime/infinity,4156
∞,https://www.anime-planet.com/anime/infinity,4158
You're Under Arrest! Diverting Traffic at the Beach,https://www.anime-planet.com/anime/youre-under-arrest-diverting-traffic-at-the-beach,4162
My Bride Is a Mermaid OVA,https://www.anime-planet.com/anime/my-bride-is-a-mermaid-ova,4163
Evil or Live Recap,https://www.anime-planet.com/anime/evil-or-live-recap,36932
Captain Tsubasa (2018),https://www.anime-planet.com/anime/captain-tsubasa-2018,36934
Mirai,https://www.anime-planet.com/anime/mirai,36936
Shigofumi Picture Drama,https://www.anime-planet.com/anime/shigofumi-picture-drama,4173
Love to Lie Angle,https://www.anime-planet.com/anime/love-to-lie-angle,36943
Xam'd: Lost Memories,https://www.anime-planet.com/anime/xamd-lost-memories,4177
Himote House,https://www.anime-planet.com/anime/himote-house,36945
Michiko & Hatchin,https://www.anime-planet.com/anime/michiko-and-hatchin,4087
Clannad After Story,https://www.anime-planet.com/anime/clannad-after-story,4181
Food Wars! The Third Plate: Totsuki Train Arc,https://www.anime-planet.com/anime/food-wars-the-third-plate-totsuki-train-arc,36949
∞,https://www.anime-planet.com/anime/infinity,36951
Yuuna and the Haunted Hot Springs,https://www.anime-planet.com/anime/yuuna-and-the-haunted-hot-springs,36950
Chrome Shelled Regios,https://www.anime-planet.com/anime/chrome-shelled-regios,4186
Mahou Sensei Negima! ~Shiroki Tsubasa Ala Alba~,https://www.anime-planet.com/anime/mahou-sensei-negima-shiroki-tsubasa-ala-alba,4188
Winter Sonata,https://www.anime-planet.com/anime/winter-sonata,4189
Popolocrois Monogatari,https://www.anime-planet.com/anime/popolocrois-monogatari,4191
Hayate the Combat Butler!!,https://www.anime-planet.com/anime/hayate-the-combat-butler-2,4192
Hayate the Combat Butler!,https://www.anime-planet.com/anime/hayate-the-combat-butler,4192
IDOLiSH7: Vibrato,https://www.anime-planet.com/anime/idolish7-vibrato,36963
Blue Dragon: Trials of the Seven Shadows,https://www.anime-planet.com/anime/blue-dragon-trials-of-the-seven-shadows,4197
Koutetsu Jeeg,https://www.anime-planet.com/anime/koutetsu-jeeg,4198
Dirty Pair OVA,https://www.anime-planet.com/anime/dirty-pair-ova,4200
Chocchan's Story,https://www.anime-planet.com/anime/chocchans-story,4201
Mokke Specials,https://www.anime-planet.com/anime/mokke-specials,4202
Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,https://www.anime-planet.com/anime/oshiri-tantei-mina-to-machi-no-tuk-tuk-chase,36969
Kimikiss Pure Rouge: Love Fighter,https://www.anime-planet.com/anime/kimikiss-pure-rouge-love-fighter,4205
Cutie Honey Universe,https://www.anime-planet.com/anime/cutie-honey-universe,36976
Mission-E,https://www.anime-planet.com/anime/mission-e,4209
Saishuu Shiken Kujira Progressive,https://www.anime-planet.com/anime/saishuu-shiken-kujira-progressive,4213
Rosario + Vampire Capu2,https://www.anime-planet.com/anime/rosario-plus-vampire-capu2,4214
Oshiri Tantei: Puputto Fumutto Kaiketsu Dance,https://www.anime-planet.com/anime/oshiri-tantei-puputto-fumutto-kaiketsu-dance,36983
Mitchiri Neko,https://www.anime-planet.com/anime/mitchiri-neko,36982
Batman: Gotham Knight,https://www.anime-planet.com/anime/batman-gotham-knight,4094
Niji ni Mukatte,https://www.anime-planet.com/anime/niji-ni-mukatte,4218
Non Non Biyori Movie: Vacation,https://www.anime-planet.com/anime/non-non-biyori-movie-vacation,36990
Toradora!,https://www.anime-planet.com/anime/toradora,4224
∞,https://www.anime-planet.com/anime/infinity,36992
∞,https://www.anime-planet.com/anime/infinity,36995
Zoku Owarimonogatari,https://www.anime-planet.com/anime/zoku-owarimonogatari,36999
Hinomaru Sumo,https://www.anime-planet.com/anime/hinomaru-sumo,37007
Tsukipro the Animation 2,https://www.anime-planet.com/anime/tsukipro-the-animation-2,37008
Boku to Sakana no Monogatari,https://www.anime-planet.com/anime/boku-to-sakana-no-monogatari,37010
"Eureka Seven: Good Night, Sleep Tight, Young Lovers",https://www.anime-planet.com/anime/eureka-seven-good-night-sleep-tight-young-lovers,4246
Kore ga UFO da! Soratobu Enban,https://www.anime-planet.com/anime/kore-ga-ufo-da-soratobu-enban,4250
Explorer Woman Ray,https://www.anime-planet.com/anime/explorer-woman-ray,4252
∞,https://www.anime-planet.com/anime/infinity,37023
Koukaku no Pandora: Pandoradio,https://www.anime-planet.com/anime/koukaku-no-pandora-pandoradio,37026
Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,https://www.anime-planet.com/anime/love-live-sunshine-the-school-idol-movie-over-the-rainbow,37027
The Ancient Magus' Bride Recap,https://www.anime-planet.com/anime/the-ancient-magus-bride-recap,37031
Ultraviolet: Code 044,https://www.anime-planet.com/anime/ultraviolet-code-044,4264
∞,https://www.anime-planet.com/anime/infinity,37036
∞,https://www.anime-planet.com/anime/infinity,37044
∞,https://www.anime-planet.com/anime/infinity,37045
∞,https://www.anime-planet.com/anime/infinity,37046
∞,https://www.anime-planet.com/anime/infinity,37047
Shiawase Daifuku,https://www.anime-planet.com/anime/shiawase-daifuku,37059
Joe vs. Joe,https://www.anime-planet.com/anime/joe-vs-joe,4298
Quanzhi Gaoshou: Tebie Pian,https://www.anime-planet.com/anime/quanzhi-gaoshou-tebie-pian,37078
Nanami-chan 2nd Series,https://www.anime-planet.com/anime/nanami-chan-2nd-series,4314
Nanami-chan 3rd Series,https://www.anime-planet.com/anime/nanami-chan-3rd-series,4316
Kakegurui,https://www.anime-planet.com/anime/kakegurui,37086
Dragon Century,https://www.anime-planet.com/anime/dragon-century,4318
Lupin III: Green vs Red,https://www.anime-planet.com/anime/lupin-the-3rd-green-vs-red,4320
∞,https://www.anime-planet.com/anime/infinity,37087
Hitori no Shita: The Outcast Recap,https://www.anime-planet.com/anime/hitori-no-shita-the-outcast-recap,37090
Violet Evergarden Special,https://www.anime-planet.com/anime/violet-evergarden-special,37095
Heroman,https://www.anime-planet.com/anime/heroman,4334
Danganronpa 3: Monokuma Gekijou,https://www.anime-planet.com/anime/danganronpa-3-monokuma-gekijou,37103
Grand Blue,https://www.anime-planet.com/anime/grand-blue,37105
Voice of Fox,https://www.anime-planet.com/anime/voice-of-fox,37106
Ashita E Attack!,https://www.anime-planet.com/anime/ashita-e-attack,4339
∞,https://www.anime-planet.com/anime/infinity,37109
Doraemon Anniversary 25,https://www.anime-planet.com/anime/doraemon-anniversary-25,37112
Gakuen Heaven: Hamu Hamu Heaven,https://www.anime-planet.com/anime/gakuen-heaven-hamu-hamu-heaven,4353
Fireball,https://www.anime-planet.com/anime/fireball,4362
Koyomi History,https://www.anime-planet.com/anime/koyomi-history,37139
GeGeGe no Kitarou (2018),https://www.anime-planet.com/anime/gegege-no-kitarou-2018,37140
Cells at Work!,https://www.anime-planet.com/anime/cells-at-work,37141
Cells at Work!!,https://www.anime-planet.com/anime/cells-at-work-2,37141
Soul Land,https://www.anime-planet.com/anime/soul-land,37150
Great Mazinger vs Getter Robo,https://www.anime-planet.com/anime/great-mazinger-vs-getter-robo,4385
Great Mazinger vs Getter Robo G: The Great Space Encounter,https://www.anime-planet.com/anime/great-mazinger-vs-getter-robo-g-the-great-space-encounter,4386
Grimms Notes the Animation,https://www.anime-planet.com/anime/grimms-notes-the-animation,37154
∞,https://www.anime-planet.com/anime/infinity,4387
Amada Anime Series: Super Mario Brothers,https://www.anime-planet.com/anime/amada-anime-series-super-mario-brothers,4389
Sora no Momotaro,https://www.anime-planet.com/anime/sora-no-momotaro,4390
Saru Masamune,https://www.anime-planet.com/anime/saru-masamune,4391
Ooatari Sora No Entaku,https://www.anime-planet.com/anime/ooatari-sora-no-entaku,4392
Kokka Kimigayo,https://www.anime-planet.com/anime/kokka-kimigayo,4393
Norakuro Nitouhei: Enshuu no Maki,https://www.anime-planet.com/anime/norakuro-nitouhei-enshuu-no-maki,4395
Yaoshenji 2nd Season,https://www.anime-planet.com/anime/yaoshenji-2nd-season,37164
Kuro Nyago,https://www.anime-planet.com/anime/kuro-nyago,4398
Asobi Asobase,https://www.anime-planet.com/anime/asobi-asobase,37171
∞,https://www.anime-planet.com/anime/infinity,4406
Mi Yu Xingzhe,https://www.anime-planet.com/anime/mi-yu-xingzhe,37175
Dou Po Cangqiong 2nd Season,https://www.anime-planet.com/anime/dou-po-cangqiong-2nd-season,37176
Chichibu de Buchichi,https://www.anime-planet.com/anime/chichibu-de-buchichi,37174
Kiratto Pri-chan,https://www.anime-planet.com/anime/kiratto-pri-chan,37178
Mirai Robo Daltanias,https://www.anime-planet.com/anime/mirai-robo-daltanias,4411
Tea Pets,https://www.anime-planet.com/anime/tea-pets,37180
Sands of Destruction,https://www.anime-planet.com/anime/sands-of-destruction,4415
Ze Tian Ji 2nd Season,https://www.anime-planet.com/anime/ze-tian-ji-2nd-season,37184
Ze Tian Ji 3rd Season,https://www.anime-planet.com/anime/ze-tian-ji-3rd-season,37185
Mang Huang Ji,https://www.anime-planet.com/anime/mang-huang-ji,37186
Crossing Time,https://www.anime-planet.com/anime/crossing-time,37188
Moetan Specials,https://www.anime-planet.com/anime/moetan-specials,4421
Radiant,https://www.anime-planet.com/anime/radiant,37202
Aikatsu Friends!,https://www.anime-planet.com/anime/aikatsu-friends,37204
Anima Yell!,https://www.anime-planet.com/anime/anima-yell,37206
Crystal Sky of Yesterday,https://www.anime-planet.com/anime/crystal-sky-of-yesterday,37207
Mo Dao Zu Shi,https://www.anime-planet.com/anime/mo-dao-zu-shi,37208
How NOT to Summon a Demon Lord,https://www.anime-planet.com/anime/how-not-to-summon-a-demon-lord,37210
Duel Masters Charge,https://www.anime-planet.com/anime/duel-masters-charge,4443
Zero Duel Masters,https://www.anime-planet.com/anime/zero-duel-masters,4444
Detective Conan Movie 12: Full Score of Fear,https://www.anime-planet.com/anime/detective-conan-full-score-of-fear,4447
Hoshikuzu Paradise,https://www.anime-planet.com/anime/hoshikuzu-paradise,4452
Release the Spyce,https://www.anime-planet.com/anime/release-the-spyce,37221
∞,https://www.anime-planet.com/anime/infinity,4454
Bavel no Hon,https://www.anime-planet.com/anime/bavel-no-hon,4458
Kikumana,https://www.anime-planet.com/anime/kikumana,4460
Man and Whale,https://www.anime-planet.com/anime/man-and-whale,4461
Tian Shu Qi Tan,https://www.anime-planet.com/anime/tian-shu-qi-tan,37228
Merc StoriA: The Apathetic Boy and the Girl in a Bottle,https://www.anime-planet.com/anime/merc-storia-the-apathetic-boy-and-the-girl-in-a-bottle,37232
Universe,https://www.anime-planet.com/anime/universe,4467
SOS! Tokyo Metro Explorers: The Next,https://www.anime-planet.com/anime/sos-tokyo-metro-explorers-the-next,4471
Lucky Star OVA,https://www.anime-planet.com/anime/lucky-star-ova,4472
The Old Crocodile,https://www.anime-planet.com/anime/the-old-crocodile,4475
Saiyuki Interactive,https://www.anime-planet.com/anime/saiyuki-interactive,4476
∞,https://www.anime-planet.com/anime/infinity,4477
Gundam Build Divers,https://www.anime-planet.com/anime/gundam-build-divers,37245
Gundam Build Divers Prologue,https://www.anime-planet.com/anime/gundam-build-divers-prologue,37247
Someday's Dreamers II Sora,https://www.anime-planet.com/anime/somedays-dreamers-ii-sora,4483
Kasei Yakyoku,https://www.anime-planet.com/anime/kasei-yakyoku,4485
Getter Robo G,https://www.anime-planet.com/anime/getter-robo-g,4486
Last Period: the journey to the end of the despair,https://www.anime-planet.com/anime/last-period-the-journey-to-the-end-of-the-despair,37254
You Don't Know Gunma Yet,https://www.anime-planet.com/anime/you-dont-know-gunma-yet,37258
Hanebado!,https://www.anime-planet.com/anime/hanebado,37259
For Whom The Alchemist Exists,https://www.anime-planet.com/anime/for-whom-the-alchemist-exists,37262
Z/X: Code Reunion,https://www.anime-planet.com/anime/zx-code-reunion,37268
Super Dimensional Cavalry Southern Cross,https://www.anime-planet.com/anime/super-dimensional-cavalry-southern-cross,4503
Kinkyuu Hasshin Saver Kids,https://www.anime-planet.com/anime/kinkyuu-hasshin-saver-kids,4504
Qiezi Mabo Forever,https://www.anime-planet.com/anime/qiezi-mabo-forever,37273
∞,https://www.anime-planet.com/anime/infinity,37272
Beatless: Intermission,https://www.anime-planet.com/anime/beatless-intermission,37277
Bannertail: The Story of Gray Squirrel,https://www.anime-planet.com/anime/bannertail-the-story-of-gray-squirrel,4515
Beyblade: Burst Chouzetsu,https://www.anime-planet.com/anime/beyblade-burst-chouzetsu,37283
It's My Life,https://www.anime-planet.com/anime/its-my-life,37286
The Hard: Bounty Hunter,https://www.anime-planet.com/anime/the-hard-bounty-hunter,4522
Wangu Xian Qiong II,https://www.anime-planet.com/anime/wangu-xian-qiong-ii,37294
Dark Cat,https://www.anime-planet.com/anime/dark-cat,4531
Uchuu Kazoku Carlvinson,https://www.anime-planet.com/anime/uchuu-kazoku-carlvinson,4533
Locke the Superman: New World Command,https://www.anime-planet.com/anime/locke-the-superman-new-world-command,4534
∞,https://www.anime-planet.com/anime/infinity,4535
∞,https://www.anime-planet.com/anime/infinity,37302
Yagami-kun's Family Affairs,https://www.anime-planet.com/anime/yagami-kuns-family-affairs,4537
K: Seven Stories Movie 5 - Memory of Red ~BURN~,https://www.anime-planet.com/anime/k-seven-stories-movie-5-memory-of-red-burn,37306
Gundam: Mission To The Rise,https://www.anime-planet.com/anime/gundam-mission-to-the-rise,4540
Kemurikusa,https://www.anime-planet.com/anime/kemurikusa,37311
