Anime,URL,Tags,Alts,id
ghostintheshellstandalonecomplexsolidstatesociety3dtachikomanahibi,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-solid-state-society-3d-tachikoma-na-hibi,['Chibi'],"
Alt title: Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi
",10950
Ghost in the Shell: Stand Alone Complex - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-tachikoma-days,"['Comedy', 'Sci Fi', 'Short Episodes', 'Based on a Manga']","
Alt title: Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi
",1335
Ghost in the Shell: Stand Alone Complex - Tachikoma Days (2007),https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-tachikoma-days-2007,"['Comedy', 'Mecha', 'Sci Fi', 'Robots', 'Short Episodes', 'Based on a Manga']","
Alt title: Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (2007)
",10870
Ghost in the Shell: Stand Alone Complex - The Laughing Man,https://www.anime-planet.com/anime/ghost-in-the-shell-standalone-complex-the-laughing-man,"['Sci Fi', 'Cyberpunk', 'Cyborgs', 'Hacking', 'Noir', 'Based on a Manga']","
Alt title: Koukaku Kidoutai: Stand Alone Complex - The Laughing Man
",2449
Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-the-laughing-man-tachikoma-days,"['Mecha', 'Sci Fi', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",,10947
Ghost in the Shell: Stand Alone Complex 2nd Gig,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-2nd-gig,"['Sci Fi', 'Seinen', 'Cyberpunk', 'Cyborgs', 'Hacking', 'Noir', 'Violence', 'Based on a Manga']","
Alt title: Koukaku Kidoutai: Stand Alone Complex 2nd Gig
",801
Ghost in the Shell: Stand Alone Complex - Individual Eleven,https://www.anime-planet.com/anime/ghost-in-the-shell-individual-eleven,"['Sci Fi', 'Cyberpunk', 'Cyborgs', 'Hacking', 'Noir', 'Based on a Manga']","
Alt title: Koukaku Kidoutai S.A.C. 2nd GIG: Individual Eleven
",2448
Ghost in the Shell: Stand Alone Complex - Individual Eleven - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-individual-eleven-tachikoma-days,"['Comedy', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']","
Alt title: Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi
",10948
Ghost in the Shell: Stand Alone Complex 2nd Gig - Tachikoma Days,https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-2nd-gig-tachikoma-days,"['Comedy', 'Sci Fi', 'Short Episodes', 'Based on a Manga']","
Alt title: Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Tachikoma na Hibi
",3485
pandorainthecrimsonshellghosturn,https://www.anime-planet.com/anime/pandora-in-the-crimson-shell-ghost-urn,"['Action', 'Ecchi', 'Sci Fi', 'Shounen', 'Cyborgs', 'Based on a Manga']","
Alt title: Koukaku no Pandora: Ghost Urn
",32214
Koukaku no Pandora: Pandoradio,https://www.anime-planet.com/anime/koukaku-no-pandora-pandoradio,"['Comedy', 'Sci Fi']","
Alt title: Pandora in the Crimson Shell Specials
",37026
Chrome Shelled Regios,https://www.anime-planet.com/anime/chrome-shelled-regios,"['Action', 'Sci Fi', 'Shounen', 'Insects', 'Military', 'Monsters', 'Post-apocalyptic', 'Psychic Powers', 'Superpowers', 'Based on a Light Novel']","
Alt title: Koukaku no Regios
",4186
Koukou Butouden Crows,https://www.anime-planet.com/anime/koukou-butouden-crows,"['Shounen', 'Delinquents', 'Gangs', 'School Life', 'Based on a Manga']","
Alt title: Crows
",6293
Shootfighter Tekken - The Tough,https://www.anime-planet.com/anime/shootfighter-tekken-the-tough,"['Action', 'Seinen', 'Hand to Hand Combat', 'Martial Arts', 'Explicit Violence', 'Based on a Manga']","
Alt titles: High School Exciting Story: Tough, Koukou Tekken-den Tough
",2797
Eureka Seven,https://www.anime-planet.com/anime/eureka-seven,"['Action', 'Adventure', 'Mecha', 'Romance', 'Sci Fi', 'Coming of Age', 'Military', 'Violence', 'Original Work']","
Alt title: Koukyoushihen Eureka Seven
",237
Eureka Seven: Navigation ray=out,https://www.anime-planet.com/anime/eureka-seven-navigation-ray-out,"['Action', 'Adventure', 'Mecha', 'Romance', 'Sci Fi', 'Coming of Age', 'Military', 'Recap', 'Violence', 'Original Work']","
Alt title: Koukyoushihen Eureka Seven: Navigation ray=out
",1631
eurekasevenneworder,https://www.anime-planet.com/anime/eureka-seven-new-order,"['Sci Fi', 'Recap', 'Original Work']",,13731
"Eureka Seven: Good Night, Sleep Tight, Young Lovers",https://www.anime-planet.com/anime/eureka-seven-good-night-sleep-tight-young-lovers,"['Mecha', 'Romance', 'Sci Fi', 'Shounen', 'Military', 'Original Work']","
Alt title: Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai
",4246
Raven of the Inner Palace,https://www.anime-planet.com/anime/raven-of-the-inner-palace,"['Drama', 'Ancient China', 'Concubines', 'Ghosts', 'Historical', 'Orphans', 'Political', 'Royalty', 'Supernatural', 'Tsundere', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Suicide', 'Violence', 'Based on a Novel']","
Alt title: Koukyuu no Karasu
",50590
Koume-chan ga Iku!,https://www.anime-planet.com/anime/koume-chan-ga-iku,"['Comedy', 'Slice of Life', 'Coworkers', 'Short Episodes', 'Work Life', 'Based on a Manga']",,6571
armoreddragonlegendvillgust,https://www.anime-planet.com/anime/armored-dragon-legend-villgust,"['Comedy', 'Fantasy', 'Chibi', 'Game Elements', 'Based on a Video Game']","
Alt title: Kouryuu Densetsu Villgust
",2049
Koushin,https://www.anime-planet.com/anime/koushin,"['Sci Fi', 'Shorts']",,43621
Koutetsu Jeeg,https://www.anime-planet.com/anime/koutetsu-jeeg,"['Mecha', 'Sci Fi', 'Original Work']",,4198
koutetsusangokushi,https://www.anime-planet.com/anime/koutetsu-sangokushi,"['Action', 'Ancient China', 'Romance of the Three Kingdoms', 'Original Work']",,2162
Steel Angel Kurumi,https://www.anime-planet.com/anime/steel-angel-kurumi,"['Action', 'Comedy', 'Ecchi', 'Sci Fi', 'Androids', 'Interspecies Relationship', 'Military', 'Non-Human Protagonists', 'Robots', 'Nudity']","
Alt title: Koutetsu Tenshi Kurumi
",554
steelangelkurumi2,https://www.anime-planet.com/anime/steel-angel-kurumi-2,"['Comedy', 'Ecchi', 'Sci Fi', 'Slice of Life', 'Androids', 'Interspecies Relationship', 'Non-Human Protagonists', 'Robots', 'Nudity', 'Original Work']","
Alt title: Koutetsu Tenshi Kurumi 2
",555
Steel Angel Kurumi Encore,https://www.anime-planet.com/anime/steel-angel-kurumi-encore,"['Comedy', 'Harem', 'Romance', 'Sci Fi', 'Slice of Life', 'Androids', 'Interspecies Relationship', 'Non-Human Protagonists', 'Robots', 'Nudity', 'Original Work']","
Alt title: Koutetsu Tenshi Kurumi Encore
",557
steelangelkurumizero,https://www.anime-planet.com/anime/steel-angel-kurumi-zero,"['Romance', 'Angels', 'Non-Human Protagonists', 'Nudity', 'Original Work']","
Alt title: Koutetsu Tenshi Kurumi Zero
",556
Kabaneri of the Iron Fortress,https://www.anime-planet.com/anime/kabaneri-of-the-iron-fortress,"['Action', 'Drama', 'Fantasy', 'Horror', 'Apocalypse', 'Dark Fantasy', 'Guns', 'Isolated Society', 'noitaminA', 'Outside World', 'Pandemic', 'Steampunk', 'Trains', 'Zombies', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Original Work']","
Alt title: Koutetsujou no Kabaneri
",28623
Kabaneri of the Iron Fortress Part 1: Light That Gathers,https://www.anime-planet.com/anime/kabaneri-of-the-iron-fortress-part-1-light-that-gathers,"['Action', 'Fantasy', 'Apocalypse', 'Dark Fantasy', 'Guns', 'Pandemic', 'Recap', 'Steampunk', 'Trains', 'Zombies', 'Explicit Violence', 'Original Work']","
Alt title: Koutetsujou no Kabaneri Soushuuhen 1: Tsudou Hikari
",33519
Kabaneri of the Iron Fortress Part 2: Life That Burns,https://www.anime-planet.com/anime/kabaneri-of-the-iron-fortress-part-2-life-that-burns,"['Action', 'Fantasy', 'Apocalypse', 'Dark Fantasy', 'Guns', 'Pandemic', 'Recap', 'Steampunk', 'Trains', 'Zombies', 'Explicit Violence', 'Original Work']","
Alt title: Koutetsujou no Kabaneri Soushuuhen 2: Moeru Inochi
",33520
Kabaneri of the Iron Fortress Movie: The Battle of Unato,https://www.anime-planet.com/anime/kabaneri-of-the-iron-fortress-movie-the-battle-of-unato,"['Action', 'Drama', 'Fantasy', 'Horror', 'Apocalypse', 'Dark Fantasy', 'Guns', 'Pandemic', 'Steampunk', 'Trains', 'Zombies', 'Violence', 'Original Work']","
Alt title: Koutetsujou no Kabaneri Movie: Unato Kessen
",34544
Kotetsushin Jeeg,https://www.anime-planet.com/anime/kotetsushin-jeeg,"['Action', 'Mecha', 'Sci Fi', 'Super Robot', 'Original Work']",,2157
The Magnificent KOTOBUKI,https://www.anime-planet.com/anime/the-magnificent-kotobuki,"['Action', 'Adventure', 'Drama', 'Aviation', 'Bodyguards', 'CG Animation', 'Original Work']","
Alt title: Kouya no Kotobuki Hikoutai
",38301
Kowabon,https://www.anime-planet.com/anime/kowabon,"['Horror', 'Episodic', 'Short Episodes', 'Original Work']",,30948
Kowarekake no Orgel,https://www.anime-planet.com/anime/kowarekake-no-orgel,"['Drama', 'Sci Fi', 'Slice of Life', 'Amnesia', 'Androids', 'Melancholy', 'Music', 'Non-Human Protagonists', 'Robots', 'Shorts', 'Original Work']",,9213
Kowarekake no Orgel (2010),https://www.anime-planet.com/anime/kowarekake-no-orgel-2010,"['Drama', 'Sci Fi', 'Slice of Life', 'Amnesia', 'Androids', 'Melancholy', 'Music', 'Non-Human Protagonists', 'Robots', 'Shorts', 'Original Work']",,10918
Kowarekake no Orgel Special,https://www.anime-planet.com/anime/kowarekake-no-orgel-special,"['Drama', 'Sci Fi', 'Slice of Life', 'Androids', 'Food and Beverage', 'Non-Human Protagonists', 'Robots', 'Original Work']",,10122
koyomihistory,https://www.anime-planet.com/anime/koyomi-history,"['Comedy', 'Supernatural']",,37139
Koyomimonogatari,https://www.anime-planet.com/anime/koyomimonogatari,"['Comedy', 'Ecchi', 'Mystery', 'Episodic', 'Supernatural', 'Violence', 'Based on a Light Novel']",,32268
Kuang Shenmo Zun,https://www.anime-planet.com/anime/kuang-shenmo-zun,"['Fantasy', 'Chinese Animation', 'CG Animation']","
Alt title: Mad Demon Lord
",48942
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,https://www.anime-planet.com/anime/kubikiri-cycle-aoiro-savant-to-zaregototsukai,"['Drama', 'Mystery', 'Island', 'Mansion', 'Serial Killers', 'Explicit Violence', 'Based on a Light Novel']","
Alt title: The Beheading Cycle: The Blue Savant and the Nonsense Bearer
",33263
Kubo Won't Let Me Be Invisible,https://www.anime-planet.com/anime/kubo-wont-let-me-be-invisible,"['Comedy', 'Romance', 'Seinen', 'Opposites Attract', 'Romantic Comedy', 'School Life', 'Based on a Manga']","
Alt title: Kubo-san wa Mob wo Yurusanai
",51815
Kud Wafter,https://www.anime-planet.com/anime/kud-wafter,"['Drama', 'Romance', 'School Life', 'Supernatural', 'Based on an Eroge', 'Based on a Visual Novel']",,35960
spiritwarrior,https://www.anime-planet.com/anime/spirit-warrior,"['Action', 'Horror', 'Demons', 'Based on a Manga']","
Alt title: Kujakuou
",3595
kujibikiunbalanceova,https://www.anime-planet.com/anime/kujibiki-unbalance-ova,"['Comedy', 'Ecchi', 'School Life']",,669
Kujibiki Unbalance,https://www.anime-planet.com/anime/kujibiki-unbalance,"['Comedy', 'School Life']",,1591
glassyocean,https://www.anime-planet.com/anime/glassy-ocean,"['Adventure', 'Fantasy', 'Family Friendly', 'Shorts', 'Original Work']","
Alt title: Kujira no Chouyaku
",1204
Children of the Whales Specials,https://www.anime-planet.com/anime/children-of-the-whales-specials,"['Fantasy', 'Shoujo', 'Desert', 'Based on a Manga']","
Alt title: Kujira no Kora wa Sajou ni Utau Specials
",37272
Children of the Whales,https://www.anime-planet.com/anime/children-of-the-whales,"['Drama', 'Fantasy', 'Mystery', 'Shoujo', 'Desert', 'Island', 'Isolated Society', 'Outside World', 'Violence', 'Based on a Manga']","
Alt title: Kujira no Kora wa Sajou ni Utau
",34712
Kuma Kuma Kuma Bear,https://www.anime-planet.com/anime/kuma-kuma-kuma-bear,"['Adventure', 'Comedy', 'Fantasy', 'Bears', 'Game Elements', 'Isekai', 'Magic', 'Monsters', 'Overpowered Main Characters', 'Person in a Strange World', 'Based on a Light Novel']",,40974
Kuma Kuma Kuma Bear Punch!,https://www.anime-planet.com/anime/kuma-kuma-kuma-bear-punch,"['Adventure', 'Comedy', 'Fantasy', 'Bears', 'Game Elements', 'Isekai', 'Magic', 'Monsters', 'Nobility', 'Overpowered Main Characters', 'Person in a Strange World', 'Based on a Light Novel']",,45486
kumamikogirlmeetsbear,https://www.anime-planet.com/anime/kumamiko-girl-meets-bear,"['Comedy', 'Seinen', 'Slice of Life', 'Animal Protagonists', 'Bears', 'Countryside', 'Japanese Mythology', 'Non-Human Protagonists', 'Based on a Manga']",,31804
Kuma no Gakkou Movie 1: Jackie to Katie,https://www.anime-planet.com/anime/kuma-no-gakkou-movie-1-jackie-to-katie,"['Adventure', 'Animal Protagonists', 'Bears', 'Family Friendly', 'Non-Human Protagonists']",,9339
The Yakuza's Guide to Babysitting,https://www.anime-planet.com/anime/the-yakuzas-guide-to-babysitting,"['Comedy', 'Drama', 'Slice of Life', 'Childcare', 'Gangs', 'Yakuza', 'Physical Abuse', 'Suicide', 'Violence', 'Based on a Manga']","
Alt title: Kumichou Musume to Sewagakari
",49776
"So I'm a Spider, So What?",https://www.anime-planet.com/anime/so-im-a-spider-so-what,"['Action', 'Adventure', 'Fantasy', 'Dungeon', 'Game Elements', 'Isekai', 'Monsters', 'Non-Human Protagonists', 'Reincarnation', 'Weak to Strong', 'Violence', 'Based on a Light Novel']","
Alt title: Kumo desu ga, Nanika?
",37984
kumogaharetara,https://www.anime-planet.com/anime/kumo-ga-haretara,"['Family Friendly', 'Minna no Uta']","
Alt title: Minna no Uta: Kumo ga Haretara
",8717
The Place Promised in Our Early Days,https://www.anime-planet.com/anime/the-place-promised-in-our-early-days,"['Drama', 'Romance', 'Sci Fi', 'Childhood Promise', 'Original Work']","
Alt title: Kumo no Mukou, Yakusoku no Bashou
",433
"Like the Clouds, Like the Wind",https://www.anime-planet.com/anime/like-the-clouds-like-the-wind,"['Drama', 'Romance', 'Lifestyle Change', 'Political', 'Rebellions', 'Royalty', 'Social Gap', 'Violence', 'Based on a Novel']","
Alt title: Kumo no You ni, Kaze no You ni
",1032
Yorushika: Kumo to Yuurei,https://www.anime-planet.com/anime/yorushika-kumo-to-yuurei,"['Ghosts', 'Supernatural']","
Alt title: Yorushika: The Clouds and the Ghost
",41179
22/7: Kumorizora no Mukou wa Hareteiru,https://www.anime-planet.com/anime/22-7-kumorizora-no-mukou-wa-hareteiru,[],,52507
In the Heart of Kunoichi Tsubaki,https://www.anime-planet.com/anime/in-the-heart-of-kunoichi-tsubaki,"['Action', 'Comedy', 'Shounen', 'Slice of Life', 'Ninja', 'Based on a Manga']","
Alt title: Kunoichi Tsubaki no Mune no Uchi
",50338
kuragenoshokudou,https://www.anime-planet.com/anime/kurage-no-shokudou,"['Drama', 'Coming of Age', 'Contemporary Fantasy', 'Death of a Loved One', 'Ocean', 'Shorts', 'Supernatural', 'Based on a Light Novel']",,29301
Princess Jellyfish,https://www.anime-planet.com/anime/princess-jellyfish,"['Comedy', 'Josei', 'Apartment Life', 'Boarding House', 'Crossdressing', 'Fashion', 'Neighbors', 'noitaminA', 'Based on a Manga']","
Alt title: Kuragehime
",8129
kuragehimespecials,https://www.anime-planet.com/anime/kuragehime-specials,"['Comedy', 'Josei', 'Based on a Manga']","
Alt title: Princess Jellyfish Specials
",9754
Kuragehime: Soreike! Amars Tankentai,https://www.anime-planet.com/anime/kuragehime-soreike-amars-tankentai,"['Adventure', 'Comedy', 'Josei', 'Short Episodes', 'Based on a Manga']","
Alt title: Princess Jellyfish: Soreike! Amars Tankentai
",10391
Kurau: Phantom Memory,https://www.anime-planet.com/anime/kurau-phantom-memory,"['Drama', 'Sci Fi', 'Aliens', 'Superpowers', 'Original Work']",,483
Kurayami Santa,https://www.anime-planet.com/anime/kurayami-santa,"['Horror', 'Black and White', 'Short Episodes', 'Supernatural', 'Original Work']",,30947
Kurenai,https://www.anime-planet.com/anime/kurenai,"['Comedy', 'Drama', 'Slice of Life', 'Bodyguards', 'Childcare', 'Martial Arts', 'Mature Themes', 'Violence', 'Based on a Light Novel']",,3358
Kurenai OVA,https://www.anime-planet.com/anime/kurenai-ova,"['Comedy', 'Slice of Life', 'Based on a Light Novel']",,8078
Porco Rosso,https://www.anime-planet.com/anime/porco-rosso,"['Action', 'Adventure', 'Aviation', 'Curse', 'Europe', 'Pigs', 'Pirates', 'Based on a Manga']","
Alt title: Kurenai no Buta
",416
Kuro ga Ita Natsu,https://www.anime-planet.com/anime/kuro-ga-ita-natsu,"['Drama', 'Cats', 'Child Protagonists', 'Historical', 'Pets', 'Siblings', 'War', 'World War 2', 'Violence']",,3866
Black Summoner,https://www.anime-planet.com/anime/black-summoner,"['Action', 'Adventure', 'Fantasy', 'Harem', 'Demons', 'Game Elements', 'Gods', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Weak to Strong', 'Based on a Light Novel']","
Alt title: Kuro no Shoukanshi
",51064
Kuro no Sumika: Chronus,https://www.anime-planet.com/anime/kuro-no-sumika-chronus,"['Drama', 'Anime Tamago', 'Shinigami', 'Shorts', 'Supernatural', 'Original Work']",,20889
Kuro Nyago,https://www.anime-planet.com/anime/kuro-nyago,"['Animal Protagonists', 'Black and White', 'Cats', 'Family Friendly', 'Japanese Anime Classic Collection', 'Non-Human Protagonists', 'Shorts']","
Alt title: The Black Cat
",4398
Kuro to Kin no Akanai Kagi.,https://www.anime-planet.com/anime/kuro-to-kin-no-akanai-kagi,"['Drama', 'Romance', 'Sister Complex', 'Explicit Sex', 'Incest', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on an Otome Game', 'Based on a Visual Novel']",,16023
kuroganecommunication,https://www.anime-planet.com/anime/kurogane-communication,"['Sci Fi', 'Shounen', 'Androids', 'Non-Human Protagonists', 'Post-apocalyptic', 'Robots', 'Based on a Manga']",,1660
Linebarrels of Iron,https://www.anime-planet.com/anime/linebarrels-of-iron,"['Action', 'Mecha', 'Sci Fi', 'Shounen', 'Based on a Manga']","
Alt title: Kurogane no Linebarrels
",3653
Linebarrels of Iron Specials,https://www.anime-planet.com/anime/linebarrels-of-iron-specials,"['Mecha', 'Shounen', 'Based on a Manga']","
Alt title: Kurogane no Linebarrels Specials
",7540
Kuroi Kikori to Shiroi Kikori,https://www.anime-planet.com/anime/kuroi-kikori-to-shiroi-kikori,"['Animal Protagonists', 'Bears', 'Non-Human Protagonists', 'Shorts', 'Original Work']",,7532
Kurokami The Animation,https://www.anime-planet.com/anime/kurokami-the-animation,"['Action', 'Fantasy', 'Seinen', 'Martial Arts', 'Superpowers', 'Violence', 'Based on a Manga']",,5079
Kurokami: Intermission,https://www.anime-planet.com/anime/kurokami-intermission,"['Action', 'Fantasy', 'Seinen', 'Martial Arts', 'Recap', 'Superpowers', 'Based on a Manga']","
Alt title: Black God: Intermission
",6587
Kurokami The Animation Special: Tora to Tsubasa,https://www.anime-planet.com/anime/kurokami-the-animation-special-tora-to-tsubasa,"['Seinen', 'Based on a Manga']","
Alt title: Kurokami The Animation Special: Tiger and Wings
",6794
Kuroko's Basketball,https://www.anime-planet.com/anime/kurokos-basketball,"['Shounen', 'Sports', 'Basketball', 'School Club', 'Tournaments', 'Based on a Manga']","
Alt title: Kuroko no Basket
",11771
Kuroko's Basketball 2,https://www.anime-planet.com/anime/kurokos-basketball-2,"['Shounen', 'Sports', 'Basketball', 'School Club', 'Tournaments', 'Based on a Manga']","
Alt title: Kuroko no Basket 2
",16894
Kuroko's Basketball 2: NG-shuu,https://www.anime-planet.com/anime/kurokos-basketball-2-ng-shuu,"['Comedy', 'Shounen', 'Sports', 'Basketball']","
Alt title: Kuroko no Basket 2: NG-shuu
",22673
Kuroko's Basketball 3,https://www.anime-planet.com/anime/kurokos-basketball-3,"['Shounen', 'Sports', 'Basketball', 'School Club', 'Tournaments', 'Based on a Manga']","
Alt title: Kuroko no Basket 3
",24415
Kuroko's Basketball 3: NG-shuu,https://www.anime-planet.com/anime/kurokos-basketball-3-ng-shuu,"['Comedy', 'Shounen', 'Sports', 'Basketball']","
Alt title: Kuroko no Basket 3: NG-shuu
",30311
Kuroko's Basketball Movie 1: Winter Cup Highlights -Shadow and Light-,https://www.anime-planet.com/anime/kurokos-basketball-movie-1-winter-cup-highlights-shadow-and-light,"['Shounen', 'Sports', 'Basketball', 'Recap', 'School Club', 'Tournaments', 'Based on a Manga']","
Alt title: Kuroko no Basket Movie 1: Winter Cup Soushuuhen -Kage to Hikari-
",32869
Kuroko's Basketball Movie 2: Winter Cup Highlights -Beyond the Tears-,https://www.anime-planet.com/anime/kurokos-basketball-movie-2-winter-cup-highlights-beyond-the-tears,"['Shounen', 'Sports', 'Basketball', 'Recap', 'School Club', 'Tournaments', 'Based on a Manga']","
Alt title: Kuroko no Basket Movie 2: Winter Cup Soushuuhen -Namida no Saki e-
",32870
Kuroko's Basketball Movie 3: Winter Cup Highlights -Crossing the Door-,https://www.anime-planet.com/anime/kurokos-basketball-movie-3-winter-cup-highlights-crossing-the-door,"['Shounen', 'Sports', 'Basketball', 'Recap', 'School Club', 'Tournaments', 'Based on a Manga']","
Alt title: Kuroko no Basket Movie 3: Winter Cup Soushuuhen -Tobira no Mukou-
",32871
Kuroko's Basketball: Last Game,https://www.anime-planet.com/anime/kurokos-basketball-last-game,"['Shounen', 'Sports', 'Basketball', 'Based on a Manga']","
Alt title: Kuroko no Basket: Last Game
",31658
Kuroko's Basketball: NG-shuu,https://www.anime-planet.com/anime/kurokos-basketball-ng-shuu,"['Comedy', 'Shounen', 'Sports', 'Basketball', 'Based on a Manga']","
Alt title: Kuroko no Basket NG-shuu
",15487
Kuroko's Basketball OVA,https://www.anime-planet.com/anime/kurokos-basketball-ova,"['Comedy', 'Shounen', 'Sports', 'Basketball', 'School Life', 'Based on a Manga']","
Alt title: Kuroko no Basket: Baka ja Kattenai no yo!
",19669
Kuroko's Basketball: Last Game - NG-shuu,https://www.anime-planet.com/anime/kurokos-basketball-last-game-ng-shuu,['Comedy'],"
Alt title: Kuroko no Basket: Last Game - NG-shuu
",35658
Kuroko's Basketball: Let's Do That Again,https://www.anime-planet.com/anime/kurokos-basketball-lets-do-that-again,"['Shounen', 'Sports', 'Basketball', 'Based on a Manga']","
Alt title: Kuroko no Basket: Mou Ikkai Yarimasen ka
",22125
Kuroko's Basketball: Oshaberi Demo Shimasen ka,https://www.anime-planet.com/anime/kurokos-basketball-oshaberi-demo-shimasen-ka,"['Comedy', 'Shounen', 'Sports', 'Basketball', 'Recap', 'Based on a Manga']","
Alt title: Kuroko no Basket: Oshaberi Demo Shimasen ka
",29583
Kuroko's Basketball: Oshaberi Shiyokka,https://www.anime-planet.com/anime/kurokos-basketball-oshaberi-shiyokka,"['Comedy', 'Shounen', 'Slice of Life', 'Sports', 'Basketball', 'Recap', 'Based on a Manga']","
Alt title: Kuroko no Basket: Oshaberi Shiyokka
",17259
Kuroko's Basketball: Oshaberi Shiyou ka,https://www.anime-planet.com/anime/kurokos-basketball-oshaberi-shiyou-ka,"['Comedy', 'Shounen', 'Sports', 'Basketball', 'Recap']","
Alt title: Kuroko no Basket: Oshaberi Shiyou ka
",34784
Kuroko's Basketball: The Greatest Present,https://www.anime-planet.com/anime/kurokos-basketball-the-greatest-present,"['Shounen', 'Sports', 'Basketball', 'Based on a Manga']","
Alt title: Kuroko no Basket: Saikou no Present Desu
",31051
Kuroko's Basketball: Tip Off,https://www.anime-planet.com/anime/kurokos-basketball-tip-off,"['Shounen', 'Sports', 'Basketball', 'School Club', 'Based on a Manga']","
Alt title: Kuroko no Basket: Tip Off
",16916
Kuromukuro,https://www.anime-planet.com/anime/kuromukuro,"['Action', 'Mecha', 'Sci Fi', 'Person in a Strange World', 'Original Work']",,32245
Black Butler,https://www.anime-planet.com/anime/black-butler,"['Shounen', '19th Century', 'Butlers', 'Deal with the Devil', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Nobility', 'Non-Human Protagonists', 'Supernatural', 'Animal Abuse', 'Mature Themes', 'Based on a Manga']","
Alt title: Kuroshitsuji
",4898
Black Butler 2,https://www.anime-planet.com/anime/black-butler-2,"['Comedy', 'Shounen', '19th Century', 'Butlers', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Nobility', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']","
Alt title: Kuroshitsuji 2
",6707
Black Butler 2 Specials,https://www.anime-planet.com/anime/black-butler-2-specials,"['Shounen', '19th Century', 'Demons', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']","
Alt title: Kuroshitsuji 2 Specials
",9136
Black Butler: Book of the Atlantic,https://www.anime-planet.com/anime/black-butler-book-of-the-atlantic,"['Shounen', '19th Century', 'Butlers', 'Demons', 'Europe', 'Master-Servant Relationship', 'Non-Human Protagonists', 'Supernatural', 'Zombies', 'Violence', 'Based on a Manga']","
Alt title: Kuroshitsuji Movie: Book of the Atlantic
",31812
Black Butler Picture Drama,https://www.anime-planet.com/anime/black-butler-picture-drama,"['Comedy', 'Romance', 'Shounen', '19th Century', 'England', 'Non-Human Protagonists', 'Picture Drama', 'Supernatural', 'Valentine', 'Based on a Manga']","
Alt title: Kuroshitsuji Picture Drama
",8068
Black Butler Recap,https://www.anime-planet.com/anime/black-butler-recap,"['Shounen', '19th Century', 'Butlers', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Non-Human Protagonists', 'Recap', 'Supernatural', 'Based on a Manga']","
Alt title: Kuroshitsuji Recap
",6163
Black Butler: Book of Circus,https://www.anime-planet.com/anime/black-butler-book-of-circus,"['Shounen', '19th Century', 'Animeism', 'Butlers', 'Circus', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Nobility', 'Non-Human Protagonists', 'Supernatural', 'Violence', 'Based on a Manga']","
Alt title: Kuroshitsuji: Book of Circus
",22145
Black Butler: Book of Murder,https://www.anime-planet.com/anime/black-butler-book-of-murder,"['Mystery', 'Shounen', '19th Century', 'Butlers', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']","
Alt title: Kuroshitsuji: Book of Murder
",23317
"Black Butler: His Butler, Performer",https://www.anime-planet.com/anime/black-butler-his-butler-performer,"['Comedy', 'Shounen', '19th Century', 'Butlers', 'Demons', 'England', 'Europe', 'Non-Human Protagonists', 'Based on a Manga']","
Alt title: Kuroshitsuji: Sono Shitsuji, Kougyou
",6793
Kurozuka,https://www.anime-planet.com/anime/kurozuka,"['Action', 'Horror', 'Romance', 'Sci Fi', 'Dystopia', 'Feudal Japan', 'Post-apocalyptic', 'Samurai', 'Swordplay', 'Explicit Violence', 'Based on a Novel']",,5039
Kusatta Kyoushi No Houteishiki,https://www.anime-planet.com/anime/kusatta-kyoushi-no-houteishiki,"['BL', 'Shounen-ai', 'Based on a Manga']",,1909
