Anime,URL,Tags,Alts,MAL_ID
Butlers x Battlers,https://www.anime-planet.com/anime/butlers-x-battlers,"['Action', 'Comedy', 'Mystery', 'School Life', 'Time Travel', 'Original Work']",['Butlers: Chitose Momotose Monogatari'],36309
Armored Trooper Votoms,https://www.anime-planet.com/anime/armored-trooper-votoms,"['Action', 'Mecha', 'Mystery', 'Sci Fi', 'Conspiracy', 'Human Experimentation', 'Military', 'Real Robot', 'War', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Original Work']",['Soukou Kihei Votoms'],2582
Cinderella Chef,https://www.anime-planet.com/anime/cinderella-chef,"['Comedy', 'Drama', 'Romance', 'Ancient China', 'Chinese Animation', 'Cooking', 'Food and Beverage', 'Historical', 'Person in a Strange World', 'Time Travel', 'Based on a Web Novel']",['Meng Qi Shi Shen'],37618
One Piece Film: Gold ~Episode 0~ 711 ver.,https://www.anime-planet.com/anime/one-piece-film-gold-episode-0-711-ver,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Pirates', 'Superpowers', 'Based on a Manga']",[''],33606
Monster Strike,https://www.anime-planet.com/anime/monster-strike,"['Action', 'Fantasy', 'Monsters', 'Short Episodes', 'Based on a Mobile Game']",[''],30757
nagareboshilens,https://www.anime-planet.com/anime/nagareboshi-lens,"['Romance', 'Shoujo', 'School Life', 'Shorts', 'Based on a Manga']",['Shooting Star Lens'],13833
Garo Movie: Divine Flame,https://www.anime-planet.com/anime/garo-movie-divine-flame,"['Action', 'Fantasy', 'Dark Fantasy', 'Demons', 'Magic', 'Medieval', 'Power Suits', 'Superheroes', 'Supernatural', 'Explicit Violence', 'Nudity', 'Based on a TV Series']",[''],28539
Polyphonica: Crimson S,https://www.anime-planet.com/anime/polyphonica-crimson-s,"['Fantasy', 'Romance', 'Magic', 'Music', 'School Life', 'Based on a Visual Novel']",['Shinkyoku Soukai Polyphonica Crimson S'],5504
himawari,https://www.anime-planet.com/anime/himawari,"['Action', 'Comedy', 'Martial Arts', 'Ninja', 'Original Work']",[''],910
dragonsdogma,https://www.anime-planet.com/anime/dragons-dogma,"['Action', 'Adventure', 'Fantasy', 'Demons', 'Revenge', 'Nudity', 'Based on a Video Game', 'CG Animation']",[''],39519
Shura no Toki: Age of Chaos,https://www.anime-planet.com/anime/shura-no-toki,"['Shounen', 'Feudal Japan', 'Martial Arts', 'Samurai', 'Tournaments', 'Based on a Manga']",['Mutsu Enmei Ryuu Gaiden: Shura no Toki'],340
Slayers: The Motion Picture,https://www.anime-planet.com/anime/slayers-the-motion-picture,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'Medieval', 'Based on a Light Novel']",[''],536
D_Cide Traumerei the Animation,https://www.anime-planet.com/anime/dcide-traumerei-the-animation,"['Action', 'Drama', 'Violence', 'CG Animation']",[''],48470
REC Special,https://www.anime-planet.com/anime/rec-special,"['Comedy', 'Romance', 'Seinen', 'Slice of Life', 'Adult Couples', 'Mature Romance', 'Based on a Manga']",[''],1847
moritasanwamukuchi,https://www.anime-planet.com/anime/morita-san-wa-mukuchi,"['Comedy', 'Seinen', 'Slice of Life', 'Iyashikei', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],10671
Hetalia: World Series Extra Episodes,https://www.anime-planet.com/anime/hetalia-world-series-extra-episodes,"['Comedy', 'Anthropomorphic', 'Chibi', 'Gag', 'Historical', 'Parody', 'Political', 'Satire', 'Short Episodes', 'Based on a Manga']",[''],10497
This Boy Suffers from Crystallization,https://www.anime-planet.com/anime/this-boy-suffers-from-crystallization,"['BL', 'Drama', 'Shounen-ai', 'Coming of Age', 'School Life', 'Student-Teacher Relationship', 'Supernatural', 'Teachers', 'Original Work']","['Kono Danshi', 'Sekka ni Nayandemasu.']",25143
Battle Girl High School,https://www.anime-planet.com/anime/battle-girl-high-school,"['Action', 'Sci Fi', 'School Life', 'Based on a Mobile Game']",[''],33184
fanfareofadolescence,https://www.anime-planet.com/anime/fanfare-of-adolescence,"['Drama', 'Sports', 'Horse Racing', 'Racing', 'School Life', 'Original Work']",['Gunjou no Fanfare'],49691
ReLIFE: Kanketsu-hen Specials,https://www.anime-planet.com/anime/relife-kanketsu-hen-specials,['Based on a Webtoon'],[''],37921
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,https://www.anime-planet.com/anime/the-idolmaster-movie-kagayaki-no-mukougawa-e,"['Idols', 'Music', 'Showbiz']",[''],17437
Freedom,https://www.anime-planet.com/anime/freedom,"['Adventure', 'Sci Fi', 'Outer Space', 'Post-apocalyptic', 'CG Animation', 'Original Work']",['Freedom Project'],1747
Yowamushi Pedal: Limit Break,https://www.anime-planet.com/anime/yowamushi-pedal-limit-break,"['Sports', 'Cycling', 'Racing', 'School Club', 'Based on a Manga']",[''],50552
Levius,https://www.anime-planet.com/anime/levius,"['Action', 'Drama', 'Sci Fi', 'Seinen', 'Sports', 'Boxing', 'Cyborgs', 'Hand to Hand Combat', 'Steampunk', 'Based on a Manga', 'CG Animation']",[''],39574
Sky Girls,https://www.anime-planet.com/anime/sky-girls,"['Action', 'Sci Fi', 'Aliens', 'Military', 'Post-apocalyptic', 'Power Suits', 'Shorts', 'Original Work']",[''],2604
The Boy and the Heron,https://www.anime-planet.com/anime/the-boy-and-the-heron,"['Drama', 'Birds', 'Death of a Loved One', 'Person in a Strange World', 'War', 'World War 2']","['How do you live?', 'Kimitachi wa dou ikiru ka']",36699
Candy Boy EX02,https://www.anime-planet.com/anime/candy-boy-ex02,"['GL', 'Shoujo-ai', 'Slice of Life', 'Siblings', 'Sister Complex']",[''],6479
Detroit Metal City: Birth of the Metal Devil,https://www.anime-planet.com/anime/detroit-metal-city-birth-of-the-metal-devil,"['Comedy', 'Seinen', 'Crude', 'Music', 'Parody', 'Rock Music', 'Satire', 'Secret Identity', 'Shorts', 'Showbiz', 'Based on a Manga']",[''],5065
Toshokan Sensou: Kakumei no Tsubasa,https://www.anime-planet.com/anime/toshokan-sensou-kakumei-no-tsubasa,"['Action', 'Comedy', 'Drama', 'Library', 'Military', 'Political', 'Based on a Light Novel']",['Library War: The Wings of Revolution'],11001
Thermae Romae Novae,https://www.anime-planet.com/anime/thermae-romae-novae,"['Comedy', 'Seinen', '2nd Century', 'Bathhouse', 'Europe', 'Historical', 'Italy', 'Person in a Strange World', 'Time Travel', 'Nudity', 'Based on a Manga']",[''],43693
Bakumatsu,https://www.anime-planet.com/anime/bakumatsu,"['Action', '19th Century', 'Swordplay', 'Time Travel', 'Based on a Mobile Game', 'Based on an Otome Game']","[""Bakumatsu: Ren'ai Bakumatsu Kareshi Gaiden""]",37584
My Master Has No Tail,https://www.anime-planet.com/anime/my-master-has-no-tail,"['Adventure', 'Comedy', 'Mystery', 'Seinen', 'Historical', 'Non-Human Protagonists', 'Rakugo', 'Showbiz', 'Supernatural', 'Tanuki', 'Youkai', 'Based on a Manga']",['Uchi no Shishou wa Shippo ga Nai'],49533
"Wake Up, Girls! Seven Idols",https://www.anime-planet.com/anime/wake-up-girls-seven-idols,"['Idols', 'Music', 'Showbiz', 'Original Work']",['Wake Up Girls Shichinin no Idol'],21189
demoncityshinjuku,https://www.anime-planet.com/anime/demon-city-shinjuku,"['Action', 'Horror', 'Demons', 'Post-apocalyptic', 'Supernatural', 'Nudity', 'Based on a Novel']",['Makai Toshi Shinjuku'],499
Natsunagu!,https://www.anime-planet.com/anime/natsunagu,"['Slice of Life', 'Earthquake', 'Natural Disaster', 'Promotional', 'Short Episodes', 'Tourism', 'Original Work']",[''],40738
Winter Sonata,https://www.anime-planet.com/anime/winter-sonata,"['Drama', 'Romance', 'Childhood Friends', 'Korean Animation', 'Based on a TV Series']",['Fuyu no Sonata'],4189
mirageofblaze,https://www.anime-planet.com/anime/mirage-of-blaze,"['BL', 'Shounen-ai', 'Reincarnation', 'Samurai', 'Supernatural', 'Based on a Light Novel']",['Honoo no Mirage'],1019
Hikaru no Go: Journey to the North Star Cup,https://www.anime-planet.com/anime/hikaru-no-go-journey-to-the-north-star-cup,"['Shounen', 'Board Games', 'Ghosts', 'Go', 'Supernatural', 'Tournaments', 'Based on a Manga']",['Hikaru no Go: Hokuto Hai e no Michi'],645
Legend of the Galactic Heroes Gaiden,https://www.anime-planet.com/anime/legend-of-the-galactic-heroes-gaiden,"['Drama', 'Sci Fi', 'Military', 'Outer Space', 'Space Opera', 'Explicit Violence', 'Based on a Novel']",['Ginga Eiyuu Densetsu Gaiden'],3371
Hanaukyo Maid Team: La Verite,https://www.anime-planet.com/anime/hanaukyo-maid-team-la-verite,"['Comedy', 'Ecchi', 'Harem', 'Shounen', 'Maids', 'Mansion', 'Nudity', 'Based on a Manga']",['Hanaukyou Maid Tai: La Verite'],649
Encouragement of Climb: Next Summit,https://www.anime-planet.com/anime/encouragement-of-climb-next-summit,"['Seinen', 'Slice of Life', 'Mountain Climbing', 'The Great Outdoors', 'Based on a Manga']",['Yama no Susume: Next Summit'],48491
A Little Snow Fairy Sugar,https://www.anime-planet.com/anime/a-little-snow-fairy-sugar,"['Fantasy', 'Child Protagonists', 'Family Friendly', 'Magic', 'Music', 'Original Work']",['Chiccha na Yuki Tsukai Sugar'],831
Pita-Ten,https://www.anime-planet.com/anime/pita-ten,"['Comedy', 'Fantasy', 'Shoujo', 'Angels', 'Child Protagonists', 'Demons', 'Interspecies Relationship', 'Non-Human Protagonists', 'Based on a Manga']",[''],162
Key the Metal Idol,https://www.anime-planet.com/anime/key-the-metal-idol,"['Drama', 'Sci Fi', 'Androids', 'Non-Human Protagonists', 'Robots', 'Original Work']",[''],1457
The Royal Tutor Movie,https://www.anime-planet.com/anime/the-royal-tutor-movie,"['Drama', 'Shounen', 'Chibi', 'Historical', 'Royalty', 'Siblings', 'Teachers', 'Teaching', 'Tutors', 'Based on a Manga']",['Oushitsu Kyoushi Heine Movie'],38313
astroboy2003,https://www.anime-planet.com/anime/astro-boy-2003,"['Sci Fi', 'Shounen', 'Androids', 'Non-Human Protagonists', 'Robots', 'Superheroes', 'Based on a Manga']",['Tetsuwan Atom (2003)'],971
Fullmetal Alchemist: The Sacred Star of Milos Specials,https://www.anime-planet.com/anime/fullmetal-alchemist-the-sacred-star-of-milos-specials,"['Comedy', 'Shounen', 'Siblings', 'Based on a Manga']",['Hagane no Renkinjutsushi: Milos no Sei-Naru Hoshi Specials'],10842
Magical Girl Lyrical Nanoha: The Movie 2nd A's,https://www.anime-planet.com/anime/magical-girl-lyrical-nanoha-the-movie-2nd-as,"['Fantasy', 'Magical Girl', 'Seinen', 'Contemporary Fantasy', 'Disability', 'Magic', 'Recap', 'Urban Fantasy', 'Original Work']","[""Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's""]",10153
Girls und Panzer der Film: Arisu War!,https://www.anime-planet.com/anime/girls-und-panzer-der-film-arisu-war,"['Action', 'Military', 'Military School', 'School Club', 'School Life', 'Original Work']",[''],32740
The Founder of Diabolism Q,https://www.anime-planet.com/anime/the-founder-of-diabolism-q,"['Comedy', 'Ancient China', 'Chibi', 'Chinese Animation', 'Episodic', 'Historical', 'Short Episodes']","['Mo Dao Zu Shi Q', 'The Grandmaster of Demonic Cultivation Q']",40435
City Hunter '91,https://www.anime-planet.com/anime/city-hunter-91,"['Action', 'Drama', 'Shounen', 'Guns', 'Based on a Manga']",[''],1473
Banner of the Stars II,https://www.anime-planet.com/anime/banner-of-the-stars-ii,"['Sci Fi', 'Outer Space', 'Political', 'Space Opera', 'War', 'Based on a Novel']",['Seikai no Senki II'],397
chaoschildsilentsky,https://www.anime-planet.com/anime/chaos-child-silent-sky,"['Mystery', 'Sci Fi', 'Psychological', 'Violence', 'Based on a Visual Novel']",[''],35315
amonapocalypseofdevilman,https://www.anime-planet.com/anime/amon-apocalypse-of-devilman,"['Action', 'Horror', 'Seinen', 'Demons', 'Supernatural', 'Explicit Violence', 'Nudity', 'Based on a Manga']",['Amon Devilman Mokushiroku'],2356
Gunslinger Girl: Il Teatrino OVA,https://www.anime-planet.com/anime/gunslinger-girl-il-teatrino-ova,"['Action', 'Shounen', 'Assassins', 'Cyborgs', 'Europe', 'Guns', 'Based on a Manga']",[''],4765
The Island of Giant Insects Movie,https://www.anime-planet.com/anime/the-island-of-giant-insects-movie,"['Action', 'Horror', 'Seinen', 'Insects', 'Island', 'Survival', 'Nudity', 'Sexual Content', 'Violence', 'Based on a Manga']",['Kyochuu Rettou Movie'],40332
Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-destiny-final-plus-the-chosen-future,"['Mecha', 'Sci Fi', 'Real Robot']","['Gundam SEED Destiny Final Plus: The Chosen Future', 'Kidou Senshi Gundam SEED Destiny Final Plus: The Chosen Future']",1241
Hidamari Sketch x Honeycomb,https://www.anime-planet.com/anime/hidamari-sketch-x-honeycomb,"['Comedy', 'Seinen', 'Slice of Life', 'Art', 'Art School', 'Boarding House', 'Iyashikei', 'Neighbors', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],11239
Saiyuki Reload Gunlock,https://www.anime-planet.com/anime/saiyuki-reload-gunlock,"['Adventure', 'Comedy', 'Fantasy', 'Josei', 'Exorcists', 'Journey to the West', 'Based on a Manga']",[''],131
Uchitama?! Have you seen my Tama?,https://www.anime-planet.com/anime/uchitama-have-you-seen-my-tama,"['Slice of Life', 'Animal Characteristics', 'Anthropomorphic', 'Cats', 'Dogs', 'Iyashikei', 'noitaminA', 'Non-Human Protagonists', 'Pets']",['Uchi Tama?! Uchi no Tama Shirimasenka?'],39942
Elsword: El-ui Yeoin,https://www.anime-planet.com/anime/elsword-el-ui-yeoin,"['Action', 'Adventure', 'Fantasy', 'Demons', 'Korean Animation', 'Magic', 'Based on a Video Game']",['Elsword: El Lady'],32613
Devils' Line: Anytime Anywhere,https://www.anime-planet.com/anime/devils-line-anytime-anywhere,"['Action', 'Drama', 'Horror', 'Romance', 'Seinen', 'Interspecies Relationship', 'Non-Human Protagonists', 'Police', 'Supernatural', 'Vampires', 'Based on a Manga']",[''],37997
Beelzebub Specials,https://www.anime-planet.com/anime/beelzebub-specials,['Comedy'],[''],10479
Strawberry Marshmallow Encore,https://www.anime-planet.com/anime/strawberry-marshmallow-encore,"['Comedy', 'Shounen', 'Slice of Life', 'Child Protagonists', 'Based on a Manga']",['Ichigo Mashimaro Encore'],4811
boysbe,https://www.anime-planet.com/anime/boys-be,"['Comedy', 'Drama', 'Romance', 'Shounen', 'School Life', 'Based on a Manga']",[''],105
The World Yamizukan,https://www.anime-planet.com/anime/the-world-yamizukan,"['Horror', 'Episodic', 'Short Episodes', 'Supernatural', 'Original Work']",['Sekai no Yami Zukan'],35069
recorderandrandsellmi,https://www.anime-planet.com/anime/recorder-and-randsell-mi,"['Comedy', 'Seinen', 'Slice of Life', 'School Life', 'Short Episodes', 'Siblings', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Recorder to Randoseru Mi☆'],18099
Mobile Suit Gundam SEED C.E.73: Stargazer,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-ce73-stargazer,"['Mecha', 'Sci Fi', 'Outer Space', 'Real Robot', 'Violence']",['Gundam SEED CE73 Stargazer'],1215
Dragon Drive,https://www.anime-planet.com/anime/dragon-drive,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Dragons', 'Person in a Strange World']",[''],296
Shine Post,https://www.anime-planet.com/anime/shine-post,"['Idols', 'Music', 'Showbiz', 'Based on a Light Novel']",[''],50221
Aquarion Logos,https://www.anime-planet.com/anime/aquarion-logos,"['Action', 'Mecha', 'Sci Fi', 'Combining Mecha', 'Original Work']",[''],30382
Mobile Suit Gundam: Thunderbolt - December Sky,https://www.anime-planet.com/anime/mobile-suit-gundam-thunderbolt-december-sky,"['Action', 'Mecha', 'Sci Fi', 'Seinen', 'Military', 'Psychological', 'Real Robot', 'War', 'Mature Themes', 'Violence', 'Based on a Manga']",['Kidou Senshi Gundam: Thunderbolt - December Sky'],33221
Two Car,https://www.anime-planet.com/anime/two-car,"['Drama', 'Sports', 'Island', 'Motorcycles', 'Racing', 'Original Work']",[''],36009
Ani*Kuri15,https://www.anime-planet.com/anime/ani-kuri-15,"['Comedy', 'Collections', 'Short Episodes', 'Original Work']",[''],2832
danchigaijuusangoutousentouikitai,https://www.anime-planet.com/anime/danchigai-juusan-goutou-sentou-ikitai,"['Comedy', 'Seinen', 'Slice of Life', 'Siblings', 'Based on a Manga']",[''],31683
The God of High School PV,https://www.anime-planet.com/anime/the-god-of-high-school-pv,"['Action', 'Fantasy', 'Hand to Hand Combat', 'Korean Animation', 'Martial Arts', 'Promotional', 'Superpowers', 'Based on a Webtoon']",[''],42893
Tales of Phantasia,https://www.anime-planet.com/anime/tales-of-phantasia,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Swordplay', 'Based on a Video Game']",[''],391
encouragementofclimbspecial,https://www.anime-planet.com/anime/encouragement-of-climb-special,"['Seinen', 'Slice of Life', 'The Great Outdoors', 'Based on a Manga']",['Yama no Susume: Kabe tte Kowakunai no?'],17341
The iDOLM@STER: 765 Pro to Iu Monogatari,https://www.anime-planet.com/anime/the-idolmaster-765-pro-to-iu-monogatari,"['Idols', 'Music', 'Showbiz']",[''],11889
Duel Masters!!,https://www.anime-planet.com/anime/duel-masters-2019,"['Comedy', 'Card Battles', 'Family Friendly']",[''],1685
duelmasters,https://www.anime-planet.com/anime/duel-masters-2018,"['Comedy', 'Card Battles', 'Family Friendly']",[''],1685
Duel Masters,https://www.anime-planet.com/anime/duel-masters,"['Comedy', 'Shounen', 'Card Battles', 'Family Friendly', 'Monsters', 'Based on a Manga']",[''],1685
weddingpeach,https://www.anime-planet.com/anime/wedding-peach,"['Fantasy', 'Magical Girl', 'Romance', 'Shoujo', 'Family Friendly', 'Magic', 'Monster-of-the-week', 'Based on a Manga']",['Ai Tenshi Densetsu Wedding Peach'],1533
Arashi no Yoru ni,https://www.anime-planet.com/anime/arashi-no-yoru-ni,"['Drama', 'Animal Protagonists', 'Countryside', 'Family Friendly', 'Non-Human Protagonists', 'Wolves', 'Based on a Novel']",['One Stormy Night'],1961
Tengen Toppa Gurren Lagann Parallel Works 2,https://www.anime-planet.com/anime/tengen-toppa-gurren-lagann-parallel-works-2,"['Action', 'Mecha']",['Gurren Lagann Parallel Works 2'],8348
"Sing ""Yesterday"" for Me",https://www.anime-planet.com/anime/sing-yesterday-for-me,"['Drama', 'Romance', 'Seinen', 'Slice of Life', 'Convenience Store', 'Death of a Loved One', 'Love Triangle', 'Mature Romance', 'Melancholy', 'Based on a Manga']",['Yesterday wo Utatte'],41660
samuraiwarriors,https://www.anime-planet.com/anime/samurai-warriors,"['Action', '16th Century', 'Feudal Japan', 'Historical', 'Based on a Video Game']",['Sengoku Musou'],28283
Joshiraku OVA,https://www.anime-planet.com/anime/joshiraku-ova,"['Comedy', 'Shounen', 'Slice of Life', 'Apprenticeship', 'Breaking the Fourth Wall', 'Gag', 'Parody', 'Rakugo', 'Satire', 'Showbiz', 'Based on a Manga']",[''],15591
Tekken: Blood Vengeance,https://www.anime-planet.com/anime/tekken-blood-vengeance,"['Action', 'Martial Arts', 'Revenge', 'Based on a Video Game', 'CG Animation']",[''],10702
Nanatsuiro Drops,https://www.anime-planet.com/anime/nanatsuiro-drops,"['Fantasy', 'Magical Girl', 'Romance', 'Magic', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",[''],1688
Cardfight!! Vanguard: Link Joker,https://www.anime-planet.com/anime/cardfight-vanguard-link-joker,"['Action', 'Fantasy', 'Card Battles', 'Family Friendly', 'Tournaments', 'Based on a Card Game']",['Cardfight!! Vanguard: Link Joker-hen'],15611
Strain: Strategic Armored Infantry,https://www.anime-planet.com/anime/strain-strategic-armored-infantry,"['Drama', 'Mecha', 'Sci Fi', 'Mental Illness', 'Military', 'Outer Space', 'Bullying', 'Mature Themes', 'Physical Abuse', 'Original Work']",['Soukou no Strain'],1602
Devilman: The Demon Bird,https://www.anime-planet.com/anime/devilman-the-demon-bird,"['Action', 'Horror', 'Seinen', 'Demons', 'Supernatural', 'Explicit Violence', 'Nudity', 'Based on a Manga']",['Devilman: Youchou Sirene Hen'],2355
Stand By Me Doraemon 2,https://www.anime-planet.com/anime/stand-by-me-doraemon-2,"['Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Robots', 'CG Animation']",[''],40853
franzkafkasacountrydoctor,https://www.anime-planet.com/anime/franz-kafkas-a-country-doctor,"['Drama', 'Countryside', 'Doctors', 'Medical', 'Psychological', 'Shorts', 'Based on a Novel']",['Kafka Inaka Isha'],3326
Oreimo Animated Commentary,https://www.anime-planet.com/anime/oreimo-animated-commentary,"['Comedy', 'Chibi', 'Based on a Light Novel']","[""My Little Sister Can't Be This Cute Animated Commentary"", 'Ore no Imouto ga Konna ni Kawaii Wake ga Nai Animated Commentary']",10108
Space Adventure Cobra,https://www.anime-planet.com/anime/space-adventure-cobra,"['Action', 'Adventure', 'Ecchi', 'Sci Fi', 'Shounen', 'Aliens', 'Outer Space', 'Space Pirates', 'Based on a Manga']",['Space Cobra'],2451
iblardjikan,https://www.anime-planet.com/anime/iblard-jikan,"['Fantasy', 'No Dialogue', 'Original Work']",[''],2891
gasaraki,https://www.anime-planet.com/anime/gasaraki,"['Action', 'Mecha', 'Sci Fi', 'Military', 'Political', 'Original Work']",[''],782
Phantom of the Idol,https://www.anime-planet.com/anime/phantom-of-the-idol,"['Comedy', 'Josei', 'Ghosts', 'Idols', 'Showbiz', 'Supernatural', 'Based on a Manga']",['Kami Kuzu☆Idol'],50470
A-Channel + smile,https://www.anime-planet.com/anime/a-channel-plus-smile,"['Comedy', 'Seinen', 'Slice of Life', 'Based on a Manga']",[''],11339
prismark,https://www.anime-planet.com/anime/prism-ark,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Swordplay', 'Nudity', 'Based on an Eroge', 'Based on a Visual Novel']",[''],1807
lastoriadellaarcanafamiglia,https://www.anime-planet.com/anime/la-storia-della-arcana-famiglia,"['Action', 'Comedy', 'Drama', 'Gangs', 'Mafia', 'Superpowers', 'Based on an Otome Game', 'Based on a Visual Novel']",['Arcana Famiglia: La Storia della Arcana Famiglia'],15411
Star Blazers: Space Battleship Yamato 2202,https://www.anime-planet.com/anime/star-blazers-space-battleship-yamato-2202,"['Action', 'Adventure', 'Drama', 'Sci Fi', 'Leijiverse', 'Outer Space', 'Space Opera', 'Violence', 'Original Work']",['Uchuu Senkan Yamato 2202: Ai no Senshi-tachi'],33064
Brothers Conflict Special,https://www.anime-planet.com/anime/brothers-conflict-special,"['Reverse Harem', 'Romance', 'Based on a Light Novel']",['Brothers Conflict: Setsubou'],22745
theeverydaytalesofacatgod,https://www.anime-planet.com/anime/the-everyday-tales-of-a-cat-god,"['Comedy', 'Fantasy', 'Seinen', 'Slice of Life', 'Animal Characteristics', 'Cats', 'Gods', 'Japanese Mythology', 'Non-Human Protagonists', 'Based on a Manga']",['Nekogami Yaoyorozu'],9934
Tenjho Tenge: The Past Chapter,https://www.anime-planet.com/anime/tenjho-tenge-the-past-chapter,"['Action', 'Ecchi', 'Seinen', 'Hand to Hand Combat', 'Martial Arts', 'Based on a Manga']",[''],760
Maria Watches Over Us Season 4,https://www.anime-planet.com/anime/maria-watches-over-us-season-4,"['Drama', 'GL', 'Shoujo-ai', 'Catholic School', 'LGBT Themes', 'School Life', 'Based on a Light Novel']",['Maria-sama ga Miteru 4th'],3750
Haikyuu!! Quest Picture Drama,https://www.anime-planet.com/anime/haikyuu-quest-picture-drama,"['Fantasy', 'Shounen', 'Game Elements', 'Picture Drama', 'Short Episodes', 'Based on a Manga']",[''],31675
queensbladeova,https://www.anime-planet.com/anime/queens-blade-ova,"['Action', 'Ecchi', 'Fantasy', 'Borderline H', 'Explicit Sex']",[''],8456
Miss Bernard said.,https://www.anime-planet.com/anime/miss-bernard-said,"['Comedy', 'Gag', 'Library', 'Short Episodes', 'Based on a Manga']",['Bernard Jou Iwaku.'],33462
soullink,https://www.anime-planet.com/anime/soul-link,"['Action', 'Drama', 'Sci Fi', 'Military', 'Outer Space', 'Based on an Eroge', 'Based on a Visual Novel']",[''],854
Lonely Castle in the Mirror,https://www.anime-planet.com/anime/lonely-castle-in-the-mirror,"['Fantasy', 'Mystery', 'Person in a Strange World', 'Bullying', 'Emotional Abuse', 'Physical Abuse', 'Based on a Novel', 'Domestic Abuse']",['Kagami no Kojou'],51116
Ah! My Goddess (2011),https://www.anime-planet.com/anime/ah-my-goddess-2011,"['Comedy', 'Seinen', 'Amusement Park', 'Magic', 'Non-Human Protagonists', 'Based on a Manga']",[''],9611
Aki no Kanade,https://www.anime-planet.com/anime/aki-no-kanade,"['Drama', 'Slice of Life', 'Anime Tamago', 'Music', 'Shorts', 'Original Work']",[''],29513
nullpeta,https://www.anime-planet.com/anime/null-and-peta,"['Comedy', 'Drama', 'Sci Fi', 'Non-Human Protagonists', 'Robots', 'Short Episodes', 'Siblings', 'Mature Themes', 'Suicide']",[''],40178
Voice of Fox,https://www.anime-planet.com/anime/voice-of-fox,"['Drama', 'Idols', 'Music', 'Secret Identity', 'Based on a Manga']","['Hu Li Zhi Sheng', 'Kitsune no Koe']",37106
diesiraetotheringreincarnation,https://www.anime-planet.com/anime/dies-irae-to-the-ring-reincarnation,"['Action', 'Fantasy', 'Contemporary Fantasy', 'Superpowers', 'Urban Fantasy', 'Violence', 'Based on an Eroge', 'Based on a Visual Novel']",[''],36515
Tentai Senshi Sunred,https://www.anime-planet.com/anime/tentai-senshi-sunred,"['Comedy', 'Seinen', 'Gag', 'Monsters', 'Parody', 'Superheroes', 'Based on a Manga']",['Astro Fighter Sunred'],5005
ohmygoddesstheadventuresofminigoddess,https://www.anime-planet.com/anime/oh-my-goddess-the-adventures-of-mini-goddess,"['Comedy', 'Fantasy', 'Chibi', 'Gods', 'Magic', 'Non-Human Protagonists', 'Short Episodes', 'Based on a Manga']",['Ah! Megami-sama!: Chichaitte Koto wa Benri da ne'],303
Riding Bean,https://www.anime-planet.com/anime/riding-bean,"['Action', 'Seinen', 'America', 'Cars', 'Criminals', 'Guns', 'Kidnapping', 'Noir', 'Nudity', 'Violence', 'Based on a Manga']",[''],917
teekyuu4,https://www.anime-planet.com/anime/teekyuu-4,"['Comedy', 'Shounen', 'Gag', 'School Club', 'School Life', 'Short Episodes', 'Based on a Manga']",[''],26395
Gatekeepers,https://www.anime-planet.com/anime/gatekeepers,"['Action', 'Comedy', 'Sci Fi', 'Aliens', 'School Life', 'Superpowers']",[''],127
"A Herbivorous Dragon of 5,000 Years Gets Unfairly Villainized",https://www.anime-planet.com/anime/a-herbivorous-dragon-of-5000-years-gets-unfairly-villainized,"['Adventure', 'Comedy', 'Fantasy', 'Chinese Animation', 'Dragons', 'Non-Human Protagonists', 'Based on a Light Novel']","['Shi Cao Lao Long Bei Guanyi E Long Zhi Ming', 'Yowai 5000-nen no Soushoku Dragon', 'Iwarenaki Jaryuu Nintei']",50421
Digimon Ghost Game,https://www.anime-planet.com/anime/digimon-ghost-game,"['Adventure', 'Horror', 'Sci Fi', 'Shounen', 'Monster-of-the-week', 'Monsters']",[''],49515
Mobile Suit Gundam: Thunderbolt 2nd Season,https://www.anime-planet.com/anime/mobile-suit-gundam-thunderbolt-2nd-season,"['Action', 'Mecha', 'Sci Fi', 'Seinen', 'Military', 'Psychological', 'Real Robot', 'War', 'Violence', 'Based on a Manga']",['Kidou Senshi Gundam: Thunderbolt 2nd Season'],34391
Zipang,https://www.anime-planet.com/anime/zipang,"['Action', 'Adventure', 'Drama', 'Seinen', 'Historical', 'Military', 'Ship', 'Time Travel', 'War', 'World War 2', 'Based on a Manga']",[''],29
