Anime,URL,Tags,Alts,MAL_ID
Celestial Method: Mou Hitotsu no Negai,https://www.anime-planet.com/anime/celestial-method-mou-hitotsu-no-negai,"['Drama', 'Fantasy', 'Original Work']",['Sora no Method: Mou Hitotsu no Negai'],38891
Disgaea: Welcome to Netherworld,https://www.anime-planet.com/anime/disgaea-welcome-to-netherworld,"['Action', 'Comedy', 'Fantasy', 'Angels', 'Demons', 'Non-Human Protagonists']",['Makai Senki Disgaea: Welcome to Netherworld'],6741
modernmagicmadesimplecrunchacrunchacruncha,https://www.anime-planet.com/anime/modern-magic-made-simple-cruncha-cruncha-cruncha,"['Comedy', 'Ecchi', 'Magic', 'Based on a Light Novel']",['Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha'],6748
The Prince of Tennis: The Band of Princes Film Kick the Future,https://www.anime-planet.com/anime/the-prince-of-tennis-the-band-of-princes-film-kick-the-future,[''],['Tennis no Ouji-sama: The Band of Princes Film Kick the Future'],6749
High School Prodigies Have It Easy Even in Another World!,https://www.anime-planet.com/anime/high-school-prodigies-have-it-easy-even-in-another-world,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Economics', 'Isekai', 'Kingdom Building', 'Management', 'Modern Knowledge', 'Overpowered Main Characters', 'Person in a Strange World', 'Based on a Light Novel']",['Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku You desu!'],39523
The Book of Bantorra,https://www.anime-planet.com/anime/the-book-of-bantorra,"['Action', 'Fantasy', 'Psychic Powers', 'Religion', 'Superpowers', 'Emotional Abuse', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Based on a Light Novel']",['Tatakau Shisho: The Book of Bantorra'],6758
Broken Blade Movie 1: The Time of Awakening,https://www.anime-planet.com/anime/broken-blade-movie-1-the-time-of-awakening,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War']",['Break Blade Movie 1: Kakusei no Toki'],6772
Kanokon: The Girl Who Cried Fox,https://www.anime-planet.com/anime/kanokon-the-girl-who-cried-fox,"['Ecchi', 'Romance', 'Animal Characteristics', 'Non-Human Protagonists', 'School Life', 'Nudity']",['Kanokon: Manatsu no Daishanikusai'],6791
That Time I Got Reincarnated as a Slime: Veldora's Journal,https://www.anime-planet.com/anime/that-time-i-got-reincarnated-as-a-slime-veldoras-journal,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Cheats', 'Demons', 'Dragons', 'Game Elements', 'Isekai', 'Magic', 'Monsters', 'Person in a Strange World', 'Recap', 'Reincarnation', 'Slimes', 'Based on a Manga']","['Tensei Shitara Slime Datta Ken: Kanwa ""Veldora Nikki""']",39607
thepromisedneverland2ndseason,https://www.anime-planet.com/anime/the-promised-neverland-2nd-season,"['Fantasy', 'Horror', 'Sci Fi', 'Shounen', 'Child Protagonists', 'Dark Fantasy', 'Demons', 'Human Livestock', 'Isolated Society', 'Mind Games', 'noitaminA', 'Orphans', 'Outside World', 'Psychological', 'Survival', 'Thriller', 'Violence', 'Based on a Manga']",['Yakusoku no Neverland 2nd Season'],39617
Momotaro's Sea Eagle,https://www.anime-planet.com/anime/momotaros-sea-eagle,"['Black and White', 'Historical', 'War', 'World War 2']",['Momotarou no Umiwashi'],6857
pokemonpichubrosinpartypanic,https://www.anime-planet.com/anime/pokemon-pichu-bros-in-party-panic,"['Fantasy', 'Animal Protagonists', 'Family Friendly', 'Monsters', 'Non-Human Protagonists', 'Based on a Video Game']",['Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki'],6877
hatsukoilimitedlimitedgirl,https://www.anime-planet.com/anime/hatsukoi-limited-limited-girl,"['Comedy', 'Shounen', 'School Life', 'Based on a Manga']",['Hatsukoi Limited: Gentei Shoujo'],6882
Hakuouki: Demon of the Fleeting Blossom,https://www.anime-planet.com/anime/hakuouki-demon-of-the-fleeting-blossom,"['Action', 'Drama', 'Reverse Harem', '19th Century', 'Feudal Japan', 'Historical', 'Samurai', 'Based on an Otome Game', 'Based on a Visual Novel']",['Hakuouki: Shinsengumi Kitan'],6895
Eden of the East Compilation: Air Communication,https://www.anime-planet.com/anime/eden-of-the-east-compilation-air-communication,"['Mystery', 'Amnesia', 'Conspiracy', 'High Stakes Games', 'Recap', 'Original Work']","['Higashi no Eden: Air Communication', 'Higashi no Eden: Soushuu-hen Air Communication']",6927
I★CHU: Etoile Stage,https://www.anime-planet.com/anime/i-chu-etoile-stage,"['All-Boys School', 'Idols', 'School Life', 'Showbiz', 'Based on a Mobile Game']",['I★CHU: Halfway Through the Idol'],39725
kaiketsuzorori1993,https://www.anime-planet.com/anime/kaiketsu-zorori-1993,"['Adventure', 'Comedy', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Non-Human Protagonists', 'Based on a Picture Book']",['Kaiketsu Zorori: Mahou Tsukai no Deshi / Dai Kaizoku no Takara Sagashi'],6965
Doraemon Movie 30: Nobita's Great Mermaid Naval Battle,https://www.anime-planet.com/anime/doraemon-movie-30-nobitas-great-mermaid-naval-battle,"['Adventure', 'Shounen', 'Cats', 'Family Friendly', 'Mermaids', 'Non-Human Protagonists', 'Ocean', 'Robots', 'Based on a Manga']",['Doraemon Movie 30: Nobita no Ningyo Daikaisen'],6988
The Prince of Tennis: Another Story - Kako to Mirai no Message Specials,https://www.anime-planet.com/anime/the-prince-of-tennis-another-story-kako-to-mirai-no-message-specials,"['Comedy', 'Shounen', 'Sports', 'Chibi', 'Tennis', 'Based on a Manga']",['Tennis no Ouji-sama: Another Story - Kako to Mirai no Message Specials'],6999
Doraemon Movie 21: Nobita and the Legend of the Sun King,https://www.anime-planet.com/anime/doraemon-movie-21-nobita-and-the-legend-of-the-sun-king,"['Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Cats', 'Family Friendly', 'Forest', 'Jungle', 'Non-Human Protagonists', 'Robots', 'Time Travel', 'Based on a Manga']",['Doraemon Movie 21: Nobita no Taiyou Ou Densetsu'],7045
earlandfairyspecials,https://www.anime-planet.com/anime/early-and-fairy-specials,"['Fantasy', 'Chibi', 'Based on a Light Novel']",['Hakushaku to Yousei Specials'],7083
Miracle Train,https://www.anime-planet.com/anime/miracle-train,"['Comedy', 'Drama', 'Anthropomorphic', 'Episodic', 'Supernatural', 'Trains', 'Original Work']",['Miracle Train: Ooedo-sen e Youkoso'],7103
corpseprincesspuchitto,https://www.anime-planet.com/anime/corpse-princess-puchitto,"['Comedy', 'Shounen', 'Based on a Manga']",['Shikabane Hime: Puchitto'],7108
Night on the Galactic Railroad: Fantasy Railroad in the Stars,https://www.anime-planet.com/anime/night-on-the-galactic-railroad-fantasy-railroad-in-the-stars,['Fantasy'],['Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars'],7112
We Never Learn!,https://www.anime-planet.com/anime/we-never-learn-2,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Romantic Comedy', 'School Life', 'Tutors', 'Based on a Manga']",['Bokutachi wa Benkyou ga Dekinai!'],40004
We Never Learn,https://www.anime-planet.com/anime/we-never-learn,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Romantic Comedy', 'School Life', 'Tutors', 'Based on a Manga']","['BOKUBEN', 'Bokutachi wa Benkyou ga Dekinai']",40004
Full-Time Magister IV,https://www.anime-planet.com/anime/full-time-magister-iv,"['Action', 'Fantasy', 'Chinese Animation', 'Elemental Powers', 'Magic', 'School Life', 'Supernatural', 'Urban Fantasy', 'Based on a Web Novel']","['Quanzhi Fashi IV', 'Versatile Mage IV']",40005
Pretty Guardian Sailor Moon Eternal Movie 1,https://www.anime-planet.com/anime/pretty-guardian-sailor-moon-eternal-movie-1,"['Action', 'Fantasy', 'Magical Girl', 'Romance', 'Shoujo', 'Circus', 'Contemporary Fantasy', 'Magic', 'Reincarnation', 'Sentai', 'Tokusatsu', 'Urban Fantasy']",['Bishoujo Senshi Sailor Moon Eternal Movie 1'],40024
Attack on Titan The Final Season,https://www.anime-planet.com/anime/attack-on-titan-the-final-season,"['Action', 'Drama', 'Fantasy', 'Horror', 'Shounen', 'Dark Fantasy', 'Military', 'War', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Based on a Manga']",['Shingeki no Kyojin The Final Season'],40028
YU-NO: A Girl Who Chants Love at the Bound of This World Recap,https://www.anime-planet.com/anime/yu-no-a-girl-who-chants-love-at-the-bound-of-this-world-recap,"['Drama', 'Recap', 'Based on an Eroge', 'Based on a Visual Novel']",['Kono Yo no Hate de Koi wo Utau Shoujo YU-NO Recap'],40157
Akai Boushi,https://www.anime-planet.com/anime/akai-boushi,['Minna no Uta'],['Minna no Uta'],40200
Kotatsu Musume de Teketekete,https://www.anime-planet.com/anime/kotatsu-musume-de-teketekete,"['Family Friendly', 'Minna no Uta']",['Minna no Uta:'],40200
A Certain Scientific Accelerator Special,https://www.anime-planet.com/anime/a-certain-scientific-accelerator-special,"['Comedy', 'Sci Fi', 'Gag', 'Psychic Powers', 'Supernatural', 'Based on a Manga']",['Toaru Kagaku no Accelerator Special'],40280
sagaoftanyatheevilmoviemannermovie,https://www.anime-planet.com/anime/saga-of-tanya-the-evil-movie-manner-movie,['Chibi'],['Youjo Senki Movie: Manner Eizou'],40298
codegeasslelouchoftherebellionpicturedramakisekinoanniversary,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-picture-drama-kiseki-no-anniversary,['Picture Drama'],['Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary'],40334
uminekowhentheycryspecials,https://www.anime-planet.com/anime/umineko-when-they-cry-specials,['Comedy'],['Umineko no Naku Koro ni Specials'],7568
The Rising of the Shield Hero 2nd Season,https://www.anime-planet.com/anime/the-rising-of-the-shield-hero-2nd-season,"['Action', 'Adventure', 'Fantasy', 'Seinen', 'Animal Characteristics', 'Dark Fantasy', 'Demons', 'Game Elements', 'Isekai', 'Monsters', 'Person in a Strange World', 'Summoned Into Another World', 'Based on a Light Novel']",['Tate no Yuusha no Nariagari 2nd Season'],40356
Nura: Rise of the Youkai Clan,https://www.anime-planet.com/anime/nura-rise-of-the-youkai-clan,"['Action', 'Comedy', 'Shounen', 'Demons', 'Japanese Mythology', 'Monsters', 'Supernatural', 'Swordplay', 'Youkai', 'Based on a Manga']",['Nurarihyon no Mago'],7592
Cop Craft: Beautiful Knight! Pursue the Captured Fairy!,https://www.anime-planet.com/anime/cop-craft-beautiful-knight-pursue-the-captured-fairy,"['Action', 'Fantasy', 'Contemporary Fantasy', 'Detectives', 'Guns', 'Police', 'Recap', 'Urban Fantasy', 'Violence', 'Based on a Light Novel']",['Cop Craft: Utsukushiki Onna Kishi! Toraware no Yousei wo Oe!'],40405
exileaisubekimiraie,https://www.anime-planet.com/anime/exile-aisubeki-mirai-e,['Environmental'],['Aisubeki Mirai e'],7659
Pretty Guardian Sailor Moon Eternal Movie 2,https://www.anime-planet.com/anime/pretty-guardian-sailor-moon-eternal-movie-2,"['Action', 'Fantasy', 'Magical Girl', 'Romance', 'Shoujo', 'Contemporary Fantasy', 'Magic', 'Reincarnation', 'Sentai', 'Tokusatsu', 'Urban Fantasy']",['Bishoujo Senshi Sailor Moon Eternal Movie 2'],40429
Mo Dao Zu Shi 3,https://www.anime-planet.com/anime/mo-dao-zu-shi-3,"['Fantasy', 'Ancient China', 'Chinese Animation', 'Cultivation', 'Xianxia', 'Based on a Web Novel']",['The Founder of Diabolism 3'],40434
Demon Slayer: Kimetsu no Yaiba Movie - Mugen Train,https://www.anime-planet.com/anime/demon-slayer-kimetsu-no-yaiba-movie-mugen-train,"['Action', 'Drama', 'Shounen', 'Demons', 'Historical', 'Martial Arts', 'Orphans', 'Siblings', 'Supernatural', 'Swordplay', 'Trains', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Manga']",['Kimetsu no Yaiba Movie: Mugen Ressha-hen'],40456
The Ones Within: Knots of Memories,https://www.anime-planet.com/anime/the-ones-within-knots-of-memories,"['Comedy', 'Mystery', 'Body Swapping', 'Gender Bender', 'Supernatural', 'Based on a Manga']",['Nakanohito Genome [Jikkyouchuu]: Knots of Memories'],40460
Pokemon Movie 13: Zoroark - Master of Illusions,https://www.anime-planet.com/anime/pokemon-zoroark-master-of-illusions,"['Action', 'Fantasy', 'Shounen', 'Child Protagonists', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 13: Genei no Hasha Zoroark'],7695
Outburst Dreamer Boys: It's the Destiny of Those Born as Men,https://www.anime-planet.com/anime/outburst-dreamer-boys-its-the-destiny-of-those-born-as-men,"['Comedy', 'Based on a Light Novel']",['Chuubyou Gekihatsu Boy Special'],40465
Legendary Overlord: Part II,https://www.anime-planet.com/anime/legendary-overlord-part-ii,"['Action', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Based on a Web Novel', 'CG Animation']",['Xue Ying Lingzhu Zhi Qiyu Pian'],40991
setonacademyjointhepackspecial,https://www.anime-planet.com/anime/seton-academy-join-the-pack-special,"['Comedy', 'Ecchi', 'Slice of Life', 'Animal Characteristics', 'Non-Human Protagonists', 'Based on a Manga']",['Murenase! Seton Gakuen Special'],41008
Bleach Movie 4: Hell Verse,https://www.anime-planet.com/anime/bleach-movie-4-hell-verse,"['Action', 'Shounen', 'Shinigami', 'Supernatural', 'Swordplay', 'Based on a Manga']",['Bleach Movie 4: Jigoku-hen'],8247
armoredtroopervotomsfinder,https://www.anime-planet.com/anime/armored-trooper-votoms-finder,"['Mecha', 'Sci Fi', 'Real Robot', 'Original Work']",['Votoms Finder'],8249
Room Camp: Sauna to Gohan to Sanrin Bike,https://www.anime-planet.com/anime/room-camp-sauna-to-gohan-to-sanrin-bike,"['Adventure', 'Seinen', 'Slice of Life', 'Camping', 'School Club', 'The Great Outdoors', 'Based on a Manga']",['Heya Camp: Sauna to Gohan to Sanrin Bike'],41061
Yui Aragaki: piece,https://www.anime-planet.com/anime/yui-aragaki-piece,['Slice of Life'],['piece'],8312
chihayafuru3soiwishforamemory,https://www.anime-planet.com/anime/chihayafuru-3-so-i-wish-for-a-memory,"['Drama', 'Romance', 'Sports', 'Love Triangle', 'Recap', 'School Club', 'Tournaments', 'Based on a Manga']",['Chihayafuru 3: Ima Hitotabi no'],41105
Digimon Adventure Memorial Story Project,https://www.anime-planet.com/anime/digimon-adventure-memorial-story-project,"['Adventure', 'Drama', 'Sci Fi', 'Monsters', 'Short Episodes']",['Digimon Adventure: 20 Shuunen Memorial Story'],41206
pokemonrangerguardiansigns,https://www.anime-planet.com/anime/pokemon-ranger-guardian-signs,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Short Episodes', 'Based on a Video Game']",['Pokemon Ranger: Hikari no Kiseki'],8438
Future Diary,https://www.anime-planet.com/anime/future-diary,"['Action', 'Shounen', 'Battle Royale', 'High Stakes Games', 'Obsessive Love', 'Play or Die', 'Possessive Lovers', 'Psychological', 'PVP', 'Stalkers', 'Supernatural', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Sexual Abuse', 'Sexual Content', 'Based on a Manga', 'Domestic Abuse']",['Mirai Nikki'],8460
Demon King Daimao Specials,https://www.anime-planet.com/anime/demon-king-daimao-specials,"['Comedy', 'Ecchi', 'Magic', 'Nudity']",['Ichiban Ushiro no Daimaou Specials'],8465
asteroidinloverecapsparklesspecialissue,https://www.anime-planet.com/anime/asteroid-in-love-recap-sparkles-special-issue,"['Astronomy', 'Recap', 'School Club', 'School Life', 'Based on a Manga']",['Koisuru Asteroid: Furikaeri - KiraKira Special!'],41271
Broken Blade Movie 2: The Path of Separation,https://www.anime-planet.com/anime/broken-blade-movie-2-the-path-of-separation,"['Action', 'Fantasy', 'Mecha', 'Magic', 'Military', 'War']",['Break Blade Movie 2: Ketsubetsu no Michi'],8514
myotomespecialotomenoinori,https://www.anime-planet.com/anime/my-otome-special-otome-no-inori,['Picture Drama'],['Mai-Otome Special: Otome no Inori'],8518
Fortune Arterial,https://www.anime-planet.com/anime/fortune-arterial,"['Drama', 'Romance', 'Island', 'School Life', 'Vampires', 'Based on an Eroge', 'Based on a Visual Novel']",['Fortune Arterial: Akai Yakusoku'],8536
Squid Girl 2,https://www.anime-planet.com/anime/squid-girl-2,"['Comedy', 'Shounen', 'Slice of Life', 'Iyashikei', 'Non-Human Protagonists', 'Ocean', 'Based on a Manga']",['Shinryaku!? Ika Musume'],8557
Squid Girl,https://www.anime-planet.com/anime/squid-girl,"['Comedy', 'Shounen', 'Slice of Life', 'Iyashikei', 'Non-Human Protagonists', 'Ocean', 'Based on a Manga']",['Shinryaku! Ika Musume'],8557
pokemonpikachusgreaticeadventure,https://www.anime-planet.com/anime/pokemon-pikachus-great-ice-adventure,"['Fantasy', 'Animal Protagonists', 'Family Friendly', 'Monsters', 'Non-Human Protagonists', 'Based on a Video Game']",['Pokemon: Pikachu Koori no Daibouken'],8709
The Slime Diaries: That Time I Got Reincarnated as a Slime,https://www.anime-planet.com/anime/the-slime-diaries-that-time-i-got-reincarnated-as-a-slime,"['Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Slice of Life', 'Isekai', 'Kingdom Building', 'Management', 'Monsters', 'Non-Human Protagonists', 'Person in a Strange World', 'Reincarnation', 'Slimes', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Tensura Nikki: Tensei Shitara Slime Datta Ken'],41488
"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense. 2",https://www.anime-planet.com/anime/bofuri-i-dont-want-to-get-hurt-so-ill-max-out-my-defense-2,"['Adventure', 'Comedy', 'Fantasy', 'Sci Fi', 'Game Elements', 'Guilds', 'Overpowered Main Characters', 'Virtual Reality', 'Based on a Light Novel']",['Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2'],41514
Sailor Moon Memorial,https://www.anime-planet.com/anime/sailor-moon-memorial,"['Magical Girl', 'Shoujo', 'Magic', 'Recap', 'Tokusatsu', 'Based on a Manga']",['Bishoujo Senshi Sailor Moon Memorial'],8756
Cells at Work! Code Black CM,https://www.anime-planet.com/anime/cells-at-work-code-black-cm,"['Anthropomorphic', 'Commercials', 'Non-Human Protagonists', 'Promotional']",['Hataraku Saibou Black CM'],41531
rezerostartinglifeinanotherworldthefrozenbondsmannermovie,https://www.anime-planet.com/anime/re-zero-starting-life-in-another-world-the-frozen-bonds-manner-movie,"['Comedy', 'Chibi', 'Shorts']",['Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie'],41590
Tales of Symphonia the Animation: Tethe'alla Episode Specials,https://www.anime-planet.com/anime/tales-of-symphonia-the-animation-tethealla-episode-specials,"['Comedy', 'Fantasy', 'Based on a Video Game']","[""Tales of Symphonia the Animation: Tethe'alla-hen Specials""]",8909
Ai Mai Mii: Surgical Friends,https://www.anime-planet.com/anime/ai-mai-mii-surgical-friends,"['Comedy', 'Gag', 'School Club', 'Short Episodes', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends'],34295
Ace of the Diamond: Second Season OVA,https://www.anime-planet.com/anime/ace-of-the-diamond-second-season-ova,"['Shounen', 'Sports', 'Baseball', 'School Club', 'Based on a Manga']",['Diamond no Ace: Second Season OVA'],34349
Arifureta: From Commonplace to World's Strongest 2nd Season,https://www.anime-planet.com/anime/arifureta-from-commonplace-to-worlds-strongest-2nd-season,"['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Seinen', 'Dark Fantasy', 'Dungeon', 'Game Elements', 'Guns', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Summoned Into Another World', 'Explicit Violence', 'Based on a Light Novel']",['Arifureta Shokugyou de Sekai Saikyou 2nd Season'],40507
Okami-san & Her Seven Companions,https://www.anime-planet.com/anime/okami-san-and-her-seven-companions,"['Comedy', 'Romance', 'Shounen', 'Parody', 'Romantic Comedy', 'School Club', 'School Life', 'Tsundere', 'Based on a Light Novel']",['Ookami-san to Shichinin no Nakama-tachi'],7769
Baka and Test - Summon the Beasts Christmas Special,https://www.anime-planet.com/anime/baka-and-test-summon-the-beasts-christmas-special,"['Comedy', 'Christmas', 'Shorts', 'Based on a Light Novel']",['Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai'],7805
Baka and Test - Summon the Beasts Specials,https://www.anime-planet.com/anime/baka-and-test-summon-the-beasts-specials,"['Comedy', 'Ecchi', 'Based on a Light Novel']",['Baka to Test to Shoukanjuu Specials'],7870
Maria Watches Over Us Season 3,https://www.anime-planet.com/anime/maria-watches-over-us-season-3,"['Drama', 'GL', 'Shoujo-ai', 'Catholic School', 'School Life', 'Based on a Light Novel']",['Maria-sama ga Miteru 3rd'],1729
thewonderfulwizardofoz,https://www.anime-planet.com/anime/the-wonderful-wizard-of-oz,"['Adventure', 'Fantasy', 'Family Friendly', 'Magic', 'Person in a Strange World', 'Based on a Novel']",['Oz no Mahou Tsukai'],7876
Dropkick on My Devil!! Dash: Chapter Chitose,https://www.anime-planet.com/anime/dropkick-on-my-devil-dash-chapter-chitose,"['Comedy', 'Fantasy', 'Slice of Life', 'Angels', 'Breaking the Fourth Wall', 'Contemporary Fantasy', 'Dark Comedy', 'Demons', 'Gag', 'Monster Girls', 'Roommates', 'Slapstick', 'Tourism', 'Urban Fantasy', 'Based on a Manga']","[""Jashin-chan Dropkick': Chitose-hen""]",40661
Revue Starlight Movie,https://www.anime-planet.com/anime/revue-starlight-movie,"['Drama', 'Abstract', 'All-Girls School', 'Childhood Friends', 'Showbiz', 'Violence', 'Original Work']",['Shoujo Kageki Revue Starlight Movie'],40664
Revue Starlight: Rondo Rondo Rondo,https://www.anime-planet.com/anime/revue-starlight-rondo-rondo-rondo,"['Drama', 'Abstract', 'All-Girls School', 'Childhood Friends', 'Childhood Promise', 'Recap', 'Showbiz', 'Original Work']",['Shoujo Kageki Revue Starlight: Rondo Rondo Rondo'],40665
Nodame Cantabile: Finale Special,https://www.anime-planet.com/anime/nodame-cantabile-finale-special,"['Comedy', 'Josei', 'Romance', 'Classical Music', 'Europe', 'Music', 'Based on a Manga']",['Nodame Cantabile: Finale - Mine to Kiyora no Saikai'],8038
ORESUKI: Are you the only one who loves me? - I Politely Move Things Forward,https://www.anime-planet.com/anime/oresuki-are-you-the-only-one-who-loves-me-i-politely-move-things-forward,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Breaking the Fourth Wall', 'Love Triangle', 'Recap', 'Romantic Comedy', 'Based on a Light Novel']",['Ore wo Suki na no wa Omae Dake ka yo: Ore wa Teinei ni Susumeru'],40807
Fox Spirit Matchmaker Season 8,https://www.anime-planet.com/anime/fox-spirit-matchmaker-season-8,"['Action', 'Fantasy', 'Romance', 'Chinese Animation', 'Non-Human Protagonists', 'Based on a Manga']",['Huyao Xiao Hongniang: Wei Sheng'],40806
"My-Hime: Kuro no Mai, Saigo no Bansan",https://www.anime-planet.com/anime/my-hime-kuro-no-mai-saigo-no-bansan,['Comedy'],['Mai-HiME: Kuro no Mai/Saigo no Bansan'],8062
Sekai-ichi Hatsukoi: World's Greatest First Love OVA,https://www.anime-planet.com/anime/sekai-ichi-hatsukoi-worlds-greatest-first-love-ova,"['BL', 'Comedy', 'Romance', 'Shounen-ai', 'Romantic Comedy', 'School Life', 'Based on a Manga']",['Sekai-ichi Hatsukoi OVA'],8063
Black Butler Picture Drama,https://www.anime-planet.com/anime/black-butler-picture-drama,"['Comedy', 'Romance', 'Shounen', '19th Century', 'England', 'Non-Human Protagonists', 'Picture Drama', 'Supernatural', 'Valentine', 'Based on a Manga']",['Kuroshitsuji Picture Drama'],8068
Ascendance of a Bookworm OVA,https://www.anime-planet.com/anime/ascendance-of-a-bookworm-ova,"['Fantasy', 'Age Transformation', 'Cheats', 'Isekai', 'Magic', 'Medieval', 'Modern Knowledge', 'Person in a Strange World', 'Short Episodes', 'Based on a Light Novel']",['Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA'],40841
Granblue Fantasy The Animation Season 2: Another Journey,https://www.anime-planet.com/anime/granblue-fantasy-the-animation-season-2-another-journey,"['Action', 'Adventure', 'Fantasy', 'Island', 'Magic', 'Based on a Mobile Game']",['Granblue Fantasy The Animation Season 2: Djeeta-hen'],40873
Pokemon Movie 23: Secrets of the Jungle,https://www.anime-planet.com/anime/pokemon-movie-23-secrets-of-the-jungle,"['Adventure', 'Fantasy', 'Child Protagonists', 'Elemental Powers', 'Environmental', 'Family Friendly', 'Forest', 'Jungle', 'Monsters', 'Non-Human Protagonists', 'Orphans', 'Proxy Battles', 'Single Parent', 'Based on a Video Game']",['Pokemon Movie 23: Koko'],40881
Dragon Quest: The Adventure of Dai (2020),https://www.anime-planet.com/anime/dragon-quest-the-adventure-of-dai-2020,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Dragon Quest', 'Magic', 'Orphans', 'Swordplay', 'Weak to Strong', 'Based on a Manga']",['Dragon Quest: Dai no Daibouken (2020)'],40906
ORESUKI: Are you the only one who loves me? Ore-tachi no Game Set,https://www.anime-planet.com/anime/oresuki-are-you-the-only-one-who-loves-me-ore-tachi-no-game-set,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Romantic Comedy', 'Based on a Light Novel']",['Ore wo Suki na no wa Omae Dake ka yo: Ore-tachi no Game Set'],40936
True Cooking Master Boy 2nd Season,https://www.anime-planet.com/anime/true-cooking-master-boy-2nd-season,"['Shounen', '19th Century', 'Cooking', 'Food and Beverage', 'Based on a Manga']",['Shin Chuuka Ichiban! 2nd Season'],40957
Hakuouki: A Memory of Snow Flowers,https://www.anime-planet.com/anime/hakuouki-a-memory-of-snow-flowers,"['Action', '19th Century', 'Feudal Japan', 'Historical', 'Samurai', 'Based on an Otome Game', 'Based on a Visual Novel']",['Hakuouki: Sekka-roku'],10350
Tales of Symphonia the Animation: The United World Episode,https://www.anime-planet.com/anime/tales-of-symphonia-the-animation-the-united-world-episode,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Swordplay', 'Based on a Video Game']",['Tales of Symphonia the Animation: Sekai Tougou-hen'],8995
REBORN! Mr. Rebokku no Ciao Ciao Interview,https://www.anime-planet.com/anime/reborn-mr-rebokku-no-ciao-ciao-interview,"['Comedy', 'Shounen', 'Based on a Manga']",['Kateikyoushi Hitman Reborn! Mr. Rebokku no Ciao Ciao Interview'],9023
Hakuouki: Record of the Jade Blood,https://www.anime-planet.com/anime/hakuouki-record-of-the-jade-blood,"['Action', 'Drama', 'Reverse Harem', '19th Century', 'Feudal Japan', 'Historical', 'Samurai', 'Based on an Otome Game', 'Based on a Visual Novel']",['Hakuouki: Hekketsuroku'],9065
The Prince of Tennis II: Hyoutei vs Rikkai - Game of Future,https://www.anime-planet.com/anime/the-prince-of-tennis-ii-hyoutei-vs-rikkai-game-of-future,"['Shounen', 'Sports', 'Tennis', 'Based on a Manga']",['Shin Tennis no Ouji-sama: Hyoutei vs Rikkai - Game of Future'],41842
Nogsaegjeoncha Haemosu,https://www.anime-planet.com/anime/nogsaegjeoncha-haemosu,"['Action', 'Adventure', 'Fantasy', 'Korean Animation']","['Hamos: The Green Chariot', 'Niji no Senki Irisu']",9106
Pokemon: Black & White,https://www.anime-planet.com/anime/pokemon-black-and-white,"['Adventure', 'Fantasy', 'Shounen', 'Child Protagonists', 'Elemental Powers', 'Episodic', 'Family Friendly', 'Monster-of-the-week', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",['Pokemon Best Wishes!'],9107
