Anime,URL,Tags,Alts,MAL_ID
Lupin III: The Mystery of Mamo,https://www.anime-planet.com/anime/lupin-the-3rd-the-mystery-of-mamo,"['Action', 'Adventure', 'Criminals', 'Thieves', 'Nudity', 'Based on a Manga']",[''],1435
Ranma 1/2 Akumu! Shunmin Kou,https://www.anime-planet.com/anime/ranma-akumu-shunmin-kou,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Gender Bender', 'Martial Arts', 'Nudity', 'Based on a Manga']",['Ranma 1/2: Nightmare! Incense of Spring Sleep'],5493
Magical Girl Lyrical Nanoha THE MOVIE 3rd Reflection,https://www.anime-planet.com/anime/mahou-shoujo-lyrical-nanoha-the-movie-3rd-reflection,"['Action', 'Fantasy', 'Magical Girl', 'Sci Fi', 'Contemporary Fantasy', 'Magic', 'Siblings', 'Superpowers', 'Urban Fantasy', 'Violence', 'Original Work']",[''],17947
Lupin III: Fujiko's Lie,https://www.anime-planet.com/anime/lupin-the-3rd-fujikos-lie,"['Action', 'Comedy', 'Seinen', 'Criminals', 'Noir', 'Supernatural', 'Thieves', 'Nudity', 'Violence', 'Based on a Manga']",['Lupin III: Mine Fujiko no Uso'],39487
Bodacious Space Pirates Movie: Abyss of Hyperspace,https://www.anime-planet.com/anime/bodacious-space-pirates-movie-abyss-of-hyperspace,"['Sci Fi', 'Outer Space', 'Space Pirates', 'Based on a Light Novel']","[""Mouretsu Pirates Movie: Abyss of Hyperspace - Akuu no Shin'en""]",14817
Mudazumo Naki Kaikaku,https://www.anime-planet.com/anime/mudazumo-naki-kaikaku,"['Comedy', 'Seinen', 'Board Games', 'Historical', 'Mahjong', 'Parody', 'Political', 'Satire', 'Short Episodes', 'Based on a Manga']",['Legend of Koizumi'],6946
Laughing Under the Clouds Gaiden: Movie 2,https://www.anime-planet.com/anime/laughing-under-the-clouds-gaiden-movie-2,"['Shoujo', 'Ninja', 'Based on a Manga']","['Donten ni Warau Gaiden: Shukumei', 'Soutou no Fuuma']",35424
digimonsaversmoviedigimonsaversultimatepowerburstmodeinvoke,https://www.anime-planet.com/anime/digimon-savers-movie-digimon-savers-ultimate-power-burst-mode-invoke,"['Action', 'Fantasy', 'Monsters']",['Digimon Savers Movie: Kyuukyoku Power! Burst Mode Hatsudou!!'],2606
Mahou Tsukai Pretty Cure!,https://www.anime-planet.com/anime/mahou-tsukai-pretty-cure,"['Action', 'Magical Girl', 'Family Friendly', 'Magic', 'Magic School', 'Monster-of-the-week', 'School Life', 'Sentai', 'Superheroes', 'Tokusatsu']",['Witchy Pretty Cure!'],31884
AMAIM Warrior at the Borderline: Part II,https://www.anime-planet.com/anime/amaim-warrior-at-the-borderline-part-ii,"['Mecha', 'Sci Fi', 'War', 'Original Work']",['Kyoukai Senki: Part II'],50678
Yu Yu Hakusho: Eizou Hakusho,https://www.anime-planet.com/anime/yu-yu-hakusho-eizou-hakusho,"['Action', 'Shounen', 'Demons', 'Hand to Hand Combat', 'Supernatural', 'Based on a Manga']",[''],2126
Girls und Panzer: Akiyama Yukari no Sensha Kouza,https://www.anime-planet.com/anime/girls-und-panzer-akiyama-yukari-no-sensha-kouza,"['Educational', 'Military', 'Original Work']","[""Girls und Panzer: Akiyama Yukari's Tank Course - Italy Version""]",18343
Code Geass Movie: Lelouch of the Re;surrection Picture Drama,https://www.anime-planet.com/anime/code-geass-movie-lelouch-of-the-resurrection-picture-drama,"['Picture Drama', 'Original Work']",['Code Geass Movie: Fukkatsu no Lelouch Picture Drama'],40315
My Bride is a Mermaid OVA Special,https://www.anime-planet.com/anime/my-bride-is-a-mermaid-ova-special,"['Comedy', 'Shounen', 'Mermaids', 'Based on a Manga']",['Seto no Hanayome OVA Special'],7041
Violence Jack 1: Harlem Bomber,https://www.anime-planet.com/anime/violence-jack-harlem-bomber,"['Action', 'Horror', 'Seinen', 'Post-apocalyptic', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Sexual Abuse', 'Sexual Content', 'Based on a Manga']",['Violence Jack 1: Harlem Bomber-hen'],1341
onepiecespecialepisodebartossecretroom,https://www.anime-planet.com/anime/one-piece-special-episode-bartos-secret-room,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Pirates', 'Recap', 'Superpowers', 'Based on a Manga']",['One Piece: Luffy Senpai Ouen Kikaku! Barto no Himitsu no Heya!'],50696
Detective Conan OVA 8: High School Girl Detective Sonoko Suzuki's Case Files,https://www.anime-planet.com/anime/detective-conan-high-school-girl-detective-sonoko-suzukis-case-files,"['Comedy', 'Mystery', 'Shounen', 'Age Transformation', 'Detectives', 'Based on a Manga']",['Meitantei Conan OVA 8: Joshi Kousein Tantei Suzuki Sonoko no Jikenbo'],6198
Mobile Suit Zeta Gundam: A New Translation -Heirs to the Stars-,https://www.anime-planet.com/anime/mobile-suit-zeta-gundam-heir-to-the-stars,"['Mecha', 'Sci Fi']",['Kidou Senshi Zeta Gundam: A New Translation - Hoshi o Tsugu Mono'],1967
IDOLiSH7: Third BEAT - Part II,https://www.anime-planet.com/anime/idolish7-third-beat-part-ii,"['Drama', 'Idols', 'Music', 'Showbiz', 'Based on a Mobile Game']",[''],46654
KINMOZA! Movie: Thank You!!,https://www.anime-planet.com/anime/kinmoza-movie-thank-you,"['Comedy', 'Seinen', 'Slice of Life', 'Iyashikei', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Kiniro Mosaic Movie: Thank You!!'],41471
Macross Frontier Deculture Edition,https://www.anime-planet.com/anime/macross-frontier-deculture-edition,"['Sci Fi', 'Aliens', 'Idols']",[''],4454
queensblade2theevileyespecials,https://www.anime-planet.com/anime/queens-blade-2-the-evil-eye-specials,"['Comedy', 'Ecchi', 'Borderline H', 'Explicit Sex']","[""Queen's Blade 2: Gyokuza wo Tsugumono Specials""]",7740
thekingoffightersanotherday,https://www.anime-planet.com/anime/the-king-of-fighters-another-day,"['Action', 'Martial Arts', 'Short Episodes', 'Violence', 'Based on a Video Game']",[''],825
Kirakira Pretty Cure a la Mode,https://www.anime-planet.com/anime/kirakira-pretty-cure-a-la-mode,"['Action', 'Fantasy', 'Magical Girl', 'Baking', 'Cafe', 'Family Friendly', 'Food and Beverage', 'Magic', 'Monster-of-the-week', 'Sentai', 'Superheroes', 'Tokusatsu']",[''],34290
History's Strongest Disciple Kenichi OVA Specials,https://www.anime-planet.com/anime/historys-strongest-disciple-kenichi-ova-specials,"['Comedy', 'Shounen', 'Martial Arts', 'Weak to Strong', 'Based on a Manga']",['Shijou Saikyou no Deshi Kenichi OVA Specials'],24029
Uta no Prince Sama: Maji Love Kingdom,https://www.anime-planet.com/anime/uta-no-prince-sama-maji-love-kingdom,"['Reverse Harem', 'Shoujo', 'Music', 'Based on an Otome Game', 'Based on a Visual Novel']",[''],35645
Lychee DE Light Club,https://www.anime-planet.com/anime/lychee-de-light-club,"['Comedy', 'Chibi', 'Parody', 'School Club', 'School Life', 'Short Episodes', 'Based on a Manga']",[''],15045
Hitori no Shita: The Outcast 4,https://www.anime-planet.com/anime/hitori-no-shita-the-outcast-4,"['Action', 'Chinese Animation', 'Martial Arts', 'Supernatural', 'Superpowers', 'Vampires', 'Based on a Manga']",['Yi Ren Zhi Xia 4'],49915
Ghost in the Shell: Stand Alone Complex - Tachikoma Days (2004),https://www.anime-planet.com/anime/ghost-in-the-shell-stand-alone-complex-tachikoma-days-2004,"['Comedy', 'Sci Fi', 'Based on a Manga']",['Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (2004)'],10870
Eureka Seven: Navigation ray=out,https://www.anime-planet.com/anime/eureka-seven-navigation-ray-out,"['Action', 'Adventure', 'Mecha', 'Romance', 'Sci Fi', 'Coming of Age', 'Military', 'Recap', 'Violence', 'Original Work']",['Koukyoushihen Eureka Seven: Navigation ray=out'],1631
Hyperdimension Neptunia: Neptune's Summer Vacation,https://www.anime-planet.com/anime/hyperdimension-neptunia-neptunes-summer-vacation,"['Action', 'Fantasy', 'Anthropomorphic', 'Based on a Video Game']",['Choujigen Game Neptune The Animation: Nep no Natsuyasumi'],39638
Tamayura: Sotsugyou Shashin Movie 1 - Kizashi,https://www.anime-planet.com/anime/tamayura-sotsugyou-shashin-movie-1-kizashi,"['Slice of Life', 'Iyashikei', 'Photography', 'Original Work']",['Tamayura: Graduation Photos Part 1: Sprout'],25729
One Room: Hanasaka Yui's Prologue,https://www.anime-planet.com/anime/one-room-hanasaka-yuis-prologue,"['Romance', 'POV', 'Recap', 'Original Work']",[''],38061
Attack on Titan 3rd Season Specials,https://www.anime-planet.com/anime/attack-on-titan-3rd-season-specials,"['Comedy', 'Shounen', 'Chibi', 'Parody', 'Based on a Manga']",['Shingeki no Kyojin 3rd Season Specials'],49627
Yamishibai: Japanese Ghost Stories 9th Season,https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-9th-season,"['Horror', 'Episodic', 'Short Episodes', 'Supernatural', 'Urban Legend', 'Original Work']",[''],49110
Happiness Charge Pretty Cure!,https://www.anime-planet.com/anime/happiness-charge-pretty-cure,"['Action', 'Magical Girl', 'Family Friendly', 'Magic', 'Monster-of-the-week', 'Sentai', 'Superheroes', 'Tokusatsu']",[''],21407
Pokemon: Diamond & Pearl Special,https://www.anime-planet.com/anime/pokemon-diamond-and-pearl-specials,"['Fantasy', 'Shounen', 'Elemental Powers', 'Episodic', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",[''],10302
otomewabokunikoishiterutsunderella,https://www.anime-planet.com/anime/otome-wa-boku-ni-koishiteru-tsunderella,"['Comedy', 'Fantasy', 'Chibi']",['Otoboku - Maidens Are Falling For Me! Tsunderella'],2615
Argonavis from BanG Dream! Animation,https://www.anime-planet.com/anime/argonavis-from-bang-dream-animation,"['Music', 'Showbiz']",[''],40677
Valkyria Chronicles: Gallian Chronicles Theater,https://www.anime-planet.com/anime/valkyria-chronicles-gallian-chronicles-theater,"['Action', 'Comedy', 'Military', 'Based on a Video Game']",['Senjou no Valkyria: Gallian Chronicles Theater'],7016
The Seven Deadly Sins: Grudge of Edinburgh - Part II,https://www.anime-planet.com/anime/the-seven-deadly-sins-grudge-of-edinburgh-part-ii,"['Action', 'Shounen', 'Based on a Manga', 'CG Animation']",['Nanatsu no Taizai: Ensa no Edinburgh - Part II'],53911
Mobile Suit Gundam SEED Destiny Recap,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-destiny-recap,"['Mecha', 'Sci Fi', 'Real Robot', 'Recap', 'Rivalries']",[''],2294
pokemonmysterydungeonexplorersoftimeanddarkness,https://www.anime-planet.com/anime/pokemon-mystery-dungeon-explorers-of-time-and-darkness,"['Adventure', 'Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Person in a Strange World', 'Based on a Video Game']","['Pokemon Fushigi no Dungeon: Toki no Tankentai', 'Yami no Tankentai']",5256
WIND,https://www.anime-planet.com/anime/wind,"['Abstract', 'No Dialogue', 'Shorts']",[''],546
Star Twinkle Pretty Cure,https://www.anime-planet.com/anime/star-twinkle-pretty-cure,"['Fantasy', 'Magical Girl', 'Sci Fi', 'Aliens', 'Magic', 'Sentai', 'Superheroes', 'Tokusatsu']",[''],38578
Kindaichi Shounen no Jikenbo (2007),https://www.anime-planet.com/anime/kindaichi-shounen-no-jikenbo-2007,"['Shounen', 'Detectives', 'Based on a Manga']",[''],31227
Violence Jack 2: Evil Town,https://www.anime-planet.com/anime/violence-jack-evil-town,"['Action', 'Horror', 'Seinen', 'Post-apocalyptic', 'Cannibalism', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']",['Violence Jack 2: Jigoku Gai-hen'],1342
BanG Dream! Girls Band Party! Pico: Ohmori,https://www.anime-planet.com/anime/bang-dream-girls-band-party-pico-ohmori,"['Chibi', 'Music', 'Short Episodes', 'Showbiz']",['BanG Dream! Garupa Pico: Ohmori'],40854
The Heroic Legend of Arslan Specials,https://www.anime-planet.com/anime/the-heroic-legend-of-arslan-specials,"['Comedy', 'Shounen', 'Royalty', 'Based on a Manga']",['Arslan Senki Specials'],30953
IGPX: Immortal Grand Prix 2nd Season,https://www.anime-planet.com/anime/igpx-immortal-grand-prix-2nd-season,"['Action', 'Mecha', 'Sci Fi', 'Sports', 'Racing', 'Original Work']",[''],1410
Lupin III Special 14: Episode 0 - First Contact,https://www.anime-planet.com/anime/lupin-the-3rd-special-14-episode-0-first-contact,"['Action', 'Seinen', 'America', 'Criminals', 'Thieves', 'Based on a Manga']",[''],1418
Tamayura: Sotsugyou Shashin Movie 4 - Ashita,https://www.anime-planet.com/anime/tamayura-sotsugyou-shashin-movie-4-tamayura-sotsugyou-shashin-movie-4tamayura-sotsugyou-shashin-movie-4-ashita,"['Slice of Life', 'Iyashikei', 'Photography', 'Original Work']",['Tamayura: Sotsugyou Shashin Part 4 - New Dawn'],29831
Yes! Pretty Cure 5 GoGo!,https://www.anime-planet.com/anime/yes-pretty-cure-5-gogo,"['Action', 'Magical Girl', 'Family Friendly', 'Magic', 'Monster-of-the-week']",[''],3692
Tenku Senki Shurato,https://www.anime-planet.com/anime/tenku-senki-shurato,"['Fantasy', 'Based on a Manga']",[''],2113
Encouragement of Climb 2 Specials,https://www.anime-planet.com/anime/encouragement-of-climb-2-specials,"['Comedy', 'Seinen', 'Slice of Life', 'Parody', 'Based on a Manga']",['Yama no Susume 2 Specials'],27887
Laughing Under the Clouds Gaiden: Movie 2,https://www.anime-planet.com/anime/laughing-under-the-clouds-gaiden-movie-2,"['Shoujo', 'Ninja', 'Based on a Manga']","['Donten ni Warau Gaiden: Shukumei', 'Soutou no Fuuma']",35425
Code Geass: Lelouch of the Rebellion - Kiseki no Birthday Picture Drama Flash Special,https://www.anime-planet.com/anime/code-geass-lelouch-of-the-rebellion-kiseki-no-birthday-picture-drama-flash-special,['Flash Animation'],['Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special'],18881
Hololive Alternative PV,https://www.anime-planet.com/anime/hololive-alternative-pv,"['Fantasy', 'Promotional', 'Short Episodes', 'VTubers']",[''],47904
Mobile Suit Gundam SEED Freedom,https://www.anime-planet.com/anime/mobile-suit-gundam-seed-freedom,"['Mecha', 'Sci Fi', 'Real Robot', 'Original Work']",['Kidou Senshi Gundam SEED Freedom'],2269
phantomofkill,https://www.anime-planet.com/anime/phantom-of-kill,"['Action', 'Fantasy', 'Game Elements', 'Magic', 'Monsters', 'Shorts', 'Explicit Violence', 'Based on a Mobile Game']",['Phantom of Kill: Zero kara no Hangyaku'],31927
The Garden of Sinners: Recalled Out Summer - Manner Movie,https://www.anime-planet.com/anime/the-garden-of-sinners-recalled-out-summer-manner-movie,"['Shorts', 'Stop Motion Animation']",['Kara no Kyoukai: Mirai Fukuin - Manner Movie'],22847
Perfect World,https://www.anime-planet.com/anime/perfect-world,"['Action', 'Adventure', 'Fantasy', 'Chinese Animation', 'Cultivation', 'Based on a Web Novel', 'CG Animation']",['Wanmei Shijie'],37370
LocoDol: We Tried Giving a Tour of Nagarekawa,https://www.anime-planet.com/anime/locodol-we-tried-giving-a-tour-of-nagarekawa,"['Seinen', 'Idols', 'Based on a Manga']","['Futsuu no Joshikousei ga [Locodol] Yatte Mita: Nagarekawa', 'Annai Shitemita.']",25719
Tamayura: Sotsugyou Shashin Movie 2 - Hibiki,https://www.anime-planet.com/anime/tamayura-sotsugyou-shashin-movie-2,"['Slice of Life', 'Iyashikei', 'Photography', 'Original Work']",['Tamayura: Graduation Photos Part 2: Echo'],29829
Dinosaur King 2nd Season,https://www.anime-planet.com/anime/dinosaur-king-2nd-season,"['Dinosaurs', 'Family Friendly', 'Based on a Video Game']",['Kodai Ouja Kyouryuu King D-Kids Adventure Yokuryuu Densetsu'],5725
Collar x Malice: Deep Cover,https://www.anime-planet.com/anime/collar-x-malice-deep-cover,"['Mystery', 'Based on an Otome Game', 'Based on a Visual Novel']",[''],39905
Salaryman Kintaro,https://www.anime-planet.com/anime/salaryman-kintaro,"['Comedy', 'Drama', 'Seinen', 'Coworkers', 'Salaryman', 'Work Life', 'Based on a Manga']",[''],1608
pokemonpikachuswintervacation2001,https://www.anime-planet.com/anime/pokemon-pikachus-winter-vacation-2001,"['Fantasy', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon: Pichu to Pikachu no Fuyuyasumi 2001'],10917
pokemonpikachuswintervacation2000,https://www.anime-planet.com/anime/pokemon-pikachus-winter-vacation-2000,"['Fantasy', 'Family Friendly', 'Monsters', 'Based on a Video Game']",[''],10916
STARMYU 3,https://www.anime-planet.com/anime/starmyu-3,"['Music', 'Music School', 'School Life', 'Original Work']","['High School Star Musical 3', 'Koukou Hoshi Kageki 3']",36536
pokemonhoopathemischiefpokemon,https://www.anime-planet.com/anime/pokemon-hoopa-the-mischief-pokemon,"['Comedy', 'Fantasy', 'Shounen', 'Family Friendly', 'Monsters', 'Shorts', 'Based on a Video Game']",['Pokemon XY: Odemashi Ko Majin Fuupa'],31168
"Wake Up, Girls! Movie 1: The Shadow of Youth",https://www.anime-planet.com/anime/wake-up-girls-movie-1-the-shadow-of-youth,"['Idols', 'Music', 'Showbiz', 'Original Work']","['Wake Up', 'Girls! Seishun no Kage']",28841
3-pun de Wakaru! Kore made no Love Live! Sunshine!!,https://www.anime-planet.com/anime/3-pun-de-wakaru-kore-made-no-love-live-sunshine,"['Idols', 'Recap', 'Shorts']",[''],30829
REBORN! x ēlDLIVE Special,https://www.anime-planet.com/anime/reborn-x-eldlive-special,"['Shounen', 'Crossover']",['Kateikyoushi Hitman Reborn! x ēlDLIVE Special'],33740
Hanaukyo Maid Team OVA,https://www.anime-planet.com/anime/hanaukyo-maid-team-ova,"['Comedy', 'Ecchi', 'Harem', 'Shounen', 'Amusement Park', 'Maids', 'Based on a Manga']",['Hanaukyo Maid Tai OVA'],797
Crayon Shin-chan Movie 9: The Adult Empire Strikes Back,https://www.anime-planet.com/anime/crayon-shin-chan-movie-9-the-adult-empire-strikes-back,"['Comedy', 'Crude']",[''],2450
Code Geass Gaiden: Boukoku no Akito Picture Drama,https://www.anime-planet.com/anime/code-geass-gaiden-boukoku-no-akito-picture-drama,"['Comedy', 'Sci Fi', 'Picture Drama']",['Code Geass: Akito the Exiled Picture Drama'],32240
Tamayura: Sotsugyou Shashin Movie 3 - Akogare,https://www.anime-planet.com/anime/tamayura-sotsugyou-shashin-movie-3-akogare,"['Slice of Life', 'Iyashikei', 'Photography', 'Original Work']",['Tamayura: Graduation Photos Part 3: Adoration'],29830
Macross Delta Movie: Gekijou no Walkure,https://www.anime-planet.com/anime/macross-delta-movie-gekijou-no-walkure,"['Action', 'Mecha', 'Romance', 'Sci Fi', 'Idols', 'Love Triangle', 'Real Robot', 'Space Opera', 'Transforming Mecha', 'Violence']",[''],36077
loveliveschoolidolproject2recap,https://www.anime-planet.com/anime/love-live-school-idol-project-2-recap,"['Idols', 'Music', 'Recap']",[''],21853
In Search of the Lost Future OVA,https://www.anime-planet.com/anime/in-search-of-the-lost-future-ova,"['Drama', 'Romance', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",['Ushinawareta Mirai wo Motomete Ushinawareta Natsuyasumi o Motomete'],31521
Yamishibai: Japanese Ghost Stories 9th Season,https://www.anime-planet.com/anime/yamishibai-japanese-ghost-stories-9th-season,"['Horror', 'Episodic', 'Short Episodes', 'Supernatural', 'Urban Legend', 'Original Work']",[''],50599
Ultraman 2nd Season,https://www.anime-planet.com/anime/ultraman-2nd-season,"['Action', 'Sci Fi', 'Seinen', 'Superheroes', 'Tokusatsu', 'Based on a Manga', 'CG Animation']",[''],39935
Doraemon Movie 27: Nobita no Shin Makai Daibouken - Shichinin no Mahou Tsukai,https://www.anime-planet.com/anime/doraemon-movie-27-nobita-no-shin-makai-daibouken-shichinin-no-mahou-tsukai,"['Adventure', 'Fantasy', 'Shounen', 'Cats', 'Family Friendly', 'Magic', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",[''],2673
Midnight occult civil servants Specials,https://www.anime-planet.com/anime/midnight-occult-civil-servants-specials,"['Fantasy', 'Mystery', 'Contemporary Fantasy', 'Japanese Mythology', 'Supernatural', 'Urban Fantasy', 'Vampires', 'Work Life', 'Youkai', 'Violence', 'Based on a Manga']",['Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki'],39972
El-Hazard: The Magnificent World 2,https://www.anime-planet.com/anime/el-hazard-the-magnificent-world-2,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Original Work']",['Shinpi no Sekai El Hazard 2'],118
Tamayura: Hitotose Special,https://www.anime-planet.com/anime/tamayura-hitotose-special,"['Photography', 'Original Work']","['Tamayura: Hitotose - Attakai Kaze no Omoide', 'Nanode']",11793
Yaiba,https://www.anime-planet.com/anime/yaiba,"['Action', 'Comedy', 'Shounen', 'Samurai', 'Based on a Manga']",['Kenyu Densetsu Yaiba'],2335
yatogamechankansatsunikki4,https://www.anime-planet.com/anime/yatogame-chan-kansatsu-nikki-4,"['Comedy', 'Shounen', 'Slice of Life', 'Educational', 'Promotional', 'Short Episodes', 'Tourism', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],50438
Violence Jack 3: Hell's Wind,https://www.anime-planet.com/anime/violence-jack-hells-wind,"['Action', 'Horror', 'Seinen', 'Post-apocalyptic', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']","[""Violence Jack 3: Hell's Wind-hen""]",1343
Crayon Shin-chan Movie 2: Buriburi Oukoku no Hihou,https://www.anime-planet.com/anime/crayon-shin-chan-movie-2-buriburi-oukoku-no-hihou,"['Adventure', 'Comedy', 'Crude']",[''],3745
"The iDOLM@STER: Cinderella Girls Special: Anytime, Anywhere with Cinderella",https://www.anime-planet.com/anime/the-idolmaster-cinderella-girls-special-anytime-anywhere-with-cinderella,"['Idols', 'Music', 'Based on a Mobile Game']",[''],32174
Code Geass Gaiden: Boukoku no Akito Picture Drama,https://www.anime-planet.com/anime/code-geass-gaiden-boukoku-no-akito-picture-drama,"['Comedy', 'Sci Fi', 'Picture Drama']",['Code Geass: Akito the Exiled Picture Drama'],33360
Lupin III: Legend of the Gold of Babylon,https://www.anime-planet.com/anime/lupin-the-3rd-legend-of-the-gold-of-babylon,"['America', 'Criminals', 'Thieves', 'Based on a Manga']",[''],1433
Fist of the North Star: Legend of Yuria,https://www.anime-planet.com/anime/fist-of-the-north-star-legend-of-yuria,"['Action', 'Shounen', 'Desert', 'Dystopia', 'Hand to Hand Combat', 'Martial Arts', 'Post-apocalyptic', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']",['Shin Kyuuseishu Densetsu Hokuto no Ken Yuria-den'],3027
Doraemon Movie 1: Nobita's Dinosaur,https://www.anime-planet.com/anime/doraemon-movie-1-nobitas-dinosaur,"['Adventure', 'Comedy', 'Shounen', 'Cats', 'Dinosaurs', 'Family Friendly', 'Non-Human Protagonists', 'Prehistoric', 'Robots', 'Time Travel', 'Based on a Manga']",['Doraemon Movie 1: Nobita no Kyouryuu'],3727
Tiger & Bunny 2: Part II,https://www.anime-planet.com/anime/tiger-and-bunny-2-part-ii,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",[''],52291
"Wake Up, Girls! Movie 2: Beyond the Bottom",https://www.anime-planet.com/anime/wake-up-girls-movie-2-beyond-the-bottom,"['Idols', 'Music', 'Showbiz', 'Original Work']",[''],30419
Otohime Connection,https://www.anime-planet.com/anime/otohime-connection,"['Shoujo', 'Detectives', 'Gangs', 'Kidnapping', 'Yakuza', 'Based on a Manga']",['Princess Connection'],34455
Lupin III Special 6: Dragon of Doom,https://www.anime-planet.com/anime/lupin-the-3rd-dragon-of-doom,"['Action', 'Comedy', 'Criminals', 'Thieves', 'Based on a Manga']",['Lupin III Special 6: Moeyo Zantetsuken'],1417
tianirvana,https://www.anime-planet.com/anime/tia-nirvana,[''],[''],32468
Croisee in a Foreign Labyrinth: Concert,https://www.anime-planet.com/anime/croisee-in-a-foreign-labyrinth-concert,"['Shounen', '19th Century', 'Historical', 'Based on a Manga']","['Ikoku Meiro no Croisee: Ongakkai ""Recital""']",10804
Crayon Shin-chan Movie 1: Action Kamen vs Haigure Maou,https://www.anime-planet.com/anime/crayon-shin-chan-movie-1-action-kamen-vs-daigure-maou,"['Comedy', 'Aliens', 'Crude', 'Person in a Strange World']",[''],8358
pokemonxyspecialroadtokalos,https://www.anime-planet.com/anime/pokemon-xy-special-road-to-kalos,"['Fantasy', 'Shounen', 'Family Friendly', 'Monsters', 'Based on a Video Game']",[''],21695
Tales of Symphonia the Animation: Sylvarant Episode - Kratos Sensei no Private Lesson,https://www.anime-planet.com/anime/tales-of-symphonia-the-animation-sylvarant-episode-kratos-sensei-no-private-lesson,"['Comedy', 'Fantasy', 'Based on a Video Game']",['Tales of Symphonia the Animation: Sylvarant-hen - Kratos Sensei no Private Lesson'],3954
Mazinger Z/Infinity,https://www.anime-planet.com/anime/mazinger-z-infinity,"['Action', 'Mecha', 'Sci Fi', 'Super Robot', 'Based on a Manga']",[''],34820
Eureka Seven AO Final Episode: One More Time -lord don't slow me down-,https://www.anime-planet.com/anime/eureka-seven-ao-final-episode-one-more-time-lord-dont-slow-me-down,"['Drama', 'Sci Fi', 'Outer Space', 'Short Episodes']",[''],34776
Bermuda Triangle: Colorful Pastorale,https://www.anime-planet.com/anime/bermuda-triangle-colorful-pastorale,"['Fantasy', 'Slice of Life', 'Mermaids', 'Non-Human Protagonists', 'Ocean', 'Original Work']",[''],38199
MD Geist II: Death Force,https://www.anime-planet.com/anime/md-geist-ii-death-force,"['Action', 'Sci Fi', 'Island', 'Military', 'Overpowered Main Characters', 'Post-apocalyptic', 'Explicit Violence', 'Original Work']",['Soukihei M.D. Geist II - Death Force'],1286
Gunbuster: Science Lessons,https://www.anime-planet.com/anime/gunbuster-science-lessons,"['Educational', 'Original Work']","['Aim For the Top! Science Lessons', 'Top wo Nerae! Science Lessons']",5462
Tia: Heart Realize,https://www.anime-planet.com/anime/tia-heart-realize,[''],[''],32700
Hiiro no Kakera Taizen: Totsugeki! Tonari no Ikemens,https://www.anime-planet.com/anime/hiiro-no-kakera-taizen-totsugeki-tonari-no-ikemens,[''],[''],16928
Girls und Panzer: Saishuushou 6,https://www.anime-planet.com/anime/girls-und-panzer-saishuushou-6,"['Action', 'Military', 'Military School', 'School Club', 'School Life', 'Tournaments', 'Original Work']",['Girls und Panzer das Finale Part 6'],40656
Munto Movie: Tenjoubito to Akutobito Saigo no Tatakai,https://www.anime-planet.com/anime/munto-movie-tenjoubito-to-akutobito-saigo-no-tatakai,"['Action', 'Drama', 'Fantasy', 'Magic']",['Munto: The Movie'],6169
Dr. Stone: Stone Wars - Eve of the Battle,https://www.anime-planet.com/anime/dr-stone-stone-wars-eve-of-the-battle,"['Adventure', 'Comedy', 'Sci Fi', 'Shounen', 'Person in a Strange World', 'Post-apocalyptic', 'Prehistoric', 'Recap', 'Survival', 'Based on a Manga']",['Dr. Stone: Jump Festa 2020 Special'],6941
Lupin III Special 10: Crisis in Tokyo,https://www.anime-planet.com/anime/lupin-the-3rd-speical-10-crisis-in-tokyo,"['Action', 'Comedy', 'Criminals', 'Thieves', 'Based on a Manga']",['Lupin Sansei: Honoo no Kioku - Tokyo Crisis'],1437
"Arceus, the One Called God",https://www.anime-planet.com/anime/arceus-the-one-called-god,"['Monsters', 'Proxy Battles', 'Based on a Video Game']","['Pocket Monsters: Kami to Yobareshi Arceus', 'Pokemon: The Arceus Chronicles']",50673
